match_file,event_id,event_index,period_id,time_min,time_sec,contestant_id,player_id,player_name,type_id,x,y,is_goal,is_post,is_on_target,is_outfield_block,is_penalty,xg,psxg,situation_danger,p_on_target,xgot,multi_miss,multi_post,multi_on_target,multi_goal,danger_score
2025-08-10_FC Utrecht - Heracles Almelo.json,2833750533,45,1,3,19,ccpscwdcm65czscrun048ecn5,egcs7b6ixb62ep08t7jznf9ih,V. Jensen,13,91.5,46.0,0,0,0,0,0,0.09298998862504959,0.0,0.02995169162750244,0.36234569549560547,0.5542168617248535,0.5713688135147095,0.015982143580913544,0.3335392475128174,0.07910976558923721,0.2079008474946022
2025-08-10_FC Utrecht - Heracles Almelo.json,2833751355,64,1,5,33,ccpscwdcm65czscrun048ecn5,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,15,73.4,52.2,0,0,0,1,0,0.04280821979045868,0.00036088054184801877,0.046983759850263596,0.2594696879386902,0.0,0.2996266484260559,0.02437235414981842,0.6179813742637634,0.05801958963274956,0.06992450962425209
2025-08-10_FC Utrecht - Heracles Almelo.json,2833751535,67,1,6,7,ccpscwdcm65czscrun048ecn5,3r6elcuru7no13hrfczmwbmy1,S. Horemans,15,93.4,56.6,0,0,0,1,0,0.05756358802318573,0.00036088054184801877,0.02995169162750244,0.23201175034046173,0.0782608687877655,0.5732213854789734,0.019839351996779442,0.35121220350265503,0.05572705343365669,0.07962975586415269
2025-08-10_FC Utrecht - Heracles Almelo.json,2833751665,70,1,6,30,ccpscwdcm65czscrun048ecn5,3r6elcuru7no13hrfczmwbmy1,S. Horemans,15,93.1,62.0,0,0,0,1,0,0.024022947996854782,0.00036088054184801877,0.02995169162750244,0.16802167892456055,0.03097345121204853,0.5419670343399048,0.02198243886232376,0.41149821877479553,0.024552306160330772,0.050666130060562864
2025-08-10_FC Utrecht - Heracles Almelo.json,2833751693,72,1,6,34,ccpscwdcm65czscrun048ecn5,3r6elcuru7no13hrfczmwbmy1,S. Horemans,15,86.5,57.7,0,0,0,1,0,0.05756358802318573,0.0014577260008081794,0.046983759850263596,0.20000000298023224,0.15658363699913025,0.2693220376968384,0.01452728733420372,0.6461943984031677,0.06995625048875809,0.092517742770724
2025-08-10_FC Utrecht - Heracles Almelo.json,2833753809,130,1,12,42,ccpscwdcm65czscrun048ecn5,4ej8uchqe3rt1s5h6phjo3310,G. Zechiël,15,89.5,54.8,0,0,1,0,0,0.05756358802318573,0.3938356041908264,0.03171641752123833,0.3601609766483307,0.35606059432029724,0.4671698808670044,0.020103488117456436,0.46016764640808105,0.05255895480513573,0.23986743614077569
2025-08-10_FC Utrecht - Heracles Almelo.json,2833755551,162,1,15,53,ccpscwdcm65czscrun048ecn5,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,13,92.8,51.8,0,0,0,0,0,0.13627992570400238,0.0,0.02995169162750244,0.27339643239974976,0.746268630027771,0.5658344030380249,0.01494228933006525,0.2704175114631653,0.14880575239658356,0.23717933595180513
2025-08-10_FC Utrecht - Heracles Almelo.json,2833756807,174,1,17,29,ccpscwdcm65czscrun048ecn5,4ej8uchqe3rt1s5h6phjo3310,G. Zechiël,15,87.1,33.4,0,0,0,1,0,0.035307515412569046,0.00036088054184801877,0.034674063324928284,0.15909090638160706,0.03097345121204853,0.3530336022377014,0.01520351879298687,0.5779516696929932,0.053811196237802505,0.05208136337460019
2025-08-10_FC Utrecht - Heracles Almelo.json,2833757159,177,1,17,52,ccpscwdcm65czscrun048ecn5,egcs7b6ixb62ep08t7jznf9ih,V. Jensen,13,87.0,44.4,0,0,0,0,0,0.13627992570400238,0.0,0.046983759850263596,0.30042919516563416,0.8265895843505859,0.2950088679790497,0.03162923455238342,0.53559410572052,0.13776777684688568,0.2620564930140972
2025-08-10_FC Utrecht - Heracles Almelo.json,2833764323,244,1,25,19,dac758ef858jbq7pcb3gfwite,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,15,93.9,40.9,0,0,1,0,0,0.05756358802318573,0.5161290168762207,0.03171641752123833,0.30042919516563416,0.4615384638309479,0.538025438785553,0.025265730917453766,0.38384974002838135,0.052859097719192505,0.27347533628344534
