team,territory,long_ball_pct,deep_circ_pct,wing_pct,cross_pct,ppda,counters_per90,low_block,gk_short_pct,sp_shots_pct,n_games,dominant_back_line,top_formation
AFC Ajax,44.37670814670865,0.032961643848050906,0.34380091297921184,0.4429929873326659,0.014954062073983834,15.497403738526689,71.27378793412889,0.49722214361433753,0.4578954224787558,0.12605072066045445,36,4,4-3-3
Alkmaar Zaanstreek,46.47909373188936,0.036722846616165136,0.3048912645138196,0.4507630313517361,0.012562193702617732,14.66479899110799,55.45173854829173,0.47269859456494484,0.38880984211866565,0.10265324144942374,34,4,4-2-3-1
FC Groningen,45.30479084775554,0.04634670766250853,0.3208565342046249,0.4546334882034033,0.015843889288346225,15.260286328997102,55.11139046054853,0.4772280282051247,0.3885393136520956,0.1423142041399257,35,4,4-2-3-1
FC Twente,46.462804675723824,0.04556982754068355,0.30613955445404617,0.4764366673307908,0.015806551971167936,13.730930161447688,60.81668685723976,0.4566057461130555,0.4395689278042219,0.11583256589783898,34,4,4-2-3-1
FC Utrecht,45.015043546226956,0.0450555316085213,0.31757691090865925,0.4659003902858532,0.014901069329979135,15.721258486994165,60.034856875595636,0.5014019853611947,0.34083157851273793,0.14273807878180808,36,4,4-2-3-1
FC Volendam,44.70983398008216,0.04571397150925149,0.3467873318711894,0.45583755158564376,0.015183184556996894,19.2803443877387,59.72091384038683,0.5250949441240624,0.38857478306007714,0.13058848568660078,34,4,4-2-3-1
Feyenoord Rotterdam,45.62460899765173,0.0401475253068386,0.3152684394527955,0.45224255604882574,0.01284819341134128,15.165291992969866,63.382583745333434,0.44884888400481443,0.3928836878231342,0.11566460058082713,34,4,4-2-3-1
Fortuna Sittard,45.80449099449684,0.05009437902844807,0.3052312167100475,0.5009657388996782,0.015117826197957778,16.7709819108227,45.696834873111996,0.5298663828182318,0.39435107376283846,0.1462248345768711,34,4,4-2-3-1
Go Ahead Eagles,45.36321854434605,0.04513749252081542,0.3249267549493008,0.458411006140505,0.020692098758249497,18.427300334850127,54.880410080145005,0.535960032530397,0.37494396942926356,0.16863436407665897,34,4,4-2-3-1
Heracles Almelo,45.4544030859104,0.04863200997740199,0.3149794909842059,0.4750198185628425,0.01984612646391202,13.507377715787387,53.47161873164429,0.4595659818326246,0.29746061480490543,0.16165199002475217,34,4,4-2-3-1
NAC Breda,45.98870931681557,0.0491802196246013,0.2968837611234907,0.48529608446147826,0.014746997439358226,14.688043899259126,56.38393903011669,0.47765718521995393,0.3684913480949287,0.1937594590651866,34,4,4-2-3-1
Nijmegen Eendracht Combinatie,44.27833811949866,0.05210288852675307,0.3591774287598969,0.45179456047080985,0.016879120890886296,13.699650537943693,56.10318072496827,0.4336671633029483,0.3633460685796326,0.13478520012939973,34,4,3-4-3
PEC Zwolle,44.13911204091074,0.04491787120263686,0.3338265688249066,0.4636080412706798,0.011597813396912189,17.65116925708248,60.01969834306115,0.5394038561617527,0.3302862122498801,0.143883274086106,34,4,4-2-3-1
PSV Eindhoven,45.899799699237306,0.03725353349733588,0.31559090472577844,0.4783445148743435,0.013356624416030093,15.343414939687822,71.8595875201637,0.4609342527081721,0.4626710814050967,0.12544956577004077,34,4,4-2-3-1
SBV Excelsior,45.27420170053478,0.046296438320230816,0.3115635897469716,0.498784411156009,0.014947399735599175,16.36945822676816,62.64363779312577,0.5175921248878244,0.4320823784059078,0.12689168530431505,34,4,4-2-3-1
SC Heerenveen,44.7377216483087,0.03926275742466324,0.3435408766554983,0.44758302772255376,0.014424323043042416,14.464934472670029,62.44588779040556,0.48005409485340983,0.4323686797746948,0.10487032390349507,35,4,4-2-3-1
SC Telstar,45.14744653112214,0.04657405564146618,0.3410183550828782,0.4933601028690909,0.016879050697975823,15.44159530991796,58.22480783258713,0.5223234699184716,0.3359155822391116,0.12864130200992696,34,3,3-4-3
Sparta Rotterdam,44.337828555116594,0.03964859438370654,0.3360836185415402,0.44868873298335815,0.018613779219381607,15.800682144290146,59.131306021581224,0.5165191162746323,0.4130533585983413,0.13139310977021695,34,4,4-2-3-1
