team_name,matches,passes_faced,total_pass_threat_faced,total_threat_denied,pass_threat_reduction_pct,pass_threat_faced_per_match,pass_threat_denied_per_match
AFC Ajax,36,15866,51.33278371353171,0.1170436493674987,0.22800955042818982,1.4259106587092143,0.0032512124824305194
SC Telstar,34,16595,54.98320863815955,0.0947767249059874,0.1723739433427868,1.617153195239987,0.002787550732529041
FC Utrecht,36,18243,47.404284627156855,0.0757478371794092,0.15979111967447548,1.3167856840876904,0.002104106588316922
Go Ahead Eagles,34,15666,58.947465716696435,0.0869353241412078,0.14747932431738792,1.7337489916675421,0.002556921298270818
Alkmaar Zaanstreek,34,14859,47.23006672013011,0.0652503582833383,0.13815427928567311,1.3891196094155915,0.0019191281848040679
Fortuna Sittard,34,17002,52.75904797801149,0.0647037755852131,0.1226401500121455,1.551736705235632,0.001903052223094503
SC Heerenveen,35,16239,55.6207855289711,0.0663311840357938,0.11925610795490114,1.5891653008277455,0.0018951766867369656
PEC Zwolle,34,17392,53.65984137793667,0.0613373730474948,0.11430777928597251,1.5782306287628434,0.001804040383749847
FC Volendam,34,16687,51.27169756343869,0.0497670522813496,0.09706534920122864,1.5079911048070205,0.0014637368318044
Sparta Rotterdam,34,16710,54.633261594588774,0.0486145215671065,0.08898337779621343,1.606860635134964,0.0014298388696207794
NAC Breda,34,15443,46.4922446681707,0.0412396217069821,0.08870215237255553,1.3674189608285499,0.001212930050205356
SBV Excelsior,34,16700,54.44157936990597,0.0418264861584678,0.0768282012435306,1.6012229226442933,0.0012301907693666998
Heracles Almelo,34,16273,50.10668487369452,0.0370045716210075,0.07385156634146936,1.4737260256968976,0.0010883697535590442
FC Groningen,35,15873,49.70523798742905,0.0336064827302719,0.06761155180218896,1.420149656783687,0.0009601852208649114
FC Twente,34,14606,48.66701823304444,0.0316305556826438,0.06499382298537237,1.4313828892071894,0.0009303104612542294
PSV Eindhoven,34,13015,46.13024879532519,0.0295750643548655,0.06411208507911326,1.3567720233919172,0.0008698548339666324
Nijmegen Eendracht Combinatie,34,12551,46.44644233758474,0.02952081498625,0.0635588292676651,1.3660718334583748,0.0008682592643014706
Feyenoord Rotterdam,34,14517,44.27748860836941,0.0160042189859038,0.03614527266318048,1.3022790767167474,0.00047071232311481765
