match_file,event_id,period_id,time_min,time_sec,contestant_id,team_name,player_id,player_name,x,y,end_x,end_y,chain_n_actions,chain_end_reason,reached_shot_within_5,n_actions_to_shot
2026-03-15_Go Ahead Eagles - NAC Breda,2912097541,1,3,9,59t7flioj4w4mpwnrwbm0m8ck,NAC Breda,ajs5py826pvol60tokraxrpey,D. Bielica,4.515,36.992000000000004,75.81,65.07600000000001,0,turnover,False,
2026-03-15_Go Ahead Eagles - NAC Breda,2912099269,1,4,56,59t7flioj4w4mpwnrwbm0m8ck,NAC Breda,a3m4r77behilkcznll07b7d1x,C. Leemans,5.25,42.84,3.9899999999999998,35.496,1,turnover,False,
2026-03-15_Go Ahead Eagles - NAC Breda,2912101397,1,7,3,59t7flioj4w4mpwnrwbm0m8ck,NAC Breda,ajs5py826pvol60tokraxrpey,D. Bielica,5.3549999999999995,41.82,58.17,61.81200000000001,1,turnover,False,
2026-03-15_Go Ahead Eagles - NAC Breda,2912104313,1,10,47,59t7flioj4w4mpwnrwbm0m8ck,NAC Breda,ajs5py826pvol60tokraxrpey,D. Bielica,5.1450000000000005,38.964,56.385000000000005,30.804000000000002,0,turnover,False,
2026-03-15_Go Ahead Eagles - NAC Breda,2912105951,1,13,29,59t7flioj4w4mpwnrwbm0m8ck,NAC Breda,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,5.25,42.84,4.515,35.768,1,turnover,False,
2026-03-15_Go Ahead Eagles - NAC Breda,2912111915,1,20,57,59t7flioj4w4mpwnrwbm0m8ck,NAC Breda,ajs5py826pvol60tokraxrpey,D. Bielica,5.25,42.84,30.240000000000002,10.608,1,turnover,False,
2026-03-15_Go Ahead Eagles - NAC Breda,2912116217,1,25,24,b79uipsy57y1jqpy07h4i5ovk,Go Ahead Eagles,lp9kyx4408kpoey40zv9mga1,J. De Busser,2.52,39.57600000000001,66.045,57.25600000000001,0,turnover,False,
2026-03-15_Go Ahead Eagles - NAC Breda,2912126905,1,34,58,59t7flioj4w4mpwnrwbm0m8ck,NAC Breda,ajs5py826pvol60tokraxrpey,D. Bielica,5.88,42.024,67.83,48.348,2,turnover,False,
2026-03-15_Go Ahead Eagles - NAC Breda,2912128773,1,36,45,b79uipsy57y1jqpy07h4i5ovk,Go Ahead Eagles,lp9kyx4408kpoey40zv9mga1,J. De Busser,4.2,33.592,3.57,46.71600000000001,0,turnover,False,
2026-03-15_Go Ahead Eagles - NAC Breda,2912129557,1,37,29,59t7flioj4w4mpwnrwbm0m8ck,NAC Breda,ajs5py826pvol60tokraxrpey,D. Bielica,4.9350000000000005,29.240000000000002,30.66,9.588000000000001,2,turnover,False,
2026-03-15_Go Ahead Eagles - NAC Breda,2912163913,2,52,35,b79uipsy57y1jqpy07h4i5ovk,Go Ahead Eagles,61a5bh5xw947nv4mxx62gqaqx,J. Kramer,4.515,42.024,3.9899999999999998,34.884,1,turnover,False,
2026-03-15_Go Ahead Eagles - NAC Breda,2912165489,2,55,6,59t7flioj4w4mpwnrwbm0m8ck,NAC Breda,ajs5py826pvol60tokraxrpey,D. Bielica,5.25,42.092,79.485,56.304,0,turnover,False,
2026-03-15_Go Ahead Eagles - NAC Breda,2912167899,2,58,41,b79uipsy57y1jqpy07h4i5ovk,Go Ahead Eagles,lp9kyx4408kpoey40zv9mga1,J. De Busser,3.7800000000000002,40.732,61.005,49.164,1,turnover,False,
2026-03-15_Go Ahead Eagles - NAC Breda,2912177565,2,67,30,b79uipsy57y1jqpy07h4i5ovk,Go Ahead Eagles,61a5bh5xw947nv4mxx62gqaqx,J. Kramer,3.8850000000000002,41.004,5.460000000000001,31.144000000000002,2,turnover,False,
2026-03-15_Go Ahead Eagles - NAC Breda,2912181985,2,71,44,b79uipsy57y1jqpy07h4i5ovk,Go Ahead Eagles,lp9kyx4408kpoey40zv9mga1,J. De Busser,3.045,39.032000000000004,64.365,55.148,1,turnover,False,
2026-03-15_Go Ahead Eagles - NAC Breda,2912188233,2,78,25,59t7flioj4w4mpwnrwbm0m8ck,NAC Breda,ajs5py826pvol60tokraxrpey,D. Bielica,5.25,25.16,73.08,64.26,0,turnover,False,
2026-03-15_Go Ahead Eagles - NAC Breda,2912193661,2,83,52,b79uipsy57y1jqpy07h4i5ovk,Go Ahead Eagles,lp9kyx4408kpoey40zv9mga1,J. De Busser,3.7800000000000002,40.052,60.58500000000001,52.428,0,turnover,False,
