match_file,event_id,period_id,time_min,time_sec,contestant_id,team_name,player_id,player_name,x,y,end_x,end_y,chain_n_actions,chain_end_reason,reached_shot_within_5,n_actions_to_shot
2025-12-06_Fortuna Sittard - AFC Ajax,2880558315,1,10,14,d0zdg647gvgc95xdtk1vpbkys,AFC Ajax,3mctpepmqunc1a8zro2nq1wtm,V. Jaroš,5.460000000000001,33.79600000000001,7.665,12.104000000000001,1,turnover,False,
2025-12-06_Fortuna Sittard - AFC Ajax,2880559215,1,12,0,d0zdg647gvgc95xdtk1vpbkys,AFC Ajax,3mctpepmqunc1a8zro2nq1wtm,V. Jaroš,4.620000000000001,34.136,33.075,27.812,1,turnover,False,
2025-12-06_Fortuna Sittard - AFC Ajax,2880564003,1,19,9,d0zdg647gvgc95xdtk1vpbkys,AFC Ajax,47l204bkq2qqjhtazusr0019m,Y. Baas,4.095,41.004,0.21000000000000002,31.008000000000003,3,turnover,False,
2025-12-06_Fortuna Sittard - AFC Ajax,2880571039,1,28,20,3ebril33e08ddzob4bhq8awsr,Fortuna Sittard,16mtjri8tz6vmxtxwr34y2tp1,M. Branderhorst,5.04,33.79600000000001,14.91,7.072000000000001,3,turnover,False,
2025-12-06_Fortuna Sittard - AFC Ajax,2880584749,1,47,11,d0zdg647gvgc95xdtk1vpbkys,AFC Ajax,3mctpepmqunc1a8zro2nq1wtm,V. Jaroš,4.515,33.79600000000001,10.920000000000002,50.728,3,turnover,False,
2025-12-06_Fortuna Sittard - AFC Ajax,2880586621,1,49,44,d0zdg647gvgc95xdtk1vpbkys,AFC Ajax,3mctpepmqunc1a8zro2nq1wtm,V. Jaroš,3.8850000000000002,34.204,30.345,31.008000000000003,5,action_limit,False,
2025-12-06_Fortuna Sittard - AFC Ajax,2880610759,2,58,32,3ebril33e08ddzob4bhq8awsr,Fortuna Sittard,16mtjri8tz6vmxtxwr34y2tp1,M. Branderhorst,5.775,27.812,60.06,13.396,2,turnover,False,
2025-12-06_Fortuna Sittard - AFC Ajax,2880613019,2,61,15,d0zdg647gvgc95xdtk1vpbkys,AFC Ajax,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,5.25,42.228,2.205,28.356000000000005,1,turnover,False,
2025-12-06_Fortuna Sittard - AFC Ajax,2880613955,2,62,32,d0zdg647gvgc95xdtk1vpbkys,AFC Ajax,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,5.460000000000001,42.29600000000001,3.465,32.64,1,turnover,False,
2025-12-06_Fortuna Sittard - AFC Ajax,2880615115,2,64,6,3ebril33e08ddzob4bhq8awsr,Fortuna Sittard,16mtjri8tz6vmxtxwr34y2tp1,M. Branderhorst,5.565,27.268000000000004,58.800000000000004,5.372000000000001,1,turnover,False,
2025-12-06_Fortuna Sittard - AFC Ajax,2880616693,2,66,9,3ebril33e08ddzob4bhq8awsr,Fortuna Sittard,16mtjri8tz6vmxtxwr34y2tp1,M. Branderhorst,5.88,27.268000000000004,68.88,25.364,1,turnover,False,
2025-12-06_Fortuna Sittard - AFC Ajax,2880618503,2,68,23,d0zdg647gvgc95xdtk1vpbkys,AFC Ajax,3mctpepmqunc1a8zro2nq1wtm,V. Jaroš,3.465,34.204,7.665,43.384,2,turnover,False,
2025-12-06_Fortuna Sittard - AFC Ajax,2880624859,2,76,59,d0zdg647gvgc95xdtk1vpbkys,AFC Ajax,3mctpepmqunc1a8zro2nq1wtm,V. Jaroš,5.1450000000000005,31.552,69.825,25.568,0,turnover,False,
2025-12-06_Fortuna Sittard - AFC Ajax,2880627809,2,81,12,d0zdg647gvgc95xdtk1vpbkys,AFC Ajax,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,4.83,42.432,2.205,33.864,1,turnover,False,
2025-12-06_Fortuna Sittard - AFC Ajax,2880629357,2,83,15,d0zdg647gvgc95xdtk1vpbkys,AFC Ajax,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,5.25,42.84,3.6750000000000003,34.204,1,turnover,False,
2025-12-06_Fortuna Sittard - AFC Ajax,2880630819,2,85,14,d0zdg647gvgc95xdtk1vpbkys,AFC Ajax,3mctpepmqunc1a8zro2nq1wtm,V. Jaroš,5.3549999999999995,40.868,68.565,54.53600000000001,0,turnover,False,
2025-12-06_Fortuna Sittard - AFC Ajax,2880632191,2,86,51,d0zdg647gvgc95xdtk1vpbkys,AFC Ajax,3mctpepmqunc1a8zro2nq1wtm,V. Jaroš,4.83,38.964,76.33500000000001,53.65200000000001,0,turnover,False,
2025-12-06_Fortuna Sittard - AFC Ajax,2880633107,2,87,55,d0zdg647gvgc95xdtk1vpbkys,AFC Ajax,3mctpepmqunc1a8zro2nq1wtm,V. Jaroš,5.1450000000000005,42.228,65.205,53.85600000000001,0,turnover,False,
2025-12-06_Fortuna Sittard - AFC Ajax,2880639215,2,95,14,3ebril33e08ddzob4bhq8awsr,Fortuna Sittard,8przxwwothu3crflys7ahl4dm,S. Adewoye,5.775,34.204,12.705,29.852,1,turnover,False,
