player_id,player,team,position_group,goalkick_goal_kicks,goalkick_goal_kicks_to_shot_within_5,goalkick_goal_kick_chain_actions,goalkick_goal_kicks_per90,goalkick_goal_kicks_to_shot_within_5_per90,goalkick_goal_kick_chain_actions_per90,goalkick_goal_kicks__home,goalkick_goal_kicks_to_shot_within_5__home,goalkick_goal_kick_chain_actions__home,goalkick_goal_kicks__home_per90,goalkick_goal_kicks_to_shot_within_5__home_per90,goalkick_goal_kick_chain_actions__home_per90,goalkick_goal_kicks__away,goalkick_goal_kicks_to_shot_within_5__away,goalkick_goal_kick_chain_actions__away,goalkick_goal_kicks__away_per90,goalkick_goal_kicks_to_shot_within_5__away_per90,goalkick_goal_kick_chain_actions__away_per90,goalkick_goal_kicks__H1,goalkick_goal_kicks_to_shot_within_5__H1,goalkick_goal_kick_chain_actions__H1,goalkick_goal_kicks__H1_per90,goalkick_goal_kicks_to_shot_within_5__H1_per90,goalkick_goal_kick_chain_actions__H1_per90,goalkick_goal_kicks__H2,goalkick_goal_kicks_to_shot_within_5__H2,goalkick_goal_kick_chain_actions__H2,goalkick_goal_kicks__H2_per90,goalkick_goal_kicks_to_shot_within_5__H2_per90,goalkick_goal_kick_chain_actions__H2_per90,goalkick_goal_kicks__last5,goalkick_goal_kicks_to_shot_within_5__last5,goalkick_goal_kick_chain_actions__last5,goalkick_goal_kicks__last5_per90,goalkick_goal_kicks_to_shot_within_5__last5_per90,goalkick_goal_kick_chain_actions__last5_per90,goalkick_goal_kicks_percentile,goalkick_goal_kicks_zscore,goalkick_goal_kicks_to_shot_within_5_percentile,goalkick_goal_kicks_to_shot_within_5_zscore,goalkick_goal_kick_chain_actions_percentile,goalkick_goal_kick_chain_actions_zscore,goalkick_goal_kicks_per90_percentile,goalkick_goal_kicks_per90_zscore,goalkick_goal_kicks_to_shot_within_5_per90_percentile,goalkick_goal_kicks_to_shot_within_5_per90_zscore,goalkick_goal_kick_chain_actions_per90_percentile,goalkick_goal_kick_chain_actions_per90_zscore,goalkick_goal_kicks__home_percentile,goalkick_goal_kicks__home_zscore,goalkick_goal_kicks_to_shot_within_5__home_percentile,goalkick_goal_kicks_to_shot_within_5__home_zscore,goalkick_goal_kick_chain_actions__home_percentile,goalkick_goal_kick_chain_actions__home_zscore,goalkick_goal_kicks__home_per90_percentile,goalkick_goal_kicks__home_per90_zscore,goalkick_goal_kicks_to_shot_within_5__home_per90_percentile,goalkick_goal_kicks_to_shot_within_5__home_per90_zscore,goalkick_goal_kick_chain_actions__home_per90_percentile,goalkick_goal_kick_chain_actions__home_per90_zscore,goalkick_goal_kicks__away_percentile,goalkick_goal_kicks__away_zscore,goalkick_goal_kicks_to_shot_within_5__away_percentile,goalkick_goal_kicks_to_shot_within_5__away_zscore,goalkick_goal_kick_chain_actions__away_percentile,goalkick_goal_kick_chain_actions__away_zscore,goalkick_goal_kicks__away_per90_percentile,goalkick_goal_kicks__away_per90_zscore,goalkick_goal_kicks_to_shot_within_5__away_per90_percentile,goalkick_goal_kicks_to_shot_within_5__away_per90_zscore,goalkick_goal_kick_chain_actions__away_per90_percentile,goalkick_goal_kick_chain_actions__away_per90_zscore,goalkick_goal_kicks__H1_percentile,goalkick_goal_kicks__H1_zscore,goalkick_goal_kicks_to_shot_within_5__H1_percentile,goalkick_goal_kicks_to_shot_within_5__H1_zscore,goalkick_goal_kick_chain_actions__H1_percentile,goalkick_goal_kick_chain_actions__H1_zscore,goalkick_goal_kicks__H1_per90_percentile,goalkick_goal_kicks__H1_per90_zscore,goalkick_goal_kicks_to_shot_within_5__H1_per90_percentile,goalkick_goal_kicks_to_shot_within_5__H1_per90_zscore,goalkick_goal_kick_chain_actions__H1_per90_percentile,goalkick_goal_kick_chain_actions__H1_per90_zscore,goalkick_goal_kicks__H2_percentile,goalkick_goal_kicks__H2_zscore,goalkick_goal_kicks_to_shot_within_5__H2_percentile,goalkick_goal_kicks_to_shot_within_5__H2_zscore,goalkick_goal_kick_chain_actions__H2_percentile,goalkick_goal_kick_chain_actions__H2_zscore,goalkick_goal_kicks__H2_per90_percentile,goalkick_goal_kicks__H2_per90_zscore,goalkick_goal_kicks_to_shot_within_5__H2_per90_percentile,goalkick_goal_kicks_to_shot_within_5__H2_per90_zscore,goalkick_goal_kick_chain_actions__H2_per90_percentile,goalkick_goal_kick_chain_actions__H2_per90_zscore,goalkick_goal_kicks__last5_percentile,goalkick_goal_kicks__last5_zscore,goalkick_goal_kicks_to_shot_within_5__last5_percentile,goalkick_goal_kicks_to_shot_within_5__last5_zscore,goalkick_goal_kick_chain_actions__last5_percentile,goalkick_goal_kick_chain_actions__last5_zscore,goalkick_goal_kicks__last5_per90_percentile,goalkick_goal_kicks__last5_per90_zscore,goalkick_goal_kicks_to_shot_within_5__last5_per90_percentile,goalkick_goal_kicks_to_shot_within_5__last5_per90_zscore,goalkick_goal_kick_chain_actions__last5_per90_percentile,goalkick_goal_kick_chain_actions__last5_per90_zscore
2by23cpjtr9tsw1m4ak1w73oq,G. Crettaz,Nijmegen Eendracht Combinatie,Goalkeeper,137,0,194,4.0599,0.0,5.7491,62,0,64,3.7972,0.0,3.9197,75,0,130,4.3063,0.0,7.4642,60,0,101,2.2967,0.0,3.8661,77,0,93,2.4392,0.0,2.9461,21,0,28,3.8584,0.0,5.1446,71.7,0.688,39.1,-0.443,69.6,0.66,43.5,-0.277,39.1,-0.46,28.3,-0.332,73.9,0.64,42.4,-0.339,63.0,0.187,43.5,-0.082,42.4,-0.354,26.1,-0.572,71.7,0.715,43.5,-0.419,79.3,1.025,47.8,-0.035,43.5,-0.369,63.0,0.451,80.4,0.767,45.7,-0.345,76.1,0.892,58.7,0.101,45.7,-0.337,56.5,0.3,69.6,0.619,42.4,-0.386,69.6,0.439,34.8,-0.308,42.4,-0.397,28.3,-0.43,57.6,0.173,46.7,-0.288,59.8,0.131,39.1,-0.352,46.7,-0.288,32.6,-0.422
2ekx0fvuf0dsat062oj430d05,G. Nauber,Go Ahead Eagles,Defender,6,0,16,1.3807,0.0,3.6818,3,0,7,1.3807,0.0,3.2216,3,0,9,1.3807,0.0,4.142,3,0,7,0.9205,0.0,2.1477,3,0,9,0.9205,0.0,2.7614,6,0,16,1.3807,0.0,3.6818,47.8,-0.434,45.7,-0.317,49.3,-0.398,44.9,-0.391,45.7,-0.258,52.2,-0.179,51.4,-0.4,47.8,-0.246,52.2,-0.393,53.6,-0.002,47.8,-0.196,55.1,-0.021,48.6,-0.439,47.8,-0.246,52.9,-0.384,52.2,-0.195,47.8,-0.204,53.6,0.052,44.9,-0.472,45.7,-0.334,43.5,-0.469,21.7,-0.366,45.7,-0.265,40.6,-0.294,55.8,-0.375,50.0,-0.12,63.0,-0.297,29.0,-0.281,50.0,-0.12,53.6,0.061,50.7,-0.138,47.8,-0.246,58.0,-0.001,44.9,-0.376,47.8,-0.245,53.6,-0.175
2f8lk6lxav7hl7xlqt9an18x6,H. Petrov,SC Heerenveen,Defender,2,0,3,0.9256,0.0,1.3883,1,0,1,0.9256,0.0,0.9256,1,0,2,0.9256,0.0,1.8511,0,0,0,0.0,0.0,0.0,2,0,3,0.9256,0.0,1.3883,2,0,3,0.9256,0.0,1.3883,26.1,-0.595,45.7,-0.317,19.6,-0.608,18.8,-0.833,45.7,-0.258,15.9,-0.867,29.7,-0.572,47.8,-0.246,24.6,-0.606,34.8,-0.394,47.8,-0.196,27.5,-0.706,26.8,-0.582,47.8,-0.246,28.3,-0.582,30.4,-0.576,47.8,-0.204,31.9,-0.653,8.0,-0.691,45.7,-0.334,8.0,-0.669,8.0,-1.356,45.7,-0.265,8.0,-1.029,44.9,-0.462,50.0,-0.12,38.4,-0.512,34.8,-0.274,50.0,-0.12,34.8,-0.542,26.1,-0.884,47.8,-0.246,19.6,-0.948,18.8,-0.794,47.8,-0.245,15.9,-0.84
2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,Fortuna Sittard,Defender,1,0,2,0.9254,0.0,1.8509,0,0,0,0.0,0.0,0.0,1,0,2,0.9254,0.0,1.8509,1,0,2,0.9254,0.0,1.8509,0,0,0,0.0,0.0,0.0,1,0,2,0.9254,0.0,1.8509,10.1,-0.636,45.7,-0.317,14.5,-0.624,17.4,-0.833,45.7,-0.258,20.3,-0.729,11.6,-0.658,47.8,-0.246,11.6,-0.642,11.6,-1.192,47.8,-0.196,11.6,-0.982,26.8,-0.582,47.8,-0.246,28.3,-0.582,29.0,-0.576,47.8,-0.204,30.4,-0.653,25.4,-0.618,45.7,-0.334,30.4,-0.612,30.4,-0.361,45.7,-0.265,36.2,-0.395,10.1,-0.636,50.0,-0.12,10.1,-0.619,10.1,-1.5,50.0,-0.12,10.1,-1.152,10.1,-1.071,47.8,-0.246,14.5,-1.021,17.4,-0.794,47.8,-0.245,21.7,-0.706
2ifp36vdm0d6rb3xc7muuvv11,D. Limnios,Fortuna Sittard,Midfielder,1,0,1,0.9214,0.0,0.9214,1,0,1,0.9214,0.0,0.9214,0,0,0,0.0,0.0,0.0,1,0,1,0.9214,0.0,0.9214,0,0,0,0.0,0.0,0.0,1,0,1,0.9214,0.0,0.9214,40.0,-0.477,55.0,0.0,20.0,-0.556,20.0,-0.428,55.0,0.0,10.0,-0.888,65.0,-0.269,55.0,0.0,55.0,-0.44,60.0,0.051,55.0,0.0,50.0,-0.443,25.0,-0.671,55.0,0.0,25.0,-0.629,25.0,-0.848,55.0,0.0,25.0,-0.729,70.0,-0.331,55.0,0.0,60.0,-0.441,60.0,0.189,55.0,0.0,60.0,-0.302,15.0,-0.745,55.0,0.0,15.0,-0.649,15.0,-1.695,55.0,0.0,15.0,-1.169,40.0,-0.464,55.0,0.0,20.0,-0.545,20.0,-0.428,55.0,0.0,10.0,-0.889
2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,Alkmaar Zaanstreek,Goalkeeper,2,0,0,1.8367,0.0,0.0,2,0,0,1.8367,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2,0,0,1.8367,0.0,0.0,2,0,0,1.8367,0.0,0.0,4.3,-0.931,39.1,-0.443,2.2,-0.968,13.0,-1.373,39.1,-0.46,2.2,-2.149,15.2,-0.895,42.4,-0.339,7.6,-0.975,21.7,-0.966,42.4,-0.354,7.6,-1.577,8.7,-0.943,43.5,-0.419,8.7,-0.924,8.7,-1.486,43.5,-0.369,8.7,-1.609,4.3,-0.939,45.7,-0.345,5.4,-0.928,4.3,-2.143,45.7,-0.337,5.4,-1.914,14.1,-0.909,42.4,-0.386,5.4,-0.959,19.6,-0.756,42.4,-0.397,5.4,-1.511,4.3,-1.323,46.7,-0.288,2.2,-1.538,13.0,-1.271,46.7,-0.288,2.2,-1.925
2tox45zgi16bvmn2xzdlvblsk,J. Plug,Feyenoord Rotterdam,Defender,1,0,5,0.9414,0.0,4.7071,0,0,0,0.0,0.0,0.0,1,0,5,0.9414,0.0,4.7071,0,0,0,0.0,0.0,0.0,1,0,5,0.9414,0.0,4.7071,1,0,5,0.9414,0.0,4.7071,10.1,-0.636,45.7,-0.317,30.4,-0.576,30.4,-0.818,45.7,-0.258,66.7,0.129,11.6,-0.658,47.8,-0.246,11.6,-0.642,11.6,-1.192,47.8,-0.196,11.6,-0.982,26.8,-0.582,47.8,-0.246,39.1,-0.497,42.0,-0.563,47.8,-0.204,66.7,0.226,8.0,-0.691,45.7,-0.334,8.0,-0.669,8.0,-1.356,45.7,-0.265,8.0,-1.029,29.7,-0.549,50.0,-0.12,50.0,-0.44,50.7,-0.253,50.0,-0.12,89.9,0.915,10.1,-1.071,47.8,-0.246,30.4,-0.802,31.9,-0.78,47.8,-0.245,69.6,0.123
2uw0batubkzwe3gcexxwa22cq,T. Jansink,Heracles Almelo,Goalkeeper,81,0,94,5.059,0.0,5.8709,29,0,33,3.8812,0.0,4.4166,52,0,61,6.0895,0.0,7.1435,36,0,47,3.0661,0.0,4.0029,45,0,47,2.8105,0.0,2.9355,30,0,31,5.6211,0.0,5.8085,63.0,0.016,39.1,-0.443,58.7,-0.179,58.7,0.215,39.1,-0.46,30.4,-0.294,52.2,-0.204,42.4,-0.339,54.3,-0.376,47.8,-0.044,42.4,-0.354,30.4,-0.445,65.2,0.207,43.5,-0.419,60.9,-0.009,71.7,0.566,43.5,-0.369,56.5,0.363,63.0,0.085,45.7,-0.345,60.9,-0.081,80.4,0.853,45.7,-0.337,67.4,0.378,63.0,-0.033,42.4,-0.386,56.5,-0.253,45.7,-0.032,42.4,-0.397,26.1,-0.434,75.0,0.881,46.7,-0.288,63.0,0.31,65.2,0.449,46.7,-0.288,39.1,-0.228
2wesmq2wuhnuwh2yhgkuaxqfo,A. Bouwman,AFC Ajax,Defender,3,0,3,0.9009,0.0,0.9009,3,0,3,0.9009,0.0,0.9009,0,0,0,0.0,0.0,0.0,2,0,2,0.9009,0.0,0.9009,1,0,1,0.9009,0.0,0.9009,3,0,3,0.9009,0.0,0.9009,37.0,-0.555,45.7,-0.317,19.6,-0.608,2.9,-0.857,45.7,-0.258,1.4,-1.014,51.4,-0.4,47.8,-0.246,36.2,-0.535,24.6,-0.415,47.8,-0.196,23.2,-0.714,8.7,-0.654,47.8,-0.246,8.7,-0.638,8.7,-1.351,47.8,-0.204,8.7,-1.222,39.1,-0.545,45.7,-0.334,30.4,-0.612,17.4,-0.387,45.7,-0.265,15.9,-0.72,29.7,-0.549,50.0,-0.12,24.6,-0.583,20.3,-0.307,50.0,-0.12,20.3,-0.756,37.0,-0.698,47.8,-0.246,19.6,-0.948,2.9,-0.817,47.8,-0.245,1.4,-0.981
3hhca66jtxt3c1iw10nfmhtnu,D. Reiziger,SC Telstar,Goalkeeper,3,0,4,1.3433,0.0,1.791,0,0,0,0.0,0.0,0.0,3,0,4,1.3433,0.0,1.791,0,0,0,0.0,0.0,0.0,3,0,4,1.3433,0.0,1.791,3,0,4,1.3433,0.0,1.791,10.9,-0.919,39.1,-0.443,8.7,-0.934,8.7,-1.616,39.1,-0.46,8.7,-1.583,5.4,-0.946,42.4,-0.339,7.6,-0.975,5.4,-1.795,42.4,-0.354,7.6,-1.577,25.0,-0.877,43.5,-0.419,26.1,-0.864,21.7,-1.033,43.5,-0.369,23.9,-1.114,4.3,-0.939,45.7,-0.345,5.4,-0.928,4.3,-2.143,45.7,-0.337,5.4,-1.914,17.4,-0.889,42.4,-0.386,18.5,-0.899,15.2,-1.123,42.4,-0.397,17.4,-0.854,10.9,-1.244,46.7,-0.288,8.7,-1.299,8.7,-1.496,46.7,-0.288,8.7,-1.402
3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,AFC Ajax,Defender,1,0,1,0.9474,0.0,0.9474,0,0,0,0.0,0.0,0.0,1,0,1,0.9474,0.0,0.9474,0,0,0,0.0,0.0,0.0,1,0,1,0.9474,0.0,0.9474,1,0,1,0.9474,0.0,0.9474,10.1,-0.636,45.7,-0.317,6.5,-0.64,33.3,-0.812,45.7,-0.258,13.0,-1.0,11.6,-0.658,47.8,-0.246,11.6,-0.642,11.6,-1.192,47.8,-0.196,11.6,-0.982,26.8,-0.582,47.8,-0.246,21.7,-0.61,44.9,-0.558,47.8,-0.204,26.1,-0.931,8.0,-0.691,45.7,-0.334,8.0,-0.669,8.0,-1.356,45.7,-0.265,8.0,-1.029,29.7,-0.549,50.0,-0.12,24.6,-0.583,53.6,-0.245,50.0,-0.12,31.9,-0.736,10.1,-1.071,47.8,-0.246,6.5,-1.093,34.8,-0.774,47.8,-0.245,13.0,-0.968
3mctpepmqunc1a8zro2nq1wtm,V. Jaroš,AFC Ajax,Goalkeeper,72,0,155,3.6993,0.0,7.9638,40,0,93,4.1103,0.0,9.5565,32,0,62,3.2883,0.0,6.371,32,0,71,1.7408,0.0,3.8625,40,0,84,2.6424,0.0,5.5489,11,0,15,2.0346,0.0,2.7745,59.8,-0.092,39.1,-0.443,65.2,0.333,30.4,-0.455,39.1,-0.46,73.9,0.367,62.0,0.077,42.4,-0.339,76.1,0.714,54.3,0.06,42.4,-0.354,82.6,0.873,54.3,-0.235,43.5,-0.419,63.0,0.006,34.8,-0.378,43.5,-0.369,47.8,0.149,58.7,-0.029,45.7,-0.345,63.0,0.351,23.9,-0.442,45.7,-0.337,54.3,0.298,60.9,-0.135,42.4,-0.386,67.4,0.304,39.1,-0.157,42.4,-0.397,84.8,0.525,38.0,-0.614,46.7,-0.288,31.5,-0.644,17.4,-1.181,46.7,-0.288,17.4,-1.115
3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,PSV Eindhoven,Defender,18,0,49,2.1094,0.0,5.7422,8,0,21,1.875,0.0,4.9219,10,0,28,2.3438,0.0,6.5625,12,0,32,2.25,0.0,6.0,6,0,17,1.4062,0.0,3.9844,12,0,30,2.25,0.0,5.625,79.0,0.048,45.7,-0.317,81.2,0.134,69.6,0.316,45.7,-0.258,79.7,0.44,76.1,0.029,47.8,-0.246,76.8,0.104,75.4,0.425,47.8,-0.196,75.4,0.486,74.6,0.062,47.8,-0.246,79.0,0.153,76.8,0.611,47.8,-0.204,82.6,0.797,79.7,0.182,45.7,-0.334,81.2,0.247,95.7,1.063,45.7,-0.265,95.7,1.024,71.7,-0.114,50.0,-0.12,76.8,-0.01,69.6,0.363,50.0,-0.12,75.4,0.598,84.8,0.982,47.8,-0.246,84.8,1.019,76.8,0.422,47.8,-0.245,78.3,0.389
3xlkchrk28u0cb620cajre1hw,R. Nijstad,FC Twente,Defender,18,0,40,1.5326,0.0,3.4057,4,0,6,0.9366,0.0,1.4049,14,0,34,1.8731,0.0,4.5491,11,0,20,1.4718,0.0,2.6759,7,0,20,1.3112,0.0,3.7463,8,0,18,1.4985,0.0,3.3717,79.0,0.048,45.7,-0.317,76.8,-0.011,50.7,-0.244,45.7,-0.258,46.4,-0.261,59.4,-0.315,47.8,-0.246,49.3,-0.429,43.5,-0.385,47.8,-0.196,31.9,-0.563,81.9,0.349,47.8,-0.246,81.2,0.322,66.7,0.217,47.8,-0.204,60.9,0.178,77.5,0.11,45.7,-0.334,72.5,-0.097,68.1,0.226,45.7,-0.265,47.8,-0.113,74.6,-0.026,50.0,-0.12,79.7,0.097,62.3,0.237,50.0,-0.12,72.5,0.493,61.6,0.235,47.8,-0.246,63.8,0.145,52.2,-0.268,47.8,-0.245,47.8,-0.265
3ypxn1nvgv8e321sq5394w3my,M. Didden,FC Utrecht,Defender,10,0,17,1.1613,0.0,1.9742,5,0,9,1.1613,0.0,2.0903,5,0,8,1.1613,0.0,1.8581,7,0,12,1.0839,0.0,1.8581,3,0,5,1.3935,0.0,2.3226,6,0,12,1.1148,0.0,2.2297,62.3,-0.274,45.7,-0.317,51.4,-0.382,36.2,-0.604,45.7,-0.258,26.1,-0.691,65.9,-0.229,47.8,-0.246,61.6,-0.322,49.3,-0.191,47.8,-0.196,43.5,-0.359,61.6,-0.296,47.8,-0.246,48.6,-0.412,46.4,-0.379,47.8,-0.204,33.3,-0.65,67.4,-0.181,45.7,-0.334,52.9,-0.326,47.8,-0.191,45.7,-0.265,39.1,-0.393,55.8,-0.375,50.0,-0.12,50.0,-0.44,63.8,0.346,50.0,-0.12,47.8,-0.132,50.7,-0.138,47.8,-0.246,47.8,-0.292,36.2,-0.62,47.8,-0.245,27.5,-0.596
447abno2j0ux8fsxzs6fel7th,A. Ahmedhodžić,Feyenoord Rotterdam,Goalkeeper,12,0,30,1.3879,0.0,3.4698,6,0,18,1.3879,0.0,4.1637,6,0,12,1.3879,0.0,2.7758,8,0,21,1.4804,0.0,3.8861,4,0,9,0.9253,0.0,2.0819,9,0,20,1.6655,0.0,3.7011,37.0,-0.811,39.1,-0.443,45.7,-0.716,10.9,-1.594,39.1,-0.46,17.4,-1.053,32.6,-0.792,42.4,-0.339,44.6,-0.648,17.4,-1.169,42.4,-0.354,28.3,-0.51,37.0,-0.81,43.5,-0.419,43.5,-0.744,23.9,-1.018,43.5,-0.369,28.3,-0.843,43.5,-0.711,45.7,-0.345,50.0,-0.55,21.7,-0.697,45.7,-0.337,60.9,0.311,21.7,-0.868,42.4,-0.386,31.5,-0.824,6.5,-1.434,42.4,-0.397,21.7,-0.747,31.5,-0.772,46.7,-0.288,44.6,-0.346,10.9,-1.349,46.7,-0.288,19.6,-0.844
47l204bkq2qqjhtazusr0019m,Y. Baas,AFC Ajax,Defender,65,0,168,2.0603,0.0,5.3251,29,0,70,2.0506,0.0,4.9496,36,0,98,2.0682,0.0,5.6302,33,0,90,1.3788,0.0,3.7604,32,0,78,1.5482,0.0,3.7736,13,0,38,2.39,0.0,6.9861,94.2,1.94,45.7,-0.317,95.7,2.055,68.1,0.268,45.7,-0.258,72.5,0.315,92.8,1.831,47.8,-0.246,89.9,1.843,82.6,0.576,47.8,-0.196,76.8,0.494,92.8,1.924,47.8,-0.246,94.2,2.13,71.0,0.38,47.8,-0.204,72.5,0.51,89.1,1.71,45.7,-0.334,92.8,1.907,59.4,0.126,45.7,-0.265,66.7,0.258,95.7,2.149,50.0,-0.12,95.7,2.174,75.4,0.551,50.0,-0.12,73.9,0.505,88.4,1.168,47.8,-0.246,94.2,1.601,81.2,0.551,47.8,-0.245,87.0,0.783
4bkb8qjb5n33wxfopju8r1mtx,D. Bakker,SC Telstar,Defender,81,1,246,3.1239,0.0386,9.4875,33,0,101,2.3496,0.0,7.1913,48,1,145,4.039,0.0841,12.2012,46,1,146,2.1289,0.0463,6.7569,35,0,100,2.0248,0.0,5.7851,16,0,46,2.9619,0.0,8.5156,97.1,2.584,94.9,2.42,98.6,3.314,92.8,1.301,91.3,0.759,94.2,1.565,95.7,2.174,47.8,-0.246,98.6,2.944,87.0,0.834,47.8,-0.196,91.3,1.163,97.1,2.784,97.8,4.002,100.0,3.458,95.7,2.03,95.7,1.826,98.6,2.532,97.1,2.656,95.7,2.954,100.0,3.51,94.2,0.933,91.3,0.956,97.1,1.283,97.1,2.411,50.0,-0.12,97.1,2.962,94.2,1.182,50.0,-0.12,95.7,1.389,94.9,1.728,47.8,-0.246,97.1,2.184,89.9,1.076,47.8,-0.245,91.3,1.227
4fcmk1x7n95o7owons6mc5a1g,S. Henderikx,SBV Excelsior,Defender,3,0,10,1.3946,0.0,4.6488,2,0,7,1.8595,0.0,6.5083,1,0,3,0.9298,0.0,2.7893,0,0,0,0.0,0.0,0.0,3,0,10,1.3946,0.0,4.6488,3,0,10,1.3946,0.0,4.6488,37.0,-0.555,45.7,-0.317,39.9,-0.495,46.4,-0.378,45.7,-0.258,65.2,0.112,42.0,-0.486,47.8,-0.246,52.2,-0.393,66.7,0.411,47.8,-0.196,88.4,0.959,26.8,-0.582,47.8,-0.246,31.9,-0.554,31.9,-0.573,47.8,-0.204,42.0,-0.364,8.0,-0.691,45.7,-0.334,8.0,-0.669,8.0,-1.356,45.7,-0.265,8.0,-1.029,55.8,-0.375,50.0,-0.12,65.2,-0.261,65.2,0.347,50.0,-0.12,87.0,0.89,37.0,-0.698,47.8,-0.246,41.3,-0.438,46.4,-0.363,47.8,-0.245,68.1,0.106
4kns22wbu3emy5oxbpr52rdud,E. Dasa,Nijmegen Eendracht Combinatie,Defender,1,0,1,0.9192,0.0,0.9192,0,0,0,0.0,0.0,0.0,1,0,1,0.9192,0.0,0.9192,0,0,0,0.0,0.0,0.0,1,0,1,0.9192,0.0,0.9192,1,0,1,0.9192,0.0,0.9192,10.1,-0.636,45.7,-0.317,6.5,-0.64,5.8,-0.839,45.7,-0.258,4.3,-1.008,11.6,-0.658,47.8,-0.246,11.6,-0.642,11.6,-1.192,47.8,-0.196,11.6,-0.982,26.8,-0.582,47.8,-0.246,21.7,-0.61,18.8,-0.582,47.8,-0.204,18.8,-0.939,8.0,-0.691,45.7,-0.334,8.0,-0.669,8.0,-1.356,45.7,-0.265,8.0,-1.029,29.7,-0.549,50.0,-0.12,24.6,-0.583,21.7,-0.282,50.0,-0.12,22.5,-0.748,10.1,-1.071,47.8,-0.246,6.5,-1.093,5.8,-0.8,47.8,-0.245,4.3,-0.976
4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,PEC Zwolle,Defender,10,0,17,2.3684,0.0,4.0263,4,0,5,1.8947,0.0,2.3684,6,0,12,2.8421,0.0,5.6842,6,0,13,1.8947,0.0,4.1053,4,0,4,1.2632,0.0,1.2632,10,0,17,2.3684,0.0,4.0263,62.3,-0.274,45.7,-0.317,51.4,-0.382,81.2,0.567,45.7,-0.258,56.5,-0.075,59.4,-0.315,47.8,-0.246,46.4,-0.464,76.8,0.442,47.8,-0.196,46.4,-0.276,65.9,-0.224,47.8,-0.246,61.6,-0.299,85.5,1.028,47.8,-0.204,73.9,0.527,58.0,-0.254,45.7,-0.334,55.1,-0.297,85.5,0.681,45.7,-0.265,71.0,0.376,63.8,-0.288,50.0,-0.12,44.2,-0.476,59.4,0.173,50.0,-0.12,33.3,-0.597,73.9,0.608,47.8,-0.246,60.9,0.072,79.7,0.531,47.8,-0.245,58.0,-0.075
4phgw75cred5p93hjq8hiou6t,S. Floranus,PEC Zwolle,Defender,7,0,23,6.5646,0.0,21.5695,7,0,23,6.5646,0.0,21.5695,0,0,0,0.0,0.0,0.0,7,0,23,6.5646,0.0,21.5695,0,0,0,0.0,0.0,0.0,7,0,23,6.5646,0.0,21.5695,50.7,-0.394,45.7,-0.317,62.3,-0.285,100.0,4.64,45.7,-0.258,100.0,5.195,73.9,-0.057,47.8,-0.246,78.3,0.175,100.0,4.469,47.8,-0.196,100.0,5.452,8.7,-0.654,47.8,-0.246,8.7,-0.638,8.7,-1.351,47.8,-0.204,8.7,-1.222,67.4,-0.181,45.7,-0.334,76.1,-0.011,100.0,5.702,45.7,-0.265,100.0,6.352,10.1,-0.636,50.0,-0.12,10.1,-0.619,10.1,-1.5,50.0,-0.12,10.1,-1.152,55.8,0.049,47.8,-0.246,71.0,0.509,100.0,4.385,47.8,-0.245,100.0,5.011
4qr07cfbwquppkww057mb9tk9,J. Moder,Feyenoord Rotterdam,Midfielder,1,0,4,0.9174,0.0,3.6697,1,0,4,0.9174,0.0,3.6697,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0,4,0.9174,0.0,3.6697,1,0,4,0.9174,0.0,3.6697,40.0,-0.477,55.0,0.0,55.0,-0.386,10.0,-0.433,55.0,0.0,60.0,0.084,65.0,-0.269,55.0,0.0,70.0,-0.118,50.0,0.048,55.0,0.0,80.0,0.47,25.0,-0.671,55.0,0.0,25.0,-0.629,25.0,-0.848,55.0,0.0,25.0,-0.729,30.0,-0.552,55.0,0.0,30.0,-0.525,30.0,-0.775,55.0,0.0,30.0,-0.68,55.0,-0.248,55.0,0.0,65.0,-0.085,30.0,0.218,55.0,0.0,70.0,0.607,40.0,-0.464,55.0,0.0,55.0,-0.369,10.0,-0.433,55.0,0.0,60.0,0.083
4u12cln8rmtkwlu5q36ypjl2i,N. Schiks,PSV Eindhoven,Goalkeeper,5,0,16,2.381,0.0,7.619,0,0,0,0.0,0.0,0.0,5,0,16,2.381,0.0,7.619,0,0,0,0.0,0.0,0.0,5,0,16,2.381,0.0,7.619,5,0,16,2.381,0.0,7.619,20.7,-0.895,39.1,-0.443,35.9,-0.833,17.4,-1.105,39.1,-0.46,63.0,0.258,5.4,-0.946,42.4,-0.339,7.6,-0.975,5.4,-1.795,42.4,-0.354,7.6,-1.577,33.7,-0.832,43.5,-0.419,45.7,-0.684,26.1,-0.684,43.5,-0.369,65.2,0.494,4.3,-0.939,45.7,-0.345,5.4,-0.928,4.3,-2.143,45.7,-0.337,5.4,-1.914,27.2,-0.848,42.4,-0.386,43.5,-0.719,30.4,-0.351,42.4,-0.397,93.5,1.285,20.7,-1.086,46.7,-0.288,38.0,-0.584,19.6,-1.024,46.7,-0.288,67.4,0.3
