team,boxentry_box_entry_attempts,boxentry_box_entry_completed,boxentry_box_entry_pred_xbe,boxentry_box_entry_via_cross,boxentry_box_entry_via_through_ball,boxentry_box_entry_via_cutback,boxentry_box_entry_attempts_per90,boxentry_box_entry_completed_per90,boxentry_box_entry_pred_xbe_per90,boxentry_box_entry_via_cross_per90,boxentry_box_entry_via_through_ball_per90,boxentry_box_entry_via_cutback_per90,boxentry_box_entry_attempts__home,boxentry_box_entry_completed__home,boxentry_box_entry_pred_xbe__home,boxentry_box_entry_via_cross__home,boxentry_box_entry_via_through_ball__home,boxentry_box_entry_via_cutback__home,boxentry_box_entry_attempts__home_per90,boxentry_box_entry_completed__home_per90,boxentry_box_entry_pred_xbe__home_per90,boxentry_box_entry_via_cross__home_per90,boxentry_box_entry_via_through_ball__home_per90,boxentry_box_entry_via_cutback__home_per90,boxentry_box_entry_attempts__away,boxentry_box_entry_completed__away,boxentry_box_entry_pred_xbe__away,boxentry_box_entry_via_cross__away,boxentry_box_entry_via_through_ball__away,boxentry_box_entry_via_cutback__away,boxentry_box_entry_attempts__away_per90,boxentry_box_entry_completed__away_per90,boxentry_box_entry_pred_xbe__away_per90,boxentry_box_entry_via_cross__away_per90,boxentry_box_entry_via_through_ball__away_per90,boxentry_box_entry_via_cutback__away_per90,boxentry_box_entry_attempts__H1,boxentry_box_entry_completed__H1,boxentry_box_entry_pred_xbe__H1,boxentry_box_entry_via_cross__H1,boxentry_box_entry_via_through_ball__H1,boxentry_box_entry_via_cutback__H1,boxentry_box_entry_attempts__H1_per90,boxentry_box_entry_completed__H1_per90,boxentry_box_entry_pred_xbe__H1_per90,boxentry_box_entry_via_cross__H1_per90,boxentry_box_entry_via_through_ball__H1_per90,boxentry_box_entry_via_cutback__H1_per90,boxentry_box_entry_attempts__H2,boxentry_box_entry_completed__H2,boxentry_box_entry_pred_xbe__H2,boxentry_box_entry_via_cross__H2,boxentry_box_entry_via_through_ball__H2,boxentry_box_entry_via_cutback__H2,boxentry_box_entry_attempts__H2_per90,boxentry_box_entry_completed__H2_per90,boxentry_box_entry_pred_xbe__H2_per90,boxentry_box_entry_via_cross__H2_per90,boxentry_box_entry_via_through_ball__H2_per90,boxentry_box_entry_via_cutback__H2_per90,boxentry_box_entry_attempts__last5,boxentry_box_entry_completed__last5,boxentry_box_entry_pred_xbe__last5,boxentry_box_entry_via_cross__last5,boxentry_box_entry_via_through_ball__last5,boxentry_box_entry_via_cutback__last5,boxentry_box_entry_attempts__last5_per90,boxentry_box_entry_completed__last5_per90,boxentry_box_entry_pred_xbe__last5_per90,boxentry_box_entry_via_cross__last5_per90,boxentry_box_entry_via_through_ball__last5_per90,boxentry_box_entry_via_cutback__last5_per90,boxentry_box_entry_attempts_percentile,boxentry_box_entry_attempts_zscore,boxentry_box_entry_completed_percentile,boxentry_box_entry_completed_zscore,boxentry_box_entry_pred_xbe_percentile,boxentry_box_entry_pred_xbe_zscore,boxentry_box_entry_via_cross_percentile,boxentry_box_entry_via_cross_zscore,boxentry_box_entry_via_through_ball_percentile,boxentry_box_entry_via_through_ball_zscore,boxentry_box_entry_via_cutback_percentile,boxentry_box_entry_via_cutback_zscore,boxentry_box_entry_attempts_per90_percentile,boxentry_box_entry_attempts_per90_zscore,boxentry_box_entry_completed_per90_percentile,boxentry_box_entry_completed_per90_zscore,boxentry_box_entry_pred_xbe_per90_percentile,boxentry_box_entry_pred_xbe_per90_zscore,boxentry_box_entry_via_cross_per90_percentile,boxentry_box_entry_via_cross_per90_zscore,boxentry_box_entry_via_through_ball_per90_percentile,boxentry_box_entry_via_through_ball_per90_zscore,boxentry_box_entry_via_cutback_per90_percentile,boxentry_box_entry_via_cutback_per90_zscore,boxentry_box_entry_attempts__home_percentile,boxentry_box_entry_attempts__home_zscore,boxentry_box_entry_completed__home_percentile,boxentry_box_entry_completed__home_zscore,boxentry_box_entry_pred_xbe__home_percentile,boxentry_box_entry_pred_xbe__home_zscore,boxentry_box_entry_via_cross__home_percentile,boxentry_box_entry_via_cross__home_zscore,boxentry_box_entry_via_through_ball__home_percentile,boxentry_box_entry_via_through_ball__home_zscore,boxentry_box_entry_via_cutback__home_percentile,boxentry_box_entry_via_cutback__home_zscore,boxentry_box_entry_attempts__home_per90_percentile,boxentry_box_entry_attempts__home_per90_zscore,boxentry_box_entry_completed__home_per90_percentile,boxentry_box_entry_completed__home_per90_zscore,boxentry_box_entry_pred_xbe__home_per90_percentile,boxentry_box_entry_pred_xbe__home_per90_zscore,boxentry_box_entry_via_cross__home_per90_percentile,boxentry_box_entry_via_cross__home_per90_zscore,boxentry_box_entry_via_through_ball__home_per90_percentile,boxentry_box_entry_via_through_ball__home_per90_zscore,boxentry_box_entry_via_cutback__home_per90_percentile,boxentry_box_entry_via_cutback__home_per90_zscore,boxentry_box_entry_attempts__away_percentile,boxentry_box_entry_attempts__away_zscore,boxentry_box_entry_completed__away_percentile,boxentry_box_entry_completed__away_zscore,boxentry_box_entry_pred_xbe__away_percentile,boxentry_box_entry_pred_xbe__away_zscore,boxentry_box_entry_via_cross__away_percentile,boxentry_box_entry_via_cross__away_zscore,boxentry_box_entry_via_through_ball__away_percentile,boxentry_box_entry_via_through_ball__away_zscore,boxentry_box_entry_via_cutback__away_percentile,boxentry_box_entry_via_cutback__away_zscore,boxentry_box_entry_attempts__away_per90_percentile,boxentry_box_entry_attempts__away_per90_zscore,boxentry_box_entry_completed__away_per90_percentile,boxentry_box_entry_completed__away_per90_zscore,boxentry_box_entry_pred_xbe__away_per90_percentile,boxentry_box_entry_pred_xbe__away_per90_zscore,boxentry_box_entry_via_cross__away_per90_percentile,boxentry_box_entry_via_cross__away_per90_zscore,boxentry_box_entry_via_through_ball__away_per90_percentile,boxentry_box_entry_via_through_ball__away_per90_zscore,boxentry_box_entry_via_cutback__away_per90_percentile,boxentry_box_entry_via_cutback__away_per90_zscore,boxentry_box_entry_attempts__H1_percentile,boxentry_box_entry_attempts__H1_zscore,boxentry_box_entry_completed__H1_percentile,boxentry_box_entry_completed__H1_zscore,boxentry_box_entry_pred_xbe__H1_percentile,boxentry_box_entry_pred_xbe__H1_zscore,boxentry_box_entry_via_cross__H1_percentile,boxentry_box_entry_via_cross__H1_zscore,boxentry_box_entry_via_through_ball__H1_percentile,boxentry_box_entry_via_through_ball__H1_zscore,boxentry_box_entry_via_cutback__H1_percentile,boxentry_box_entry_via_cutback__H1_zscore,boxentry_box_entry_attempts__H1_per90_percentile,boxentry_box_entry_attempts__H1_per90_zscore,boxentry_box_entry_completed__H1_per90_percentile,boxentry_box_entry_completed__H1_per90_zscore,boxentry_box_entry_pred_xbe__H1_per90_percentile,boxentry_box_entry_pred_xbe__H1_per90_zscore,boxentry_box_entry_via_cross__H1_per90_percentile,boxentry_box_entry_via_cross__H1_per90_zscore,boxentry_box_entry_via_through_ball__H1_per90_percentile,boxentry_box_entry_via_through_ball__H1_per90_zscore,boxentry_box_entry_via_cutback__H1_per90_percentile,boxentry_box_entry_via_cutback__H1_per90_zscore,boxentry_box_entry_attempts__H2_percentile,boxentry_box_entry_attempts__H2_zscore,boxentry_box_entry_completed__H2_percentile,boxentry_box_entry_completed__H2_zscore,boxentry_box_entry_pred_xbe__H2_percentile,boxentry_box_entry_pred_xbe__H2_zscore,boxentry_box_entry_via_cross__H2_percentile,boxentry_box_entry_via_cross__H2_zscore,boxentry_box_entry_via_through_ball__H2_percentile,boxentry_box_entry_via_through_ball__H2_zscore,boxentry_box_entry_via_cutback__H2_percentile,boxentry_box_entry_via_cutback__H2_zscore,boxentry_box_entry_attempts__H2_per90_percentile,boxentry_box_entry_attempts__H2_per90_zscore,boxentry_box_entry_completed__H2_per90_percentile,boxentry_box_entry_completed__H2_per90_zscore,boxentry_box_entry_pred_xbe__H2_per90_percentile,boxentry_box_entry_pred_xbe__H2_per90_zscore,boxentry_box_entry_via_cross__H2_per90_percentile,boxentry_box_entry_via_cross__H2_per90_zscore,boxentry_box_entry_via_through_ball__H2_per90_percentile,boxentry_box_entry_via_through_ball__H2_per90_zscore,boxentry_box_entry_via_cutback__H2_per90_percentile,boxentry_box_entry_via_cutback__H2_per90_zscore,boxentry_box_entry_attempts__last5_percentile,boxentry_box_entry_attempts__last5_zscore,boxentry_box_entry_completed__last5_percentile,boxentry_box_entry_completed__last5_zscore,boxentry_box_entry_pred_xbe__last5_percentile,boxentry_box_entry_pred_xbe__last5_zscore,boxentry_box_entry_via_cross__last5_percentile,boxentry_box_entry_via_cross__last5_zscore,boxentry_box_entry_via_through_ball__last5_percentile,boxentry_box_entry_via_through_ball__last5_zscore,boxentry_box_entry_via_cutback__last5_percentile,boxentry_box_entry_via_cutback__last5_zscore,boxentry_box_entry_attempts__last5_per90_percentile,boxentry_box_entry_attempts__last5_per90_zscore,boxentry_box_entry_completed__last5_per90_percentile,boxentry_box_entry_completed__last5_per90_zscore,boxentry_box_entry_pred_xbe__last5_per90_percentile,boxentry_box_entry_pred_xbe__last5_per90_zscore,boxentry_box_entry_via_cross__last5_per90_percentile,boxentry_box_entry_via_cross__last5_per90_zscore,boxentry_box_entry_via_through_ball__last5_per90_percentile,boxentry_box_entry_via_through_ball__last5_per90_zscore,boxentry_box_entry_via_cutback__last5_per90_percentile,boxentry_box_entry_via_cutback__last5_per90_zscore
AFC Ajax,807,368,357.6479448616693,297,22,4,20.6101,9.3984,9.134,7.5851,0.5619,0.1022,424,215,199.0264556308209,141,9,2,20.5174,10.4038,9.6309,6.823,0.4355,0.0968,383,153,158.6214892308484,156,13,2,20.7138,8.2747,8.5787,8.4369,0.7031,0.1082,374,173,160.628673114552,135,14,2,9.5516,4.4183,4.1023,3.4478,0.3575,0.0511,433,195,197.0192717471173,162,8,2,11.0585,4.9801,5.0317,4.1373,0.2043,0.0511,134,49,53.64724290225698,58,6,1,24.6402,9.0102,9.8648,10.6652,1.1033,0.1839,61.1,0.436,72.2,0.85,72.2,0.835,50.0,-0.113,16.7,-1.06,83.3,1.234,50.0,0.043,66.7,0.595,66.7,0.543,27.8,-0.378,11.1,-1.201,77.8,1.117,61.1,0.379,88.9,1.207,88.9,1.062,16.7,-0.643,11.1,-1.265,83.3,0.909,44.4,-0.336,72.2,0.699,66.7,0.501,16.7,-1.047,5.6,-1.417,72.2,0.729,61.1,0.465,63.9,0.385,66.7,0.53,72.2,0.524,41.7,-0.285,86.1,1.118,66.7,0.464,66.7,0.387,66.7,0.526,77.8,0.524,44.4,-0.283,88.9,1.107,66.7,0.405,72.2,0.799,66.7,0.653,44.4,-0.106,77.8,0.472,80.6,0.939,55.6,0.089,66.7,0.597,66.7,0.413,33.3,-0.333,77.8,0.24,77.8,0.85,61.1,0.442,80.6,0.873,83.3,1.019,50.0,-0.111,5.6,-1.487,88.9,1.335,50.0,-0.018,66.7,0.558,72.2,0.677,33.3,-0.396,5.6,-1.548,77.8,1.209,86.1,1.093,66.7,0.263,77.8,0.911,72.2,0.717,58.3,0.212,80.6,0.583,83.3,1.041,66.7,0.226,77.8,0.857,72.2,0.689,50.0,0.189,72.2,0.575
Alkmaar Zaanstreek,760,384,358.5302710428617,215,23,2,20.8791,10.5495,9.8497,5.9066,0.6319,0.0549,386,195,185.6571433706448,107,12,2,21.2088,10.7143,10.2009,5.8791,0.6593,0.1099,374,189,172.8731276722168,108,11,0,20.5495,10.3846,9.4985,5.9341,0.6044,0.0,345,187,168.7094790777753,83,11,1,9.478,5.1374,4.6349,2.2802,0.3022,0.0275,415,197,189.8207919650864,132,12,1,11.4011,5.4121,5.2149,3.6264,0.3297,0.0275,119,61,58.30885937782028,33,6,1,22.2308,11.3956,10.8929,6.1648,1.1209,0.1868,50.0,0.025,88.9,1.052,77.8,0.848,11.1,-1.434,27.8,-0.937,69.4,0.123,55.6,0.13,88.9,1.136,83.3,0.933,11.1,-1.38,27.8,-0.886,72.2,0.144,44.4,-0.231,77.8,0.744,77.8,0.701,11.1,-1.607,33.3,-0.77,83.3,0.909,50.0,-0.134,88.9,0.835,83.3,0.788,11.1,-1.531,33.3,-0.739,88.9,0.938,50.0,0.306,94.4,1.314,83.3,0.966,16.7,-1.082,16.7,-0.888,27.8,-0.799,61.1,0.41,94.4,1.396,83.3,1.044,16.7,-1.024,16.7,-0.822,27.8,-0.791,50.0,-0.035,88.9,1.1,77.8,0.869,11.1,-1.679,33.3,-0.407,66.7,0.094,50.0,0.048,88.9,1.17,77.8,0.938,11.1,-1.648,33.3,-0.352,72.2,0.113,50.0,0.099,88.9,0.931,77.8,0.792,11.1,-1.066,27.8,-0.905,58.3,0.133,61.1,0.222,88.9,1.027,83.3,0.891,11.1,-0.993,27.8,-0.876,66.7,0.155,66.7,0.269,91.7,1.178,94.4,1.409,16.7,-0.805,58.3,0.212,80.6,0.583,66.7,0.315,94.4,1.206,94.4,1.449,16.7,-0.796,66.7,0.229,88.9,0.593
FC Groningen,814,313,315.5304255558589,329,36,1,21.6489,8.3245,8.3918,8.75,0.9574,0.0266,436,160,165.1358507287047,187,23,0,23.8736,8.761,9.0422,10.2394,1.2594,0.0,378,153,150.3945748271542,142,13,1,19.5479,7.9122,7.7775,7.3434,0.6723,0.0517,372,141,140.5551677597558,154,12,1,9.8936,3.75,3.7382,4.0957,0.3191,0.0266,442,172,174.9752577961031,175,24,0,11.7553,4.5745,4.6536,4.6543,0.6383,0.0,96,37,38.56740262862726,34,10,0,17.8723,6.8883,7.1801,6.3298,1.8617,0.0,66.7,0.497,61.1,0.152,61.1,0.215,66.7,0.403,77.8,0.663,47.2,-0.432,66.7,0.379,61.1,0.089,61.1,0.138,61.1,0.317,77.8,0.582,38.9,-0.438,77.8,0.571,50.0,-0.067,61.1,0.147,77.8,0.662,83.3,1.045,27.8,-0.813,77.8,0.644,55.6,-0.017,61.1,0.205,77.8,0.707,88.9,1.079,27.8,-0.811,55.6,0.377,63.9,0.385,61.1,0.279,50.0,0.056,41.7,-0.285,66.7,0.16,50.0,0.082,61.1,0.213,50.0,0.075,44.4,-0.152,38.9,-0.451,61.1,0.116,61.1,0.375,61.1,0.111,61.1,0.115,61.1,0.469,44.4,-0.114,66.7,0.094,66.7,0.282,61.1,0.064,61.1,0.053,61.1,0.397,44.4,-0.171,66.7,0.085,66.7,0.613,61.1,0.2,61.1,0.324,66.7,0.302,75.0,0.841,22.2,-1.068,72.2,0.47,61.1,0.118,61.1,0.234,61.1,0.208,77.8,0.777,22.2,-1.073,16.7,-0.995,33.3,-0.653,33.3,-0.698,25.0,-0.744,100.0,1.909,36.1,-0.583,16.7,-0.998,33.3,-0.645,33.3,-0.689,27.8,-0.742,100.0,1.924,36.1,-0.584
FC Twente,855,391,378.6138874679693,287,34,5,23.3962,10.6993,10.3604,7.8535,0.9304,0.1368,460,219,208.375226659609,145,20,2,25.1748,11.9854,11.4039,7.9355,1.0946,0.1095,395,172,170.2386608083603,142,14,3,21.6175,9.4132,9.3168,7.7714,0.7662,0.1642,405,182,175.3848811633717,137,9,3,11.0824,4.9802,4.7992,3.7489,0.2463,0.0821,450,209,203.2290063045976,150,25,2,12.3138,5.7191,5.5611,4.1046,0.6841,0.0547,111,58,54.24814696970405,29,4,0,20.6543,10.7923,10.0942,5.3962,0.7443,0.0,86.1,0.855,94.4,1.141,94.4,1.144,44.4,-0.274,58.3,0.417,97.2,1.79,83.3,0.943,94.4,1.207,94.4,1.211,50.0,-0.218,66.7,0.46,94.4,1.829,88.9,0.956,94.4,1.299,94.4,1.314,22.2,-0.529,72.2,0.55,83.3,0.909,88.9,1.024,94.4,1.389,94.4,1.393,22.2,-0.476,72.2,0.58,83.3,0.932,72.2,0.678,77.8,0.875,77.8,0.886,50.0,0.056,58.3,0.017,97.2,2.077,77.8,0.76,83.3,0.931,77.8,0.942,50.0,0.113,61.1,0.061,94.4,2.089,83.3,0.876,83.3,0.993,88.9,1.048,50.0,-0.045,16.7,-0.992,94.4,1.785,88.9,0.95,83.3,1.045,94.4,1.1,50.0,0.006,16.7,-0.951,94.4,1.819,83.3,0.765,94.4,1.283,94.4,1.214,27.8,-0.493,86.1,0.986,88.9,1.335,83.3,0.861,94.4,1.361,94.4,1.297,27.8,-0.434,88.9,1.022,88.9,1.37,50.0,-0.171,77.8,0.949,83.3,0.976,11.1,-1.049,30.6,-0.636,36.1,-0.583,50.0,-0.16,77.8,0.958,83.3,0.989,11.1,-1.05,33.3,-0.633,36.1,-0.584
FC Utrecht,710,290,261.4318407105983,345,36,1,18.1431,7.4106,6.6805,8.816,0.9199,0.0256,382,162,140.6686289105801,184,24,0,19.523,8.2794,7.1892,9.4037,1.2266,0.0,328,128,120.7632118000181,161,12,1,16.7632,6.5417,6.1719,8.2283,0.6133,0.0511,333,138,119.4050161303484,171,12,1,8.5094,3.5264,3.0512,4.3697,0.3066,0.0256,377,152,142.0268245802498,174,24,0,9.6337,3.8842,3.6293,4.4463,0.6133,0.0,118,61,48.75568551131696,56,4,0,21.7104,11.2232,8.9704,10.3032,0.7359,0.0,33.3,-0.412,55.6,-0.139,33.3,-0.582,75.0,0.661,77.8,0.663,47.2,-0.432,27.8,-0.754,44.4,-0.341,27.8,-0.795,72.2,0.356,61.1,0.413,33.3,-0.459,38.9,-0.295,55.6,-0.021,38.9,-0.513,72.2,0.577,91.7,1.21,27.8,-0.813,27.8,-0.627,50.0,-0.227,27.8,-0.727,66.7,0.278,83.3,0.98,27.8,-0.811,38.9,-0.509,55.6,-0.261,33.3,-0.628,77.8,0.692,25.0,-0.586,66.7,0.16,33.3,-0.83,50.0,-0.443,27.8,-0.829,72.2,0.395,22.2,-0.773,55.6,0.105,44.4,-0.218,55.6,0.047,38.9,-0.451,88.9,0.983,44.4,-0.114,66.7,0.094,33.3,-0.496,55.6,-0.114,33.3,-0.625,72.2,0.706,38.9,-0.305,61.1,0.054,27.8,-0.623,38.9,-0.385,27.8,-0.715,61.1,0.27,75.0,0.841,22.2,-1.068,16.7,-1.017,27.8,-0.632,22.2,-0.966,55.6,-0.035,66.7,0.643,22.2,-1.073,61.1,0.214,91.7,1.178,66.7,0.389,66.7,0.596,30.6,-0.636,36.1,-0.583,61.1,0.158,88.9,1.135,66.7,0.342,66.7,0.57,22.2,-0.652,36.1,-0.584
FC Volendam,607,215,215.658018126055,251,29,0,16.6809,5.9084,5.9265,6.8977,0.7969,0.0,340,139,125.2582792932226,149,11,0,18.687,7.6397,6.8844,8.1893,0.6046,0.0,267,76,90.39973883283238,102,18,0,14.6748,4.1771,4.9685,5.6061,0.9893,0.0,234,67,75.43166614604614,104,13,0,6.4305,1.8412,2.0729,2.858,0.3573,0.0,373,148,140.2263519800089,147,16,0,10.2504,4.0672,3.8535,4.0397,0.4397,0.0,97,42,36.57775470883914,37,8,0,18.1264,7.8485,6.8353,6.9142,1.495,0.0,16.7,-1.312,22.2,-1.09,16.7,-1.257,16.7,-0.854,44.4,-0.198,16.7,-0.987,16.7,-1.227,22.2,-1.048,16.7,-1.206,16.7,-0.789,44.4,-0.142,16.7,-0.985,16.7,-0.968,33.3,-0.553,22.2,-0.929,27.8,-0.416,25.0,-0.935,27.8,-0.813,22.2,-0.871,33.3,-0.506,22.2,-0.881,27.8,-0.345,22.2,-0.905,27.8,-0.811,5.6,-1.589,5.6,-1.604,5.6,-1.557,11.1,-1.283,94.4,1.223,27.8,-0.799,5.6,-1.514,5.6,-1.574,5.6,-1.506,11.1,-1.227,94.4,1.278,27.8,-0.791,5.6,-1.722,5.6,-1.48,5.6,-1.629,16.7,-1.044,63.9,0.179,30.6,-0.752,5.6,-1.665,5.6,-1.457,5.6,-1.591,16.7,-0.997,72.2,0.238,30.6,-0.745,22.2,-0.699,27.8,-0.502,22.2,-0.772,22.2,-0.588,47.2,-0.323,22.2,-1.068,27.8,-0.584,33.3,-0.433,27.8,-0.704,22.2,-0.51,50.0,-0.287,22.2,-1.073,22.2,-0.94,50.0,-0.271,27.8,-0.91,41.7,-0.562,88.9,1.06,36.1,-0.583,22.2,-0.921,50.0,-0.251,27.8,-0.887,44.4,-0.549,88.9,1.085,36.1,-0.584
Feyenoord Rotterdam,855,375,361.3869603203916,285,31,0,23.2477,10.1964,9.8262,7.7492,0.8429,0.0,428,194,181.1036043607143,152,17,0,23.2749,10.5498,9.8485,8.2659,0.9245,0.0,427,181,180.2833559596773,133,14,0,23.2205,9.8429,9.8039,7.2326,0.7613,0.0,407,189,175.188381296932,130,15,0,11.0665,5.139,4.7634,3.5347,0.4079,0.0,448,186,186.1985790234596,155,16,0,12.1813,5.0574,5.0628,4.2145,0.435,0.0,109,46,44.23876561391117,35,7,0,20.1535,8.5051,8.1795,6.4713,1.2943,0.0,86.1,0.855,83.3,0.938,83.3,0.89,33.3,-0.306,50.0,0.048,16.7,-0.987,77.8,0.895,83.3,0.97,77.8,0.92,38.9,-0.28,50.0,0.065,16.7,-0.985,66.7,0.443,72.2,0.72,66.7,0.578,36.1,-0.331,55.6,0.055,27.8,-0.813,66.7,0.469,77.8,0.763,72.2,0.611,33.3,-0.306,55.6,0.064,27.8,-0.811,94.4,1.245,88.9,1.108,94.4,1.193,38.9,-0.246,58.3,0.017,27.8,-0.799,88.9,1.285,88.9,1.137,94.4,1.216,38.9,-0.221,55.6,0.034,27.8,-0.791,88.9,0.907,94.4,1.143,83.3,1.043,38.9,-0.257,83.3,0.765,30.6,-0.752,83.3,0.941,94.4,1.171,83.3,1.065,44.4,-0.235,83.3,0.779,30.6,-0.745,77.8,0.727,66.7,0.61,66.7,0.677,36.1,-0.334,47.2,-0.323,22.2,-1.068,77.8,0.768,72.2,0.642,77.8,0.713,38.9,-0.306,44.4,-0.312,22.2,-1.073,44.4,-0.281,58.3,0.034,55.6,-0.093,33.3,-0.683,77.8,0.636,36.1,-0.583,44.4,-0.311,55.6,0.019,55.6,-0.113,33.3,-0.695,77.8,0.626,36.1,-0.584
Fortuna Sittard,617,213,210.4061531475099,286,38,1,16.7209,5.7724,5.7021,7.7507,1.0298,0.0271,342,119,118.692219291752,161,21,0,18.5366,6.4499,6.4332,8.7263,1.1382,0.0,275,94,91.71393385575787,125,17,1,14.9051,5.0949,4.9709,6.7751,0.9214,0.0542,259,95,88.69352966099893,113,13,0,7.019,2.5745,2.4036,3.0623,0.3523,0.0,358,118,121.7126234865109,173,25,1,9.7019,3.1978,3.2984,4.6883,0.6775,0.0271,91,28,29.92342257735929,39,7,0,16.7696,5.1599,5.5143,7.187,1.29,0.0,22.2,-1.224,16.7,-1.116,11.1,-1.334,38.9,-0.29,88.9,0.909,47.2,-0.432,22.2,-1.214,16.7,-1.112,11.1,-1.328,44.4,-0.28,88.9,0.908,44.4,-0.428,22.2,-0.936,16.7,-1.016,16.7,-1.106,55.6,-0.076,77.8,0.715,27.8,-0.813,16.7,-0.915,16.7,-1.025,16.7,-1.108,55.6,-0.07,77.8,0.712,27.8,-0.811,16.7,-1.448,16.7,-1.139,11.1,-1.517,27.8,-0.513,80.6,0.921,66.7,0.16,11.1,-1.438,16.7,-1.135,11.1,-1.505,33.3,-0.504,72.2,0.907,66.7,0.159,16.7,-1.342,33.3,-0.878,11.1,-1.274,22.2,-0.771,63.9,0.179,30.6,-0.752,16.7,-1.334,33.3,-0.873,11.1,-1.264,22.2,-0.767,55.6,0.184,30.6,-0.745,16.7,-0.985,11.1,-1.38,11.1,-1.355,55.6,0.239,86.1,0.986,58.3,0.133,22.2,-0.969,11.1,-1.377,11.1,-1.354,66.7,0.248,83.3,0.987,50.0,0.137,11.1,-1.27,5.6,-1.339,5.6,-1.62,50.0,-0.44,77.8,0.636,36.1,-0.583,11.1,-1.33,5.6,-1.355,5.6,-1.648,50.0,-0.459,72.2,0.616,36.1,-0.584
Go Ahead Eagles,851,274,299.775059117814,396,23,1,23.422,7.5413,8.2507,10.8991,0.633,0.0275,440,150,157.8804665075739,216,11,1,24.2202,8.2569,8.6907,11.8899,0.6055,0.055,411,124,141.8945926102401,180,12,0,22.6239,6.8257,7.8107,9.9083,0.6606,0.0,389,121,135.4199343795297,178,8,0,10.7064,3.3303,3.7272,4.8991,0.2202,0.0,462,153,164.3551247382842,218,15,1,12.7156,4.211,4.5235,6.0,0.4128,0.0275,112,32,40.01944033640395,60,4,0,20.9615,5.989,7.4899,11.2294,0.7486,0.0,77.8,0.82,44.4,-0.342,55.6,-0.018,100.0,1.482,27.8,-0.937,47.2,-0.432,88.9,0.952,50.0,-0.28,55.6,0.061,100.0,1.599,33.3,-0.881,58.3,-0.42,83.3,0.635,44.4,-0.298,50.0,-0.048,100.0,1.484,25.0,-0.935,61.1,0.048,83.3,0.745,44.4,-0.237,50.0,0.028,100.0,1.554,27.8,-0.902,63.9,0.064,83.3,0.961,50.0,-0.364,50.0,0.019,97.2,1.328,25.0,-0.586,27.8,-0.799,83.3,1.089,55.6,-0.307,55.6,0.094,100.0,1.435,27.8,-0.515,27.8,-0.791,75.0,0.633,44.4,-0.319,55.6,-0.022,94.4,1.195,11.1,-1.285,30.6,-0.752,77.8,0.738,44.4,-0.27,55.6,0.042,94.4,1.302,11.1,-1.23,30.6,-0.745,88.9,0.993,44.4,-0.356,50.0,-0.011,100.0,1.67,38.9,-0.469,58.3,0.133,88.9,1.143,50.0,-0.277,55.6,0.081,100.0,1.781,38.9,-0.431,66.7,0.155,55.6,-0.116,19.4,-1.034,38.9,-0.543,77.8,0.839,30.6,-0.636,36.1,-0.583,55.6,-0.067,22.2,-1.014,38.9,-0.51,77.8,0.875,38.9,-0.623,36.1,-0.584
Heracles Almelo,675,226,247.636779524007,320,41,1,18.561,6.2145,6.8094,8.7993,1.1274,0.0275,373,128,140.3148264831335,178,24,1,20.5133,7.0394,7.7167,9.7892,1.3199,0.055,302,98,107.3219530408735,142,17,0,16.6086,5.3896,5.9022,7.8093,0.9349,0.0,285,86,105.5333967481222,140,12,0,7.8368,2.3648,2.9019,3.8497,0.33,0.0,390,140,142.1033827758849,180,29,1,10.7241,3.8497,3.9075,4.9496,0.7974,0.0275,106,33,36.49223769939088,64,2,0,19.8203,6.1705,6.8235,11.967,0.374,0.0,27.8,-0.717,27.8,-0.951,27.8,-0.786,61.1,0.258,94.4,1.279,47.2,-0.432,33.3,-0.619,27.8,-0.904,33.3,-0.724,66.7,0.346,94.4,1.348,58.3,-0.42,27.8,-0.439,27.8,-0.808,33.3,-0.522,66.7,0.406,91.7,1.21,61.1,0.048,38.9,-0.338,27.8,-0.768,38.9,-0.462,72.2,0.476,94.4,1.262,63.9,0.064,27.8,-0.969,22.2,-1.036,22.2,-1.039,50.0,0.056,80.6,0.921,27.8,-0.799,27.8,-0.881,22.2,-0.994,22.2,-0.98,55.6,0.136,88.9,0.981,27.8,-0.791,22.2,-0.947,16.7,-1.072,27.8,-0.823,55.6,0.045,44.4,-0.114,30.6,-0.752,22.2,-0.874,16.7,-1.04,27.8,-0.773,55.6,0.12,50.0,-0.055,30.6,-0.745,33.3,-0.376,22.2,-0.736,33.3,-0.713,72.2,0.461,100.0,1.568,58.3,0.133,33.3,-0.253,22.2,-0.669,33.3,-0.64,72.2,0.554,100.0,1.629,66.7,0.155,38.9,-0.446,27.8,-0.958,22.2,-0.919,86.1,1.083,11.1,-1.484,36.1,-0.583,38.9,-0.411,27.8,-0.94,22.2,-0.894,88.9,1.119,11.1,-1.48,36.1,-0.584
