season,team,player_id,player,position_group,position_detail,matches,minutes,events,events_per90,non_turnover_actions,non_turnover_actions_per90,final_third_actions,final_third_actions_per90,box_actions,box_actions_per90,box_action_share,take_ons,take_ons_per90,take_ons_completed,take_ons_completed_per90,take_ons_unsuccessful,take_ons_unsuccessful_per90,take_on_success_pct,take_on_action_share,turnovers,turnovers_per90,turnovers_per_100_actions,dangerous_turnovers,dangerous_turnovers_per90,dangerous_turnover_share,turnover_risk,ball_security,deep_completions,deep_completions_per90,deep_entry_efficiency,xt_carries,xt_carries_per90,xt_take_ons,xt_take_ons_per90,carries,carries_per90,carry_distance,carry_distance_per90,average_carry_distance,progressive_carries,progressive_carries_per90,progressive_carry_share,carries_into_final_third,carries_into_final_third_per90,carries_into_box,carries_into_box_per90,decision_quality_index
Eredivisie 2025-2026,FC Utrecht,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,Defender,Right Back,34,3329.0,3167.0,85.62030639831781,2540.0,68.66927005106639,1050.0,28.386902973866025,118.0,3.190147191348754,0.11238095238095239,54.0,1.4598978672273957,15.0,0.4055271853409432,39.0,1.0543706818864524,0.2777777777777778,0.017050836754025894,627.0,16.951036347251428,19.797916008841174,182.0,4.920396515470111,0.2902711323763955,0.2902711323763955,0.6855566700100301,86.0,2.3250225292880744,1.864,118.00000000000001,3.190147191348754,0.0,0.0,763.0,20.627816161009314,13162.659256842373,355.8544106686133,17.25119168655619,233.0,6.299188945629318,0.3053735255570118,97.0,2.622409131871433,36.0,0.9732652448182638,88.99448345035105
Eredivisie 2025-2026,Fortuna Sittard,2ifp36vdm0d6rb3xc7muuvv11,D. Limnios,Midfielder,Left Midfielder,34,3321.0,1589.0,43.06233062330623,1338.0,36.260162601626014,601.0,16.287262872628727,87.0,2.3577235772357725,0.1447587354409318,47.0,1.273712737127371,16.0,0.4336043360433604,31.0,0.8401084010840109,0.3404255319148936,0.02957835116425425,251.0,6.802168021680217,15.796098174952801,51.0,1.3821138211382114,0.20318725099601595,0.2031872509960159,0.7131428571428571,24.0,0.6504065040650406,2.4838709677419355,73.99999999999999,2.005420054200542,0.0,0.0,334.0,9.051490514905149,5405.366684921751,146.48690203039976,16.18373258958608,95.0,2.5745257452574526,0.2844311377245509,39.0,1.056910569105691,16.0,0.43360433604336046,64.96
Eredivisie 2025-2026,Fortuna Sittard,60jptu288hf6gcljkbzcdie39,K. Peterson,Midfielder,Attacking Midfielder,34,3321.0,1302.0,35.28455284552845,1012.0,27.42547425474255,641.0,17.37127371273713,158.0,4.281842818428184,0.24648985959438377,80.0,2.168021680216802,23.0,0.6233062330623306,57.0,1.5447154471544715,0.2875,0.06144393241167435,290.0,7.8590785907859075,22.27342549923195,38.0,1.029810298102981,0.1310344827586207,0.1310344827586207,0.5874822190611664,14.0,0.3794037940379404,2.0,57.0,1.5447154471544715,0.0,0.0,243.0,6.585365853658537,4100.302050676628,111.11929676630429,16.873670990438796,74.0,2.0054200542005423,0.3045267489711934,31.0,0.8401084010840109,32.0,0.8672086720867209,85.56187766714083
Eredivisie 2025-2026,SC Heerenveen,aqnr6l3f02hx0soadunxbjcpg,J. Trenskow,Midfielder,Attacking Midfielder,34,3305.0,1898.0,51.685325264750375,1573.0,42.83509833585477,922.0,25.107413010590015,225.0,6.127080181543117,0.2440347071583514,63.0,1.7155824508320727,23.0,0.6263237518910741,40.0,1.0892586989409985,0.365079365079365,0.033192834562697573,325.0,8.850226928895612,17.123287671232877,45.0,1.2254160363086233,0.13846153846153847,0.1384615384615384,0.7250423011844331,43.0,1.1709531013615733,2.792452830188679,90.0,2.4508320726172466,0.0,0.0,373.0,10.15733736762481,6784.707505572997,184.75754175539177,18.18956435810455,115.0,3.1316187594553706,0.30831099195710454,50.0,1.361573373676248,44.0,1.1981845688350983,65.37648054145517
Eredivisie 2025-2026,SC Telstar,y1ky8sp8scl05mmfr7byy3md,J. Hardeveld,Midfielder,Right Midfielder,34,3305.0,2724.0,74.178517397882,2182.0,59.41906202723147,788.0,21.45839636913767,101.0,2.750378214826021,0.1281725888324873,35.0,0.9531013615733736,15.0,0.4084720121028744,20.0,0.5446293494704992,0.4285714285714285,0.012848751835535976,542.0,14.75945537065053,19.897209985315712,182.0,4.956127080181543,0.33579335793357934,0.3357933579335793,0.6695121951219511,64.0,1.7428139183055975,1.811881188118812,105.99999999999999,2.8865355521936458,0.0,0.0,645.0,17.5642965204236,10055.334295862902,273.82150881321064,15.589665574981243,140.0,3.8124054462934946,0.21705426356589147,54.0,1.470499243570348,23.0,0.6263237518910741,63.43292682926829
Eredivisie 2025-2026,SC Telstar,52cqyvn8cfh83i5zwm3181pbe,T. Noslin,Midfielder,Left Midfielder,34,3305.0,2095.0,57.0499243570348,1751.0,47.68229954614221,652.0,17.754916792738275,118.0,3.2133131618759454,0.18098159509202455,69.0,1.8789712556732223,18.0,0.4901664145234493,51.0,1.388804841149773,0.2608695652173913,0.03293556085918854,344.0,9.367624810892586,16.420047732696897,110.0,2.995461422087746,0.31976744186046513,0.3197674418604651,0.6570289132602194,16.0,0.4357034795763994,1.0212765957446808,136.0,3.703479576399395,0.0,0.0,513.0,13.969742813918305,8224.430593241821,223.96331418812827,16.032028446865148,167.0,4.547655068078669,0.3255360623781676,50.0,1.361573373676248,21.0,0.5718608169440242,59.86415364473056
Eredivisie 2025-2026,SC Heerenveen,b5sf6wcogrvlwuwbd8xsyyfh1,J. van Overeem,Midfielder,Central Midfielder,34,3303.0,3327.0,90.65395095367847,2802.0,76.34877384196184,673.0,18.337874659400544,76.0,2.0708446866485013,0.11292719167904904,43.0,1.1716621253405994,22.0,0.5994550408719346,21.0,0.5722070844686648,0.5116279069767442,0.012924556657649534,525.0,14.30517711171662,15.779981965734896,184.0,5.013623978201635,0.3504761904761905,0.3504761904761905,0.751538097491718,37.0,1.008174386920981,0.4448669201520912,158.00000000000003,4.305177111716621,0.0,0.0,921.0,25.095367847411442,17332.56184461543,472.276889499058,18.81928539046192,246.0,6.702997275204359,0.2671009771986971,111.0,3.0245231607629424,21.0,0.5722070844686648,80.20117181525195
Eredivisie 2025-2026,Sparta Rotterdam,d5v47kueisvcjjz4f69m83sut,J. Drommel,Goalkeeper,Goalkeeper,34,3293.0,2394.0,65.42969936228363,1648.0,45.04099605223201,35.0,0.95657455208017,6.0,0.1639842089280291,0.17142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,20.388703310051625,31.161236424394318,743.0,20.30671120558761,0.9959785522788204,0.9959785522788204,0.5417690417690417,2.0,0.0546614029760097,0.0689655172413793,226.0,6.176738536289098,0.0,0.0,598.0,16.343759489826905,6631.351393686855,181.23948540292042,11.089216377402767,73.0,1.9951412086243547,0.12207357859531773,0.0,0.0,0.0,0.0,25.997735964918657
Eredivisie 2025-2026,Sparta Rotterdam,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,Forward,Centre Forward,34,3293.0,1831.0,50.0425144245369,1488.0,40.66808381415123,755.0,20.634679623443667,270.0,7.379289401761312,0.3576158940397351,22.0,0.6012754327361068,9.0,0.2459763133920437,13.0,0.35529911934406316,0.4090909090909091,0.012015292190060076,343.0,9.374430610385666,18.732932823593664,35.0,0.95657455208017,0.10204081632653061,0.1020408163265306,0.5926365795724465,9.0,0.2459763133920437,1.4166666666666667,49.0,1.339204372912238,0.0,0.0,226.0,6.176738536289098,4159.558474262055,113.68365098195717,18.405125992309976,68.0,1.8584877011843304,0.3008849557522124,38.0,1.0385666565441847,30.0,0.8199210446401458,60.74228028503563
Eredivisie 2025-2026,FC Groningen,98qi4clazqen9kimkxt3jb6j9,M. Peersman,Defender,Right Back,34,3289.0,2831.0,77.46731529340225,2391.0,65.42718151413804,597.0,16.336272423228944,95.0,2.5995743387047736,0.15912897822445563,41.0,1.1219215567041654,12.0,0.328367284889024,29.0,0.7935542718151414,0.2926829268292683,0.014482515012363122,440.0,12.040133779264217,15.542211232779936,168.0,4.597141988446336,0.38181818181818183,0.3818181818181818,0.7357357357357357,23.0,0.6293706293706294,0.5648854961832062,119.0,3.2563089084828216,0.0,0.0,690.0,18.88111888111888,11257.6073452441,308.0524965253782,16.315372964121885,188.0,5.1444207965947095,0.27246376811594203,65.0,1.7786561264822134,18.0,0.492550927333536,53.74425742759189
Eredivisie 2025-2026,FC Twente,5r47vtvu418kae5j2rpv6w2dw,M. Rots,Defender,Right Back,34,3289.0,3018.0,82.58437214958954,2521.0,68.98449376710246,844.0,23.095165703861355,143.0,3.9130434782608696,0.16943127962085308,100.0,2.736394040741867,34.0,0.9303739738522347,66.0,1.806020066889632,0.34,0.03313452617627568,497.0,13.59987838248708,16.467859509609013,176.0,4.816053511705686,0.35412474849094566,0.3541247484909456,0.7335120643431635,26.0,0.7114624505928854,0.7196969696969697,133.0,3.639404074186683,0.0,0.0,779.0,21.316509577379144,13102.124141677468,358.52574422346373,16.81915807660779,230.0,6.293706293706293,0.2952503209242619,92.0,2.5174825174825175,38.0,1.0398297354819095,60.06686164595012
Eredivisie 2025-2026,SBV Excelsior,30t0ph1icrggc0x62om801ses,G. de Regt,Midfielder,Attacking Midfielder,34,3287.0,1751.0,47.943413446912075,1343.0,36.772132643748094,799.0,21.877091572862792,141.0,3.860663218740493,0.17647058823529413,64.0,1.75235777304533,23.0,0.6297535746881655,41.0,1.1226041983571644,0.359375,0.036550542547115934,408.0,11.17128080316398,23.300970873786408,65.0,1.7797383632491637,0.15931372549019607,0.159313725490196,0.6038834951456311,47.0,1.2868877395801643,2.902439024390244,96.00000000000001,2.6285366595679953,0.0,0.0,330.0,9.035594767264982,6069.919511944722,166.19797872681013,18.39369549074158,113.0,3.0940066930331604,0.3424242424242424,48.0,1.3142683297839974,23.0,0.6297535746881654,86.13592233009709
Eredivisie 2025-2026,SBV Excelsior,aeqj9ogm0dntus0wl352w9z6y,C. Widell,Defender,Left Back,34,3287.0,2809.0,76.91207788256769,2499.0,68.42409491937937,167.0,4.5725585640401585,98.0,2.6832978399756615,0.5868263473053892,4.0,0.1095223608153331,4.0,0.1095223608153331,0.0,0.0,1.0,0.001423994304022784,310.0,8.487982963188317,11.035955856176574,180.0,4.928506236689991,0.5806451612903226,0.5806451612903226,0.8270089285714286,3.0,0.0821417706114998,0.0789473684210526,65.00000000000001,1.7797383632491637,0.0,0.0,687.0,18.810465470033463,11121.366573438021,304.509580653916,16.188306511554615,109.0,2.9844843322178276,0.1586608442503639,11.0,0.3011864922421661,1.0,0.02738059020383328,52.37564370417183
Eredivisie 2025-2026,Go Ahead Eagles,lp9kyx4408kpoey40zv9mga1,J. De Busser,Goalkeeper,Goalkeeper,34,3270.0,2238.0,61.59633027522936,1484.0,40.8440366972477,14.0,0.3853211009174312,0.0,0.0,0.0,1.0,0.0275229357798165,1.0,0.0275229357798165,0.0,0.0,1.0,0.00044682752457551384,754.0,20.75229357798165,33.690795352993746,753.0,20.724770642201836,0.9986737400530504,0.9986737400530504,0.4867256637168141,1.0,0.0275229357798165,0.0727272727272727,137.0,3.770642201834862,0.0,0.0,504.0,13.871559633027521,5466.921038099712,150.46571664494618,10.847065551785143,59.0,1.6238532110091741,0.11706349206349206,0.0,0.0,0.0,0.0,21.993552757218684
Eredivisie 2025-2026,Go Ahead Eagles,61a5bh5xw947nv4mxx62gqaqx,J. Kramer,Defender,Right Back,34,3270.0,3234.0,89.0091743119266,2937.0,80.8348623853211,284.0,7.81651376146789,76.0,2.091743119266055,0.2676056338028169,16.0,0.4403669724770642,9.0,0.2477064220183486,7.0,0.19266055045871558,0.5625,0.004947433518862091,297.0,8.174311926605505,9.183673469387756,164.0,4.513761467889908,0.5521885521885522,0.5521885521885522,0.8630073800738007,11.0,0.3027522935779816,0.1890243902439024,88.00000000000001,2.4220183486238533,0.0,0.0,923.0,25.40366972477064,16420.071098753062,451.9285623510017,17.789892848053157,187.0,5.146788990825688,0.20260021668472372,41.0,1.128440366972477,5.0,0.13761467889908255,55.724737876987064
Eredivisie 2025-2026,Go Ahead Eagles,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,Midfielder,Defensive Midfielder,34,3270.0,2809.0,77.31192660550458,2533.0,69.71559633027522,438.0,12.055045871559631,84.0,2.311926605504587,0.1917808219178082,36.0,0.9908256880733946,23.0,0.6330275229357798,13.0,0.35779816513761464,0.6388888888888888,0.012815948736205056,276.0,7.596330275229357,9.82556069775721,102.0,2.8073394495412844,0.3695652173913043,0.3695652173913043,0.841743119266055,7.0,0.1926605504587156,0.1479289940828402,103.00000000000001,2.834862385321101,0.0,0.0,753.0,20.724770642201833,13132.577701156908,361.44709269239195,17.440342232612096,193.0,5.311926605504587,0.25630810092961487,71.0,1.9541284403669723,6.0,0.16513761467889906,60.60007760402871
Eredivisie 2025-2026,PEC Zwolle,2072f0p9ful9u577gdvo89yw9,K. Kostons,Forward,Centre Forward,34,3263.0,1716.0,47.330677290836654,1438.0,39.662886913882936,661.0,18.231688630095004,177.0,4.882010419859025,0.26777609682299547,33.0,0.9102053325160896,10.0,0.2758197977321483,23.0,0.6343855347839412,0.303030303030303,0.019230769230769232,278.0,7.6677903769537235,16.2004662004662,45.0,1.2411890897946676,0.1618705035971223,0.1618705035971223,0.6782407407407407,6.0,0.165491878639289,0.6808510638297872,59.0,1.6273368066196752,0.0,0.0,278.0,7.667790376953724,5155.458948877415,142.19776444957628,18.5448163628684,79.0,2.178976402083972,0.2841726618705036,43.0,1.1860251302482379,21.0,0.5792215752375115,56.926102118626986
Eredivisie 2025-2026,PEC Zwolle,684nd3xjli51z43pbla0mwa21,T. Oosting,Midfielder,Left Midfielder,34,3263.0,1840.0,50.750842782715296,1549.0,42.72448666870978,500.0,13.790989886607417,113.0,3.1167637143732763,0.226,28.0,0.7722954336500153,9.0,0.2482378179589335,19.0,0.5240576156910819,0.3214285714285714,0.015217391304347827,291.0,8.026356114005516,15.815217391304348,89.0,2.45479619981612,0.30584192439862545,0.3058419243986254,0.7015384615384616,16.0,0.4413116763714373,0.7605633802816901,86.99999999999999,2.3996322402696904,0.0,0.0,355.0,9.791602819491267,6675.555970135726,184.12504974324713,18.804383014466833,93.0,2.5651241189089795,0.2619718309859155,40.0,1.1032791909285935,22.0,0.6068035550107264,59.76511375947996
Eredivisie 2025-2026,Nijmegen Eendracht Combinatie,8gde39dg3u3kqhd8pa2mdcn2t,T. Chery,Forward,Left Winger,33,3235.0,2023.0,56.28129829984544,1686.0,46.90571870170016,1015.0,28.238021638330757,183.0,5.091190108191654,0.18029556650246306,47.0,1.3075734157650696,21.0,0.5842349304482226,26.0,0.723338485316847,0.4468085106382978,0.023232822540781017,337.0,9.375579598145286,16.658428077113197,36.0,1.001545595054096,0.10682492581602374,0.1068249258160237,0.7635087719298246,44.0,1.224111282843895,1.34,71.0,1.9752704791344669,0.0,0.0,474.0,13.187017001545595,8349.778744391751,232.2967811422744,17.615566971290615,128.0,3.561051004636785,0.270042194092827,72.0,2.003091190108192,46.0,1.2797527047913446,91.72280701754386
Eredivisie 2025-2026,AFC Ajax,47l204bkq2qqjhtazusr0019m,Y. Baas,Defender,Right Back,33,3231.0,3504.0,97.60445682451254,3289.0,91.61559888579387,200.0,5.571030640668524,52.0,1.448467966573816,0.26,23.0,0.6406685236768802,10.0,0.2785515320334262,13.0,0.36211699164345407,0.4347826086956521,0.006563926940639269,215.0,5.988857938718663,6.135844748858448,139.0,3.871866295264624,0.6465116279069767,0.6465116279069767,0.9153543307086616,2.0,0.0557103064066852,0.0543478260869565,103.0,2.86908077994429,0.0,0.0,1173.0,32.674094707520894,19020.908727055554,529.830326658929,16.21560846296296,235.0,6.545961002785516,0.20034100596760443,42.0,1.16991643454039,1.0,0.02785515320334262,55.667327720509384
Eredivisie 2025-2026,NAC Breda,4f8xb5sbyksacxmifi375h7qi,K. Sowah,Midfielder,Right Midfielder,33,3218.0,2161.0,60.43816034804226,1840.0,51.46053449347421,608.0,17.004350528278433,87.0,2.433188315724052,0.14309210526315788,46.0,1.2865133623368552,18.0,0.5034182722187694,28.0,0.7830950901180859,0.391304347826087,0.02128644146228598,321.0,8.977625854568055,14.854234150856085,82.0,2.293349906774394,0.2554517133956386,0.2554517133956386,0.7396593673965937,10.0,0.2796768178993163,0.4117647058823529,78.0,2.1814791796146675,0.0,0.0,461.0,12.893101305158485,7928.342655778696,221.73736451836007,17.198140251146846,117.0,3.2722187694220013,0.25379609544468545,70.0,1.9577377252952146,14.0,0.39154754505904293,64.61118842698767
Eredivisie 2025-2026,NAC Breda,ajs5py826pvol60tokraxrpey,D. Bielica,Goalkeeper,Goalkeeper,33,3215.0,1838.0,51.45256609642302,1199.0,33.56454121306376,10.0,0.2799377916018662,1.0,0.0279937791601866,0.1,2.0,0.0559875583203732,2.0,0.0559875583203732,0.0,0.0,1.0,0.001088139281828074,639.0,17.888024883359254,34.76605005440696,637.0,17.83203732503888,0.9968701095461658,0.9968701095461658,0.4453125,0.0,0.0,0.0,150.0,4.199066874027994,0.0,0.0,339.0,9.489891135303266,4291.310143771577,120.12998847261024,12.658731987526775,54.0,1.5116640746500778,0.1592920353982301,0.0,0.0,0.0,0.0,19.578995562118028
Eredivisie 2025-2026,Feyenoord Rotterdam,11ceernyer8po8soj8dmygatx,T. Wellenreuther,Goalkeeper,Goalkeeper,33,3210.0,2088.0,58.54205607476636,1484.0,41.60747663551402,25.0,0.7009345794392523,3.0,0.0841121495327102,0.12,2.0,0.0560747663551401,1.0,0.02803738317757,1.0,0.028037383177570097,0.5,0.0009578544061302681,604.0,16.934579439252335,28.9272030651341,600.0,16.822429906542055,0.9933774834437086,0.9933774834437086,0.5642135642135642,1.0,0.02803738317757,0.09375,150.99999999999997,4.233644859813084,0.0,0.0,488.0,13.682242990654206,6142.968703586177,172.23276739026664,12.588050622102822,73.0,2.046728971962617,0.14959016393442623,0.0,0.0,0.0,0.0,27.32780688335329
Eredivisie 2025-2026,SC Heerenveen,e5hzt8nmhu2ktn69dsv67ga38,M. Linday,Midfielder,Central Midfielder,33,3208.0,2129.0,59.7288029925187,1918.0,53.80922693266833,386.0,10.829177057356608,35.0,0.9819201995012468,0.09067357512953368,32.0,0.8977556109725686,15.0,0.4208229426433915,17.0,0.476932668329177,0.46875,0.015030530765617662,211.0,5.919576059850374,9.910756223579146,97.0,2.7213216957605986,0.4597156398104265,0.4597156398104265,0.8426547352721849,10.0,0.2805486284289277,0.3,77.0,2.160224438902743,0.0,0.0,549.0,15.402119700748129,9810.272702298611,275.2258551143625,17.869349184514775,147.0,4.1240648379052365,0.2677595628415301,50.0,1.4027431421446384,11.0,0.30860349127182046,78.16665057551032
Eredivisie 2025-2026,SC Telstar,1k60tee702idfrp0ibca1s57u,G. Offerhaus,Defender,Centre Back,33,3208.0,2420.0,67.8927680798005,2104.0,59.02743142144638,321.0,9.00561097256858,42.0,1.1783042394014962,0.1308411214953271,15.0,0.4208229426433915,7.0,0.1963840399002493,8.0,0.22443890274314213,0.4666666666666667,0.006198347107438017,316.0,8.865336658354115,13.057851239669422,128.0,3.5910224438902745,0.4050632911392405,0.4050632911392405,0.7834132967786155,24.0,0.6733167082294265,0.6842105263157895,90.0,2.524937655860349,0.0,0.0,506.0,14.19576059850374,9212.552781540544,258.4569047190302,18.206626050475382,124.0,3.478802992518703,0.2450592885375494,34.0,0.953865336658354,11.0,0.30860349127182046,72.11042362871112
