season,team,player_id,player,position_group,position_detail,matches,minutes,goalkeeper_actions,goalkeeper_actions_per90,saves,saves_per90,claims,claims_per90,punches,punches_per90,keeper_pickups,keeper_pickups_per90,danger_shots_faced,danger_shots_faced_per90,danger_xg_faced,danger_xg_faced_per90,danger_psxg_faced,danger_psxg_faced_per90,danger_xgot_faced,danger_xgot_faced_per90,xgot_faced_per_shot,goals_for_faced,goals_for_faced_per90,goals_prevented_xgot,goals_prevented_xgot_per90,goals_prevented_xgot_per_shot,goals_prevented_psxg,goals_prevented_psxg_per90,goals_prevented_psxg_per_shot,save_pct_model,save_rate,claim_action_share,passes_attempted,passes_attempted_per90,passes_completed,passes_completed_per90,pass_completion_pct,long_distance_passes,long_distance_passes_completed,long_pass_completion_pct
Eredivisie 2025-2026,Alkmaar Zaanstreek,9lixevzo8exxiia17altfw8ic,W. Goes,Goalkeeper,Goalkeeper,33,3181.0,28.0,0.7922037095253065,28.0,0.7922037095253065,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.8487896887771141,3.212594261318444,0.0908938961077208,2.620718107688007,0.074147950233235,7.692640118226407,0.2176477870607911,0.25642133727421357,5.0,0.141464948129519,2.6926401182264077,0.0761828389312721,0.08975467060754692,-2.379281892311993,-0.0673169978962839,-0.07930939641039976,0.5215311004784688,0.9333333333333333,0.0,1919.0,54.2942470921094,1702.0,48.15466834328827,0.8869202709744659,501.0,386.0,0.7704590818363274
Eredivisie 2025-2026,Feyenoord Rotterdam,447abno2j0ux8fsxzs6fel7th,A. Ahmedhodžić,Goalkeeper,Goalkeeper,26,2529.0,15.0,0.5338078291814946,15.0,0.5338078291814946,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.9252669039145908,2.303779579699038,0.0819850384234533,2.736520482372725,0.097385070547072,9.18374215438962,0.3268235642131537,0.35322085209190845,5.0,0.1779359430604982,4.18374215438962,0.1488876211526555,0.16091315978421614,-2.263479517627275,-0.0805508725134261,-0.08705690452412597,0.5888888888888889,0.5769230769230769,0.0,1465.0,52.13523131672598,1333.0,47.437722419928825,0.9098976109215017,269.0,232.0,0.862453531598513
Eredivisie 2025-2026,Sparta Rotterdam,ass524umdrpsq324wksaqef4k,M. Young,Goalkeeper,Goalkeeper,33,3197.0,25.0,0.7037847982483578,25.0,0.7037847982483578,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.7600875821082265,2.6469663158059102,0.0745157861815864,3.385647773364325,0.0953106974046885,7.862030582502484,0.2213271042931572,0.2911863178704624,4.0,0.1126055677197372,3.862030582502484,0.1087215365734199,0.14303816972231423,-0.6143522266356749,-0.0172948703150487,-0.022753786171691662,0.4602272727272727,0.9259259259259259,0.0,1775.0,49.968720675633406,1581.0,44.50735064122615,0.8907042253521127,573.0,481.0,0.8394415357766143
Eredivisie 2025-2026,PEC Zwolle,9ugpnnovqttl8lguv7wdyiezu,S. Graves,Goalkeeper,Goalkeeper,32,3072.0,39.0,1.142578125,39.0,1.142578125,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0546875,3.001854211091993,0.0879449475905857,1.6947363731160283,0.0496504796811336,10.50195524096489,0.3076744699501432,0.2917209789156914,3.0,0.087890625,7.5019552409648895,0.2197838449501432,0.20838764558235803,-1.3052636268839717,-0.0382401453188663,-0.036257322968999216,0.6436363636363637,1.0833333333333333,0.0,1698.0,49.74609375,1428.0,41.8359375,0.8409893992932862,486.0,343.0,0.7057613168724279
Eredivisie 2025-2026,PSV Eindhoven,eamuyjut271ytghb2q4ljqbpx,N. Olij,Goalkeeper,Goalkeeper,1,91.0,6.0,5.934065934065934,3.0,2.967032967032967,1.0,0.989010989010989,1.0,0.989010989010989,1.0,0.989010989010989,7.0,6.923076923076923,1.4491319619119165,1.433207434857939,1.4857775550917718,1.4694503292116423,1.5440980717539787,1.5271299610753637,0.22058543882199697,2.0,1.978021978021978,-0.4559019282460212,-0.4508920169466144,-0.06512884689228875,-0.5142224449082282,-0.5085716488103357,-0.07346034927260403,0.4285714285714285,0.42857142857142855,0.16666666666666666,50.0,49.45054945054945,48.0,47.472527472527474,0.96,18.0,16.0,0.8888888888888888
Eredivisie 2025-2026,Nijmegen Eendracht Combinatie,2by23cpjtr9tsw1m4ak1w73oq,G. Crettaz,Goalkeeper,Goalkeeper,31,3037.0,234.0,6.934474810668423,106.0,3.14125782021732,68.0,2.0151465261771486,7.0,0.2074415541652947,53.0,1.57062891010866,354.0,10.490615739216333,46.38233830854295,1.3745177635063763,52.73165528707904,1.562676646637179,129.74498748295008,3.844928835517124,0.36651126407613016,52.0,1.540994402370761,77.7449874829501,2.303934433146364,0.21961860870889857,0.7316552870790407,0.0216822442664187,0.0020668228448560474,9.127103306050676,0.2994350282485876,0.2905982905982906,1585.0,46.9706947645703,924.0,27.3822851498189,0.5829652996845426,1063.0,415.0,0.39040451552210725
Eredivisie 2025-2026,AFC Ajax,7w5ivtmbqzi4hfte330r1a505,R. Pasveer,Goalkeeper,Goalkeeper,4,386.0,25.0,5.829015544041451,15.0,3.4974093264248705,5.0,1.16580310880829,1.0,0.233160621761658,4.0,0.932642487046632,62.0,14.455958549222798,5.718716165944931,1.3333794169301654,7.071103494256967,1.648702887261987,19.41690982222557,4.527258766840159,0.31317596487460597,7.0,1.6321243523316062,12.41690982222557,2.8951344145085525,0.20027273906815435,0.0711034942569666,0.0165785349303808,0.0011468305525317193,0.9957983193277312,0.24193548387096775,0.2,198.0,46.16580310880829,153.0,35.67357512953368,0.7727272727272727,101.0,58.0,0.5742574257425742
Eredivisie 2025-2026,SBV Excelsior,am19rcub89k9bleldiqps7845,S. van Gassel,Goalkeeper,Goalkeeper,32,3095.0,210.0,6.106623586429725,117.0,3.4022617124394183,50.0,1.4539579967689822,19.0,0.5525040387722132,24.0,0.6978998384491115,445.0,12.940226171243944,48.550985358506416,1.4118218682602834,55.69604819762403,1.6195942933073222,152.8079740664363,4.443527517279246,0.34338870576727254,45.0,1.308562197092084,107.80797406643627,3.134965320187162,0.24226511026165454,10.69604819762403,0.3110320962152383,0.02403606336544726,7.579688467420666,0.26292134831460673,0.23809523809523808,1585.0,46.09046849757674,976.0,28.381260096930532,0.6157728706624606,1305.0,707.0,0.5417624521072797
Eredivisie 2025-2026,FC Volendam,7qzban9gm72aznhn11qyxwtg4,K. van Oevelen,Goalkeeper,Goalkeeper,32,3078.0,289.0,8.450292397660819,149.0,4.356725146198831,99.0,2.8947368421052633,25.0,0.7309941520467836,16.0,0.4678362573099415,581.0,16.98830409356725,55.77635714776811,1.6308876358996522,54.437014859444446,1.5917255806855102,190.5198076776415,5.570754610457353,0.32791705280144834,51.0,1.4912280701754386,139.5198076776415,4.079526540281915,0.24013736261211963,3.4370148594444485,0.1004975105100716,0.005915688226238293,7.8150720377227,0.25645438898450945,0.34256055363321797,1541.0,45.058479532163744,896.0,26.198830409356724,0.5814406229720961,1064.0,431.0,0.4050751879699248
Eredivisie 2025-2026,Sparta Rotterdam,d5v47kueisvcjjz4f69m83sut,J. Drommel,Goalkeeper,Goalkeeper,34,3293.0,210.0,5.73944731248102,140.0,3.82629820832068,45.0,1.2298815669602186,7.0,0.191314910416034,18.0,0.4919526267840874,505.0,13.802004251442456,50.404458268433785,1.3775892025991618,56.04082400157231,1.5316350319287908,171.66307998344303,4.691672395538983,0.33992689105632284,52.0,1.4211964773762529,119.663079983443,3.2704759181627305,0.2369565940266198,4.040824001572315,0.1104385545525382,0.008001631686281813,8.14391081559442,0.27722772277227725,0.21428571428571427,1627.0,44.467051320983906,1128.0,30.82903127846948,0.693300553165335,1121.0,626.0,0.5584299732381802
