season,team,player_id,player,position_group,position_detail,profile,minutes,eligible_for_reference,axis_order,axis_label,metric,raw_value,percentile,direction,unit,comparison_pool
Eredivisie 2025-2026,FC Groningen,8ledzu9tb7knxqbj7izpk6b6c,N. Emeran,Midfielder,Attacking Midfielder,Attacking Midfielder,388.0,False,5,Take-ons,take_ons_completed_per90,0.2319587628865979,14.893617021276595,higher,actions/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Groningen,8ledzu9tb7knxqbj7izpk6b6c,N. Emeran,Midfielder,Attacking Midfielder,Attacking Midfielder,388.0,False,6,Shot creation,shot_creation_actions_proxy_per90,0.6958762886597938,0.0,higher,actions/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Groningen,8ledzu9tb7knxqbj7izpk6b6c,N. Emeran,Midfielder,Attacking Midfielder,Attacking Midfielder,388.0,False,7,Second assists,second_assists_per90,0.0,24.46808510638298,higher,assists/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Groningen,8ledzu9tb7knxqbj7izpk6b6c,N. Emeran,Midfielder,Attacking Midfielder,Attacking Midfielder,388.0,False,8,Ball security,turnovers_per_100_actions,26.5625,2.1276595744680833,lower,turnovers/100,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Groningen,by85t8ssyumcjcks1jx3v96vo,Y. Taha,Midfielder,Attacking Midfielder,Attacking Midfielder,3190.0,True,1,Expected assists,expected_assists_per90,0.4745849199172655,77.65957446808511,higher,xA/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Groningen,by85t8ssyumcjcks1jx3v96vo,Y. Taha,Midfielder,Attacking Midfielder,Attacking Midfielder,3190.0,True,2,Key passes,key_passes_per90,1.862068965517241,96.80851063829788,higher,passes/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Groningen,by85t8ssyumcjcks1jx3v96vo,Y. Taha,Midfielder,Attacking Midfielder,Attacking Midfielder,3190.0,True,3,Box entries,passes_into_box_per90,2.9623824451410656,96.80851063829788,higher,passes/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Groningen,by85t8ssyumcjcks1jx3v96vo,Y. Taha,Midfielder,Attacking Midfielder,Attacking Midfielder,3190.0,True,4,Pass xT,xt_from_all_passes_per90,16.307210031347964,73.40425531914893,higher,xT/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Groningen,by85t8ssyumcjcks1jx3v96vo,Y. Taha,Midfielder,Attacking Midfielder,Attacking Midfielder,3190.0,True,5,Take-ons,take_ons_completed_per90,0.8463949843260188,62.765957446808514,higher,actions/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Groningen,by85t8ssyumcjcks1jx3v96vo,Y. Taha,Midfielder,Attacking Midfielder,Attacking Midfielder,3190.0,True,6,Shot creation,shot_creation_actions_proxy_per90,7.363636363636363,90.42553191489361,higher,actions/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Groningen,by85t8ssyumcjcks1jx3v96vo,Y. Taha,Midfielder,Attacking Midfielder,Attacking Midfielder,3190.0,True,7,Second assists,second_assists_per90,0.05642633228840126,69.14893617021276,higher,assists/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Groningen,by85t8ssyumcjcks1jx3v96vo,Y. Taha,Midfielder,Attacking Midfielder,Attacking Midfielder,3190.0,True,8,Ball security,turnovers_per_100_actions,23.125608568646545,13.829787234042556,lower,turnovers/100,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,5m8pflpgynidzk7d9507oujje,D. Rots,Midfielder,Attacking Midfielder,Attacking Midfielder,3194.0,True,1,Expected assists,expected_assists_per90,0.536997215332476,88.29787234042553,higher,xA/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,5m8pflpgynidzk7d9507oujje,D. Rots,Midfielder,Attacking Midfielder,Attacking Midfielder,3194.0,True,2,Key passes,key_passes_per90,1.2961803381340014,84.04255319148936,higher,passes/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,5m8pflpgynidzk7d9507oujje,D. Rots,Midfielder,Attacking Midfielder,Attacking Midfielder,3194.0,True,3,Box entries,passes_into_box_per90,2.5078271759549153,81.91489361702128,higher,passes/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,5m8pflpgynidzk7d9507oujje,D. Rots,Midfielder,Attacking Midfielder,Attacking Midfielder,3194.0,True,4,Pass xT,xt_from_all_passes_per90,18.963681903569192,81.91489361702128,higher,xT/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,5m8pflpgynidzk7d9507oujje,D. Rots,Midfielder,Attacking Midfielder,Attacking Midfielder,3194.0,True,5,Take-ons,take_ons_completed_per90,0.7608015028177834,52.12765957446808,higher,actions/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,5m8pflpgynidzk7d9507oujje,D. Rots,Midfielder,Attacking Midfielder,Attacking Midfielder,3194.0,True,6,Shot creation,shot_creation_actions_proxy_per90,6.903569192235442,81.91489361702128,higher,actions/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,5m8pflpgynidzk7d9507oujje,D. Rots,Midfielder,Attacking Midfielder,Attacking Midfielder,3194.0,True,7,Second assists,second_assists_per90,0.05635566687539136,67.02127659574468,higher,assists/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,5m8pflpgynidzk7d9507oujje,D. Rots,Midfielder,Attacking Midfielder,Attacking Midfielder,3194.0,True,8,Ball security,turnovers_per_100_actions,20.21936099189318,35.1063829787234,lower,turnovers/100,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,7ty1wdxxnusgkl34k5raipbl5,M. van Bergen,Midfielder,Attacking Midfielder,Attacking Midfielder,99.0,False,1,Expected assists,expected_assists_per90,0.0778331268917429,6.382978723404255,higher,xA/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,7ty1wdxxnusgkl34k5raipbl5,M. van Bergen,Midfielder,Attacking Midfielder,Attacking Midfielder,99.0,False,2,Key passes,key_passes_per90,0.0,2.127659574468085,higher,passes/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,7ty1wdxxnusgkl34k5raipbl5,M. van Bergen,Midfielder,Attacking Midfielder,Attacking Midfielder,99.0,False,3,Box entries,passes_into_box_per90,0.0,0.0,higher,passes/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,7ty1wdxxnusgkl34k5raipbl5,M. van Bergen,Midfielder,Attacking Midfielder,Attacking Midfielder,99.0,False,4,Pass xT,xt_from_all_passes_per90,7.272727272727272,23.404255319148938,higher,xT/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,7ty1wdxxnusgkl34k5raipbl5,M. van Bergen,Midfielder,Attacking Midfielder,Attacking Midfielder,99.0,False,5,Take-ons,take_ons_completed_per90,1.818181818181818,97.87234042553192,higher,actions/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,7ty1wdxxnusgkl34k5raipbl5,M. van Bergen,Midfielder,Attacking Midfielder,Attacking Midfielder,99.0,False,6,Shot creation,shot_creation_actions_proxy_per90,3.636363636363636,44.680851063829785,higher,actions/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,7ty1wdxxnusgkl34k5raipbl5,M. van Bergen,Midfielder,Attacking Midfielder,Attacking Midfielder,99.0,False,7,Second assists,second_assists_per90,0.0,24.46808510638298,higher,assists/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,7ty1wdxxnusgkl34k5raipbl5,M. van Bergen,Midfielder,Attacking Midfielder,Attacking Midfielder,99.0,False,8,Ball security,turnovers_per_100_actions,25.0,2.1276595744680833,lower,turnovers/100,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,cxbmtzimrfxl6m972cn7bdyc4,N. Groenewald,Midfielder,Attacking Midfielder,Attacking Midfielder,94.0,False,1,Expected assists,expected_assists_per90,0.2036046886697727,40.42553191489362,higher,xA/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,cxbmtzimrfxl6m972cn7bdyc4,N. Groenewald,Midfielder,Attacking Midfielder,Attacking Midfielder,94.0,False,2,Key passes,key_passes_per90,0.0,2.127659574468085,higher,passes/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,cxbmtzimrfxl6m972cn7bdyc4,N. Groenewald,Midfielder,Attacking Midfielder,Attacking Midfielder,94.0,False,3,Box entries,passes_into_box_per90,0.0,0.0,higher,passes/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,cxbmtzimrfxl6m972cn7bdyc4,N. Groenewald,Midfielder,Attacking Midfielder,Attacking Midfielder,94.0,False,4,Pass xT,xt_from_all_passes_per90,2.872340425531915,2.127659574468085,higher,xT/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,cxbmtzimrfxl6m972cn7bdyc4,N. Groenewald,Midfielder,Attacking Midfielder,Attacking Midfielder,94.0,False,5,Take-ons,take_ons_completed_per90,0.0,2.127659574468085,higher,actions/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,cxbmtzimrfxl6m972cn7bdyc4,N. Groenewald,Midfielder,Attacking Midfielder,Attacking Midfielder,94.0,False,6,Shot creation,shot_creation_actions_proxy_per90,0.9574468085106383,0.0,higher,actions/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,cxbmtzimrfxl6m972cn7bdyc4,N. Groenewald,Midfielder,Attacking Midfielder,Attacking Midfielder,94.0,False,7,Second assists,second_assists_per90,0.0,24.46808510638298,higher,assists/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,cxbmtzimrfxl6m972cn7bdyc4,N. Groenewald,Midfielder,Attacking Midfielder,Attacking Midfielder,94.0,False,8,Ball security,turnovers_per_100_actions,8.333333333333334,100.0,lower,turnovers/100,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,a185wef6iz1nun1wry40jcgoa,N. Ünüvar,Midfielder,Attacking Midfielder,Attacking Midfielder,780.0,True,1,Expected assists,expected_assists_per90,0.1321086033892172,20.21276595744681,higher,xA/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,a185wef6iz1nun1wry40jcgoa,N. Ünüvar,Midfielder,Attacking Midfielder,Attacking Midfielder,780.0,True,2,Key passes,key_passes_per90,0.4615384615384615,32.97872340425532,higher,passes/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,a185wef6iz1nun1wry40jcgoa,N. Ünüvar,Midfielder,Attacking Midfielder,Attacking Midfielder,780.0,True,3,Box entries,passes_into_box_per90,1.5,54.255319148936174,higher,passes/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,a185wef6iz1nun1wry40jcgoa,N. Ünüvar,Midfielder,Attacking Midfielder,Attacking Midfielder,780.0,True,4,Pass xT,xt_from_all_passes_per90,6.230769230769231,15.957446808510639,higher,xT/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,a185wef6iz1nun1wry40jcgoa,N. Ünüvar,Midfielder,Attacking Midfielder,Attacking Midfielder,780.0,True,5,Take-ons,take_ons_completed_per90,0.4615384615384615,28.72340425531915,higher,actions/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,a185wef6iz1nun1wry40jcgoa,N. Ünüvar,Midfielder,Attacking Midfielder,Attacking Midfielder,780.0,True,6,Shot creation,shot_creation_actions_proxy_per90,2.423076923076923,26.595744680851062,higher,actions/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,a185wef6iz1nun1wry40jcgoa,N. Ünüvar,Midfielder,Attacking Midfielder,Attacking Midfielder,780.0,True,7,Second assists,second_assists_per90,0.0,24.46808510638298,higher,assists/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,a185wef6iz1nun1wry40jcgoa,N. Ünüvar,Midfielder,Attacking Midfielder,Attacking Midfielder,780.0,True,8,Ball security,turnovers_per_100_actions,20.571428571428573,32.97872340425532,lower,turnovers/100,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,Midfielder,Attacking Midfielder,Attacking Midfielder,2898.0,True,1,Expected assists,expected_assists_per90,0.5510798836508706,92.55319148936171,higher,xA/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,Midfielder,Attacking Midfielder,Attacking Midfielder,2898.0,True,2,Key passes,key_passes_per90,1.708074534161491,92.55319148936171,higher,passes/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,Midfielder,Attacking Midfielder,Attacking Midfielder,2898.0,True,3,Box entries,passes_into_box_per90,2.919254658385093,94.68085106382979,higher,passes/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,Midfielder,Attacking Midfielder,Attacking Midfielder,2898.0,True,4,Pass xT,xt_from_all_passes_per90,17.981366459627328,79.7872340425532,higher,xT/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,Midfielder,Attacking Midfielder,Attacking Midfielder,2898.0,True,5,Take-ons,take_ons_completed_per90,1.7391304347826086,96.80851063829788,higher,actions/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,Midfielder,Attacking Midfielder,Attacking Midfielder,2898.0,True,6,Shot creation,shot_creation_actions_proxy_per90,8.4472049689441,94.68085106382979,higher,actions/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,Midfielder,Attacking Midfielder,Attacking Midfielder,2898.0,True,7,Second assists,second_assists_per90,0.06211180124223602,75.53191489361703,higher,assists/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Twente,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,Midfielder,Attacking Midfielder,Attacking Midfielder,2898.0,True,8,Ball security,turnovers_per_100_actions,18.339529120198264,52.12765957446808,lower,turnovers/100,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Utrecht,2t2mq9pun2hrdvadnpixxvlzo,A. Blake,Midfielder,Attacking Midfielder,Attacking Midfielder,2460.0,True,1,Expected assists,expected_assists_per90,0.279896698596819,52.12765957446808,higher,xA/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Utrecht,2t2mq9pun2hrdvadnpixxvlzo,A. Blake,Midfielder,Attacking Midfielder,Attacking Midfielder,2460.0,True,2,Key passes,key_passes_per90,0.4756097560975609,35.1063829787234,higher,passes/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Utrecht,2t2mq9pun2hrdvadnpixxvlzo,A. Blake,Midfielder,Attacking Midfielder,Attacking Midfielder,2460.0,True,3,Box entries,passes_into_box_per90,0.951219512195122,39.361702127659576,higher,passes/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Utrecht,2t2mq9pun2hrdvadnpixxvlzo,A. Blake,Midfielder,Attacking Midfielder,Attacking Midfielder,2460.0,True,4,Pass xT,xt_from_all_passes_per90,8.817073170731707,35.1063829787234,higher,xT/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Utrecht,2t2mq9pun2hrdvadnpixxvlzo,A. Blake,Midfielder,Attacking Midfielder,Attacking Midfielder,2460.0,True,5,Take-ons,take_ons_completed_per90,0.5487804878048781,39.361702127659576,higher,actions/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Utrecht,2t2mq9pun2hrdvadnpixxvlzo,A. Blake,Midfielder,Attacking Midfielder,Attacking Midfielder,2460.0,True,6,Shot creation,shot_creation_actions_proxy_per90,3.2195121951219514,41.48936170212766,higher,actions/90,Attacking Midfielder players with ≥450 minutes
Eredivisie 2025-2026,FC Utrecht,2t2mq9pun2hrdvadnpixxvlzo,A. Blake,Midfielder,Attacking Midfielder,Attacking Midfielder,2460.0,True,7,Second assists,second_assists_per90,0.03658536585365854,62.765957446808514,higher,assists/90,Attacking Midfielder players with ≥450 minutes
