player_id,player_name,team,minutes,touches_total,touches_box,aerial_box_won,shots,shots_box,shots_on_target,np_goals,xg_sum,big_chances,touches_in_box_p90,box_touch_share_pct,shots_in_box_share_pct,aerial_win_box_p90,shots_p90,shots_on_target_pct,shots_per_box_touch_pct,big_chances_p90,np_goals_p90,goals_per_shot_pct,goals_minus_xg_p90,goals_per_box_touch_pct,xg_per_shot,goals_per_xg_ratio,goals_per_shot_on_target_pct,avg_shot_distance_m
ahwtdhrerarmljk9bh0tcpk6i,S. Steijn,Feyenoord Rotterdam,1176.7,607,84,1,37,28,16,6,5.403,9,6.425,13.84,75.68,0.076,2.83,43.24,44.05,0.688,0.459,16.22,0.046,7.14,0.146,1.11,37.5,15.14
al7bdbzd91zkuh6ilsvw3fsru,V. Sejk,SC Heerenveen,596.1,332,65,6,14,12,6,3,1.424,2,9.813,19.58,85.71,0.906,2.114,42.86,21.54,0.302,0.453,21.43,0.238,4.62,0.1017,2.107,50.0,14.83
4pqi5vt820333t5zsj2refc2d,B. Linssen,Nijmegen Eendracht Combinatie,2267.6,1052,191,9,70,59,31,11,10.042,19,7.581,18.16,84.29,0.357,2.778,44.29,36.65,0.754,0.437,15.71,0.038,5.76,0.1435,1.095,35.48,14.38
50zbw9cb2gon7eb7w08ndfyms,M. Zonneveld,SC Telstar,1249.1,563,140,10,42,39,20,6,7.645,12,10.087,24.87,92.86,0.721,3.026,47.62,30.0,0.865,0.432,14.29,-0.119,4.29,0.182,0.785,30.0,11.09
dk7zyk16nsnh0czeky7vi0x78,S. van Duijn,SC Telstar,1048.7,651,65,3,23,18,9,5,3.054,2,5.579,9.98,78.26,0.257,1.974,39.13,35.38,0.172,0.429,21.74,0.167,7.69,0.1328,1.637,55.56,14.33
4mz9mhuv21kti5x38fb36q2g9,Y. El Kachati,Nijmegen Eendracht Combinatie,654.9,352,73,1,22,15,8,3,2.208,2,10.032,20.74,68.18,0.137,3.023,36.36,30.14,0.275,0.412,13.64,0.109,4.11,0.1004,1.358,37.5,16.32
biee6dvb524juzai7iryyskix,D. Man,PSV Eindhoven,1532.5,1246,155,6,42,34,15,7,4.613,3,9.103,12.44,80.95,0.352,2.467,35.71,27.1,0.176,0.411,16.67,0.14,4.52,0.1098,1.517,46.67,15.24
aqnr6l3f02hx0soadunxbjcpg,J. Trenskow,SC Heerenveen,2874.3,1828,225,0,88,59,40,13,8.462,11,7.045,12.31,67.05,0.0,2.755,45.45,39.11,0.344,0.407,14.77,0.142,5.78,0.0962,1.536,32.5,18.06
3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,Go Ahead Eagles,673.2,392,71,6,24,22,11,3,3.653,4,9.491,18.11,91.67,0.802,3.208,45.83,33.8,0.535,0.401,12.5,-0.087,4.23,0.1522,0.821,27.27,10.7
7jpreaads35pnnfqbn7hmrmy,S. Mijnans,Alkmaar Zaanstreek,2510.7,1983,171,1,83,53,35,11,8.751,12,6.13,8.62,63.86,0.036,2.975,42.17,48.54,0.43,0.394,13.25,0.081,6.43,0.1054,1.257,31.43,17.16
5q8rvam8iv65g4wjb8rarw15,B. Willumsson,FC Groningen,1398.9,692,131,8,43,37,19,6,5.65,11,8.428,18.93,86.05,0.515,2.766,44.19,32.82,0.708,0.386,13.95,0.023,4.58,0.1314,1.062,31.58,14.2
9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,Fortuna Sittard,944.2,578,41,0,15,10,5,4,1.587,3,3.908,7.09,66.67,0.0,1.43,33.33,36.59,0.286,0.381,26.67,0.23,9.76,0.1058,2.521,80.0,15.72
6narzhg4hjarzdm235jkcclxw,A. Stepanov,FC Utrecht,951.0,559,111,6,30,29,9,4,5.034,8,10.505,19.86,96.67,0.568,2.839,30.0,27.03,0.757,0.379,13.33,-0.098,3.6,0.1678,0.795,44.44,12.11
d7ml58kwwpetvnw46qja9ru5m,A. Descotte,FC Volendam,953.7,474,73,1,25,21,16,4,3.086,5,6.889,15.4,84.0,0.094,2.359,64.0,34.25,0.472,0.377,16.0,0.086,5.48,0.1234,1.296,25.0,14.54
3jkzywsfc2vjq3h1kqdhhl2hh,P. Gladon,Fortuna Sittard,1215.6,683,104,8,32,31,11,5,5.625,11,7.7,15.23,96.88,0.592,2.369,34.38,30.77,0.814,0.37,15.62,-0.046,4.81,0.1758,0.889,45.45,10.5
1tmihr54maqj0h7785cg9ez56,M. Suray,Go Ahead Eagles,2696.9,1439,136,2,62,38,30,11,7.671,16,4.538,9.45,61.29,0.067,2.069,48.39,45.59,0.534,0.367,17.74,0.111,8.09,0.1237,1.434,36.67,18.04
c6ufljjgl050g9xn7e9ma7hg4,M. Smit,Go Ahead Eagles,1479.5,591,70,2,26,19,13,6,3.041,4,4.258,11.84,73.08,0.122,1.582,50.0,37.14,0.243,0.365,23.08,0.18,8.57,0.117,1.973,46.15,16.36
dwyl0yii553i57u7azfa7d15g,A. Hadj Moussa,Feyenoord Rotterdam,2710.1,2037,280,0,77,54,32,11,5.894,5,9.299,13.75,70.13,0.0,2.557,41.56,27.5,0.166,0.365,14.29,0.17,3.93,0.0765,1.866,34.38,18.94
30oqkmhal9o3ktfnt06u17spg,L. Tunjić,Fortuna Sittard,499.6,347,25,1,9,2,2,2,0.579,0,4.504,7.2,22.22,0.18,1.621,22.22,36.0,0.0,0.36,22.22,0.256,8.0,0.0644,3.453,100.0,21.51
cdir3jevzi4o8edgtfwu6jfca,Gonçalo Borges,Feyenoord Rotterdam,505.5,307,56,0,14,11,4,2,1.778,2,9.97,18.24,78.57,0.0,2.492,28.57,25.0,0.356,0.356,14.29,0.039,3.57,0.127,1.125,50.0,16.86
7o8auo4uu5mzh7f4a44ucdf8q,D. Min,FC Utrecht,1017.7,549,67,5,24,21,7,4,5.253,7,5.925,12.2,87.5,0.442,2.123,29.17,35.82,0.619,0.354,16.67,-0.111,5.97,0.2189,0.761,57.14,11.27
57btqxe5sy3ygzxpp55p4umdx,W. Weghorst,AFC Ajax,2065.4,1133,204,16,55,49,18,8,7.253,10,8.889,18.01,89.09,0.697,2.397,32.73,26.96,0.436,0.349,14.55,0.033,3.92,0.1319,1.103,44.44,12.92
9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,FC Twente,2622.1,1819,184,3,88,59,36,10,9.967,10,6.316,10.12,67.05,0.103,3.021,40.91,47.83,0.343,0.343,11.36,0.001,5.43,0.1133,1.003,27.78,16.92
3o4tq8qooplx2izq9rucgu7d,C. Tengstedt,Feyenoord Rotterdam,527.8,205,65,2,21,18,8,2,3.307,6,11.084,31.71,85.71,0.341,3.581,38.1,32.31,1.023,0.341,9.52,-0.223,3.08,0.1575,0.605,25.0,12.99
baakmd4ndnulbl9npvmq90mvp,D. Klaassen,AFC Ajax,2115.8,1366,97,4,29,26,13,8,4.124,5,4.126,7.1,89.66,0.17,1.234,44.83,29.9,0.213,0.34,27.59,0.165,8.25,0.1422,1.94,61.54,13.02
4jauu6ue076rbeq56exa4bcyy,M. Aïko,Fortuna Sittard,532.6,290,35,0,12,8,3,2,1.583,3,5.914,12.07,66.67,0.0,2.028,25.0,34.29,0.507,0.338,16.67,0.07,5.71,0.1319,1.263,66.67,17.2
5m8pflpgynidzk7d9507oujje,D. Rots,FC Twente,2481.9,2003,219,7,66,49,28,9,6.451,4,7.941,10.93,74.24,0.254,2.393,42.42,30.14,0.145,0.326,13.64,0.092,4.11,0.0977,1.395,32.14,16.21
2072f0p9ful9u577gdvo89yw9,K. Kostons,PEC Zwolle,3047.2,1645,177,9,61,45,27,11,8.17,14,5.228,10.76,73.77,0.266,1.802,44.26,34.46,0.413,0.325,18.03,0.084,6.21,0.1339,1.346,40.74,17.06
6jhavdnaitqn6ydme8a526aui,C. Driouech,PSV Eindhoven,1115.2,817,103,1,37,22,13,4,3.803,3,8.313,12.61,59.46,0.081,2.986,35.14,35.92,0.242,0.323,10.81,0.016,3.88,0.1028,1.052,30.77,18.42
536qjh4gcmpo5q68ti87e60kq,S. Mito,Sparta Rotterdam,1950.8,1235,153,1,52,40,18,7,5.637,6,7.059,12.39,76.92,0.046,2.399,34.62,33.99,0.277,0.323,13.46,0.063,4.58,0.1084,1.242,38.89,17.28
2fadtqb0v2zreactvdosbxy50,Y. Borges Sanches,Heracles Almelo,556.5,313,22,0,6,3,4,2,0.396,1,3.558,7.03,50.0,0.0,0.97,66.67,27.27,0.162,0.323,33.33,0.259,9.09,0.0661,5.046,50.0,20.58
8hgpvnzy2mra3ps209tniq7f8,O. Gloukh,AFC Ajax,1677.9,1352,108,0,49,31,22,6,5.043,3,5.793,7.99,63.27,0.0,2.628,44.9,45.37,0.161,0.322,12.24,0.051,5.56,0.1029,1.19,27.27,18.51
6f3c55lmvbkyifp466cepudt6,S. Włodarczyk,SBV Excelsior,846.5,434,60,2,20,16,9,3,3.266,5,6.379,13.82,80.0,0.213,2.126,45.0,33.33,0.532,0.319,15.0,-0.028,5.0,0.1633,0.919,33.33,13.32
b23be312oxcbusvpjnnriukq2,Y. Oukili,Fortuna Sittard,571.0,328,18,0,9,7,4,2,0.908,1,2.837,5.49,77.78,0.0,1.419,44.44,50.0,0.158,0.315,22.22,0.172,11.11,0.1009,2.203,50.0,17.37
dotvgi9g50m2axfw4isamd1ck,M. Jonathans,FC Utrecht,585.5,380,32,1,15,13,5,2,1.669,3,4.919,8.42,86.67,0.154,2.306,33.33,46.88,0.461,0.307,13.33,0.051,6.25,0.1113,1.198,40.0,14.56
24sgu58uugxgy49el075dz21g,E. Bajraktarević,PSV Eindhoven,1213.2,940,78,0,36,16,14,4,2.575,3,5.786,8.3,44.44,0.0,2.671,38.89,46.15,0.223,0.297,11.11,0.106,5.13,0.0715,1.554,28.57,20.41
6coor7jll29drx4kgvyt499wq,N. Naujoks,SBV Excelsior,2430.8,1572,168,14,62,51,21,8,7.326,9,6.22,10.69,82.26,0.518,2.296,33.87,36.9,0.333,0.296,12.9,0.025,4.76,0.1182,1.092,38.1,14.3
14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,SC Telstar,2164.1,1326,70,0,22,14,12,7,2.429,4,2.911,5.28,63.64,0.0,0.915,54.55,31.43,0.166,0.291,31.82,0.19,10.0,0.1104,2.882,58.33,17.25
ac3lkaa1lkbsa82tfylq5zcb8,N. Lebreton,Nijmegen Eendracht Combinatie,1565.2,1147,139,5,40,33,17,5,5.941,9,7.993,12.12,82.5,0.288,2.3,42.5,28.78,0.518,0.288,12.5,-0.054,3.6,0.1485,0.842,29.41,14.11
d4j19ipiaeuetyij08fofgs15,J. Veerman,PSV Eindhoven,2511.5,2928,89,0,34,10,14,8,2.358,0,3.189,3.04,29.41,0.0,1.218,41.18,38.2,0.0,0.287,23.53,0.202,8.99,0.0694,3.393,57.14,22.14
6k6qt155b79yf36833pamwbxm,K. Tejan,SC Telstar,966.5,550,77,6,26,20,12,3,3.536,6,7.17,14.0,76.92,0.559,2.421,46.15,33.77,0.559,0.279,11.54,-0.05,3.9,0.136,0.848,25.0,15.26
ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,Alkmaar Zaanstreek,966.6,514,102,7,34,28,11,3,4.505,6,9.497,19.84,82.35,0.652,3.166,32.35,33.33,0.559,0.279,8.82,-0.14,2.94,0.1325,0.666,27.27,14.12
c3j7m8kaoius8i6jihubgy6p6,Ángel Alarcón,FC Utrecht,1007.2,652,69,5,33,27,15,3,3.52,5,6.166,10.58,81.82,0.447,2.949,45.45,47.83,0.447,0.268,9.09,-0.046,4.35,0.1067,0.852,20.0,15.43
7joybllup4h9oe6zfhcepjy6t,S. Berghuis,AFC Ajax,1355.4,1258,98,1,45,17,16,4,3.796,4,6.507,7.79,37.78,0.066,2.988,35.56,45.92,0.266,0.266,8.89,0.014,4.08,0.0843,1.054,25.0,22.0
4cbhx91p3l265b2cejzd07gbu,P. Brouwer,SC Telstar,2368.7,1371,158,4,51,35,22,7,6.423,11,6.003,11.52,68.63,0.152,1.938,43.14,32.28,0.418,0.266,13.73,0.022,4.43,0.1259,1.09,31.82,16.97
6nd0ifv6ljza9nauxcpejqzft,O. Velanas,PEC Zwolle,681.2,477,34,1,8,6,6,2,0.647,1,4.492,7.13,75.0,0.132,1.057,75.0,23.53,0.132,0.264,25.0,0.179,5.88,0.0808,3.093,33.33,15.65
awsbedog2zaz7zpjucbcba82y,S. Shoretire,PEC Zwolle,1732.8,1066,73,1,17,14,8,5,3.208,8,3.791,6.85,82.35,0.052,0.883,47.06,23.29,0.416,0.26,29.41,0.093,6.85,0.1887,1.559,62.5,12.9
ei9h1loyggj8fnf1q4jfdm710,T. van Bergen,FC Groningen,3181.8,2066,317,16,102,88,35,9,14.047,21,8.967,15.34,86.27,0.453,2.885,34.31,32.18,0.594,0.255,8.82,-0.143,2.84,0.1377,0.641,25.71,13.1
64kb0lmkr24rmh59hb01m268k,R. van Cruijsen,FC Volendam,1416.2,844,46,1,16,12,9,4,1.897,2,2.923,5.45,75.0,0.064,1.017,56.25,34.78,0.127,0.254,25.0,0.134,8.7,0.1186,2.108,44.44,16.28
4ej8uchqe3rt1s5h6phjo3310,G. Zechiël,FC Utrecht,3186.7,2358,121,3,66,36,27,9,5.574,6,3.417,5.13,54.55,0.085,1.864,40.91,54.55,0.169,0.254,13.64,0.097,7.44,0.0844,1.615,33.33,18.97
1q0v3qpciql8rkyz4qrlvbuju,J. Breum,Go Ahead Eagles,2146.7,1632,77,2,33,19,20,6,3.277,3,3.228,4.72,57.58,0.084,1.384,60.61,42.86,0.126,0.252,18.18,0.114,7.79,0.0993,1.831,30.0,17.8
8ymqihdfqc7esda7y407lebx1,D. de Wit,FC Utrecht,2518.2,1718,128,17,34,31,15,7,4.887,8,4.575,7.45,91.18,0.608,1.215,44.12,26.56,0.286,0.25,20.59,0.076,5.47,0.1437,1.432,46.67,11.7
ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,PEC Zwolle,2158.8,1263,99,1,28,21,9,6,2.846,3,4.127,7.84,75.0,0.042,1.167,32.14,28.28,0.125,0.25,21.43,0.131,6.06,0.1016,2.108,66.67,16.75
ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,Nijmegen Eendracht Combinatie,2165.2,1707,198,1,47,30,18,6,3.275,1,8.23,11.6,63.83,0.042,1.954,38.3,23.74,0.042,0.249,12.77,0.113,3.03,0.0697,1.832,33.33,18.34
6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,Sparta Rotterdam,3267.7,1748,270,41,70,65,24,9,8.765,11,7.436,15.45,92.86,1.129,1.928,34.29,25.93,0.303,0.248,12.86,0.006,3.33,0.1252,1.027,37.5,12.55
8gde39dg3u3kqhd8pa2mdcn2t,T. Chery,Nijmegen Eendracht Combinatie,2915.7,1959,183,1,103,41,43,8,6.994,6,5.649,9.34,39.81,0.031,3.179,41.75,56.28,0.185,0.247,7.77,0.031,4.37,0.0679,1.144,18.6,21.7
619vlbweueymdkq1vu3jm2mwa,I. Sadiq,Alkmaar Zaanstreek,734.0,502,54,1,21,15,10,2,1.516,1,6.621,10.76,71.43,0.123,2.575,47.62,38.89,0.123,0.245,9.52,0.059,3.7,0.0722,1.319,20.0,16.54
2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,PSV Eindhoven,2296.8,1933,220,4,53,39,18,6,3.692,2,8.621,11.38,73.58,0.157,2.077,33.96,24.09,0.078,0.235,11.32,0.09,2.73,0.0697,1.625,33.33,17.32
d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,NAC Breda,1926.7,1476,95,2,43,24,15,5,3.971,4,4.438,6.44,55.81,0.093,2.009,34.88,45.26,0.187,0.234,11.63,0.048,5.26,0.0923,1.259,33.33,18.71
c9shc6t28oroqthopifjvg9ux,D. Vente,SC Heerenveen,2364.5,1176,188,11,66,53,23,6,9.461,14,7.156,15.99,80.3,0.419,2.512,34.85,35.11,0.533,0.228,9.09,-0.132,3.19,0.1433,0.634,26.09,14.58
a76yp8gkkg6frtuhh3d6l46i,D. Proper,Nijmegen Eendracht Combinatie,1202.3,723,26,0,10,6,4,3,1.341,3,1.946,3.6,60.0,0.0,0.749,40.0,38.46,0.225,0.225,30.0,0.124,11.54,0.1341,2.238,75.0,15.72
ewwo2c7kw1b1okrngjl4j4dm1,S. Lammers,FC Twente,1647.0,933,183,8,53,46,22,4,7.972,14,10.0,19.61,86.79,0.437,2.896,41.51,28.96,0.765,0.219,7.55,-0.217,2.19,0.1504,0.502,18.18,14.1
8r3k1iuul274c0ha0vy90jys,A. Oehlers,FC Volendam,1644.2,848,69,0,18,12,10,4,1.46,2,3.777,8.14,66.67,0.0,0.985,55.56,26.09,0.109,0.219,22.22,0.139,5.8,0.0811,2.739,40.0,19.42
7bqajkmno3ox004kdbusxv9ey,R. Paula,NAC Breda,844.1,570,46,0,23,8,5,2,1.245,0,4.904,8.07,34.78,0.0,2.452,21.74,50.0,0.0,0.213,8.7,0.081,4.35,0.0541,1.607,40.0,20.85
dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,NAC Breda,1267.7,653,98,7,35,28,8,3,3.42,3,6.957,15.01,80.0,0.497,2.485,22.86,35.71,0.213,0.213,8.57,-0.03,3.06,0.0977,0.877,37.5,14.35
bpprd2haoafk6y0rjans4iytx,K. Dolberg,AFC Ajax,1284.1,605,89,3,27,22,12,3,3.483,6,6.238,14.71,81.48,0.21,1.892,44.44,30.34,0.421,0.21,11.11,-0.034,3.37,0.129,0.861,25.0,14.8
5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,SBV Excelsior,2566.6,1925,154,1,60,32,20,6,5.31,5,5.4,8.0,53.33,0.035,2.104,33.33,38.96,0.175,0.21,10.0,0.024,3.9,0.0885,1.13,30.0,20.28
eu6pfkiah7otafyryg6ll7y09,L. Brouwers,SC Heerenveen,2166.2,1462,99,5,35,25,11,5,3.555,3,4.113,6.77,71.43,0.208,1.454,31.43,35.35,0.125,0.208,14.29,0.06,5.05,0.1016,1.406,45.45,16.69
2ekx0fvuf0dsat062oj430d05,G. Nauber,Go Ahead Eagles,864.6,713,35,10,7,7,3,2,0.648,1,3.643,4.91,100.0,1.041,0.729,42.86,20.0,0.104,0.208,28.57,0.141,5.71,0.0926,3.087,66.67,8.77
9najgqcaamqj0qtiicuq9hey,R. Meerveld,SC Heerenveen,2601.3,1598,153,1,55,36,19,6,5.921,5,5.294,9.57,65.45,0.035,1.903,34.55,35.95,0.173,0.208,10.91,0.003,3.92,0.1077,1.013,31.58,17.54
3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,PSV Eindhoven,888.9,882,35,7,11,9,6,2,1.432,3,3.544,3.97,81.82,0.709,1.114,54.55,31.43,0.304,0.203,18.18,0.058,5.71,0.1302,1.397,33.33,10.23
684nd3xjli51z43pbla0mwa21,T. Oosting,PEC Zwolle,2688.2,1774,113,1,52,32,25,6,5.854,11,3.783,6.37,61.54,0.033,1.741,48.08,46.02,0.368,0.201,11.54,0.005,5.31,0.1126,1.025,24.0,17.69
a185wef6iz1nun1wry40jcgoa,N. Ünüvar,Heracles Almelo,906.5,554,37,0,17,12,5,2,2.339,4,3.674,6.68,70.59,0.0,1.688,29.41,45.95,0.397,0.199,11.76,-0.034,5.41,0.1376,0.855,40.0,15.96
a339o11ut8s1o9odm6ybc4pka,T. van den Belt,FC Twente,2263.5,1856,125,5,56,29,18,5,7.452,13,4.97,6.73,51.79,0.199,2.227,32.14,44.8,0.517,0.199,8.93,-0.097,4.0,0.1331,0.671,27.78,17.09
bner5siqnwn1fqusfrgujt0fe,M. Bruns,FC Twente,903.7,793,14,0,4,2,2,2,1.299,2,1.394,1.77,50.0,0.0,0.398,50.0,28.57,0.199,0.199,50.0,0.07,14.29,0.3247,1.54,100.0,36.09
c5jk0pvcvqddy0xiqv6qkesph,H. Veerman,FC Volendam,1807.2,596,139,14,44,38,13,4,6.207,9,6.922,23.32,86.36,0.697,2.191,29.55,31.65,0.448,0.199,9.09,-0.11,2.88,0.1411,0.644,30.77,13.52
8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,Sparta Rotterdam,2757.5,1764,78,2,29,14,12,6,3.877,4,2.546,4.42,48.28,0.065,0.947,41.38,37.18,0.131,0.196,20.69,0.069,7.69,0.1337,1.548,50.0,21.57
8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,Nijmegen Eendracht Combinatie,461.2,318,8,0,5,2,1,1,0.517,0,1.561,2.52,40.0,0.0,0.976,20.0,62.5,0.0,0.195,20.0,0.094,12.5,0.1034,1.933,100.0,21.93
2yivr64anye4c0p62m16l78yc,S. Ouaissa,Nijmegen Eendracht Combinatie,2818.8,2013,244,3,62,45,22,6,5.537,3,7.791,12.12,72.58,0.096,1.98,35.48,25.41,0.096,0.192,9.68,0.015,2.46,0.0893,1.084,27.27,18.35
9ano8w4jrlk6zq92rxchzaru2,Miguel Rodríguez,FC Utrecht,1441.3,1070,95,2,45,22,15,3,3.295,3,5.932,8.88,48.89,0.125,2.81,33.33,47.37,0.187,0.187,6.67,-0.018,3.16,0.0732,0.91,20.0,20.56
9lctm8txbd4n87mk61lwa0rf9,S. Bakari,Sparta Rotterdam,487.5,422,5,0,1,0,1,1,1.0,1,0.923,1.18,0.0,0.0,0.185,100.0,20.0,0.185,0.185,100.0,0.0,20.0,1.0,1.0,100.0,96.53
1x6fhuy49w4rpnyavwotbf504,T. Gooijer,PEC Zwolle,1461.7,1158,40,2,14,10,7,3,1.93,3,2.463,3.45,71.43,0.123,0.862,50.0,35.0,0.185,0.185,21.43,0.066,7.5,0.1378,1.555,42.86,16.4
1pezvbb0n8z7hu5063jysg2s4,L. Sauer,Feyenoord Rotterdam,1469.5,881,147,1,33,24,14,3,2.587,4,9.003,16.69,72.73,0.061,2.021,42.42,22.45,0.245,0.184,9.09,0.025,2.04,0.0784,1.16,21.43,18.38
8nnxi9lw3hso096kk81h0azh0,J. Talvitie,NAC Breda,1502.8,1066,89,0,29,11,11,3,1.77,1,5.33,8.35,37.93,0.0,1.737,37.93,32.58,0.06,0.18,10.34,0.074,3.37,0.061,1.695,27.27,19.95
d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,Go Ahead Eagles,2995.1,2739,84,7,41,30,18,6,4.799,6,2.524,3.07,73.17,0.21,1.232,43.9,48.81,0.18,0.18,14.63,0.036,7.14,0.117,1.25,33.33,15.21
5lad0u653zzdmexdpvtkcaqui,S. Ltaief,Sparta Rotterdam,520.0,309,27,0,13,6,3,1,0.877,1,4.673,8.74,46.15,0.0,2.25,23.08,48.15,0.173,0.173,7.69,0.021,3.7,0.0674,1.14,33.33,20.61
1pmoxunz3nw0ptd6g64maam7d,N. Þórisson,SC Telstar,521.8,257,49,2,16,12,8,1,1.687,1,8.452,19.07,75.0,0.345,2.76,50.0,32.65,0.172,0.172,6.25,-0.118,2.04,0.1054,0.593,12.5,16.99
2hbduprkyabq8g1nhe6b4g3bp,M. Pjaca,FC Twente,1052.3,796,100,4,25,19,12,2,2.547,4,8.553,12.56,76.0,0.342,2.138,48.0,25.0,0.342,0.171,8.0,-0.047,2.0,0.1019,0.785,16.67,15.52
