player_id,player_name,contestant_id,matches,minutes,goals_for_on,goals_against_on,goal_difference_on,goals_for_off,goals_against_off,goal_difference_off,off_minutes,actions,shots,goals,action_gda_expected,action_gda_actual,goals_scored_component,goals_prevented_component,score_component,score_component_per90,goals_for_on_per90,goals_against_on_per90,off_goal_difference_per90,relative_on_off_goal_difference_per90,action_gda_per90,goal_difference_added,goal_difference_added_per90,relative_goal_difference_added_per90,actions_per90
181odb6ghlhjpyfm7fo3yh5w4,A. Laoukili,3ebril33e08ddzob4bhq8awsr,1,7.7,1,0,1,1.0,2.0,-1.0,87.98333333333333,3,1,0,0.11573037544096366,-0.054637754018602304,1,0,1,11.688311688311687,11.688311688311687,0.0,-1.0229210077666224,12.71123269607831,1.3526926999593156,1.1157303754409638,13.041004388271004,14.063925396037625,35.064935064935064
4i5i204kbg1we22h8cabtb1n8,J. Bawuah,24fvcruwqrqvqa3aonf8c3zuy,1,11.25,1,0,1,4.0,2.0,2.0,79.88333333333334,13,1,0,0.011298845605171417,-0.019659283257242716,1,0,1,8.0,8.0,0.0,2.253286042144794,5.7467139578552064,0.09039076484137133,1.0112988456051715,8.090390764841372,5.837104722696578,103.99999999999999
eu7eoxnltk5avqgtm94912n10,G. Cairo,dqk062lu0vm8epvytbm6r4mmf,1,11.733333333333333,1,0,1,4.0,0.0,4.0,84.2,15,0,0,0.01819999561714514,0.01819999561714514,1,0,1,7.670454545454546,7.670454545454546,0.0,4.275534441805226,3.39492010364932,0.13960223910878378,1.0181999956171452,7.810056784563331,3.534522342758104,115.0568181818182
9n4citdsm2211g4qfu0uq80es,J. Tijink,dac758ef858jbq7pcb3gfwite,1,10.933333333333334,1,0,1,7.0,2.0,5.0,83.08333333333333,3,0,0,-0.09581204124836051,-0.09581204124836051,1,0,1,8.231707317073171,8.231707317073171,0.0,5.4162487462387165,2.815458570834455,-0.7886966810078457,0.9041879587516395,7.443010636065324,2.0267618898266093,24.695121951219512
duuaefhzmbqoj4eo44kgbr6s4,R. Kroeze,2uuh2bir8ktof0uxfo06lb4ox,1,23.866666666666667,2,0,2,0.0,3.0,-3.0,72.55000000000001,35,1,0,-0.02820309128380816,-0.06186302048330571,2,0,2,7.541899441340782,7.541899441340782,0.0,-3.7215713301171602,11.263470771457943,-0.10635243919871792,1.9717969087161917,7.435547002142064,11.157118332259225,131.98324022346367
cxbmtzimrfxl6m972cn7bdyc4,N. Groenewald,4tic29sox7m39fy1ztgv0jsiq,1,12.466666666666667,1,0,1,4.0,0.0,4.0,81.6,12,0,0,0.019895485002943115,0.019895485002943115,1,0,1,7.219251336898396,7.219251336898396,0.0,4.411764705882353,2.807486631016043,0.14363050670573907,1.0198954850029431,7.362881843604135,2.951117137721782,86.63101604278074
9lju80srwcwd1s6ezrjbk33tg,J. Seedorf,89w5c6pw7vn0dxypi61tt0g4k,1,6.216666666666667,0,0,0,0.0,1.0,-1.0,88.06666666666666,145,8,1,0.45999103594726665,0.13285005859551646,0,0,0,0.0,0.0,0.0,-1.0219530658591978,1.0219530658591978,6.659387651783486,0.45999103594726665,6.659387651783486,7.681340717642684,2099.195710455764
amd4x99ed8bsx9kl01j0k12c4,S. de Laat,8iawijq7s9s6d85mjz8wdslki,1,17.283333333333335,1,0,1,4.0,0.0,4.0,76.83333333333333,10,0,0,0.012607052159421168,0.012607052159421168,1,0,1,5.207328833172613,5.207328833172613,0.0,4.685466377440347,0.5218624557322658,0.0656490662110649,1.0126070521594213,5.272977899383679,0.5875115219433307,52.073288331726125
a7nh8z0jhxz60rbm2jn1m05jo,S. Blokhuis,dac758ef858jbq7pcb3gfwite,2,18.166666666666668,1,0,1,8.0,4.0,4.0,170.95,9,0,0,-0.0529392719590065,-0.0529392719590065,1,0,1,4.954128440366972,4.954128440366972,0.0,2.105878911962562,2.84824952840441,-0.2622679528244359,0.9470607280409935,4.691860487542536,2.585981575579974,44.58715596330275
1vszjcob0ipvdbvfloq3x7or8,K. Kers,8iawijq7s9s6d85mjz8wdslki,1,23.083333333333332,1,0,1,1.0,1.0,0.0,74.4,14,1,0,0.12746228057324407,-0.09872181416776979,1,0,1,3.8989169675090256,3.8989169675090256,0.0,0.0,3.8989169675090256,0.4969648484444173,1.1274622805732442,4.395881815953443,4.395881815953443,54.58483754512636
