player_id,player_name,team,teams,matches,minutes,shots_total,goals_total,non_penalty_goals_total,shots_on_target_total,shots_off_target_total,shots_blocked_total,shots_woodwork_total,penalties_taken_total,penalty_goals_total,xg_total,npxg_total,psxg_total,xgot_total,danger_score_total,goals_minus_xg_total,psxg_minus_xgot_total,shot_accuracy_pct,conversion_rate_pct,xg_per_shot,shots_per30,goals_per30,shots_on_target_per30,xg_per30,npxg_per30,psxg_per30,xgot_per30,danger_score_per30,shots_per90,goals_per90,shots_on_target_per90,xg_per90,npxg_per90,psxg_per90,xgot_per90,danger_score_per90
24sgu58uugxgy49el075dz21g,E. Bajraktarević,PSV Eindhoven,PSV Eindhoven,28,1213.2,36,4,4,14,8,14,0,0,0,2.575,2.575,4.04,8.166,5.837,1.425,-4.125,38.89,11.11,0.072,0.89,0.099,0.346,0.064,0.064,0.1,0.202,0.144,2.671,0.297,1.039,0.191,0.191,0.3,0.606,0.433
5oghztk07za2yuqq4jnav22y2,M. Rivera,SC Heerenveen,SC Heerenveen,30,2158.0,71,4,3,28,19,22,2,1,1,6.661,5.871,5.936,16.48,11.829,-2.661,-10.544,39.44,5.63,0.094,0.987,0.056,0.389,0.093,0.082,0.083,0.229,0.164,2.961,0.167,1.168,0.278,0.245,0.248,0.687,0.493
8r3k1iuul274c0ha0vy90jys,A. Oehlers,FC Volendam,FC Volendam,33,1644.1,18,4,4,10,4,4,0,0,0,1.46,1.46,1.269,3.24,3.061,2.54,-1.971,55.56,22.22,0.081,0.328,0.073,0.182,0.027,0.027,0.023,0.059,0.056,0.985,0.219,0.547,0.08,0.08,0.069,0.177,0.168
c5jk0pvcvqddy0xiqv6qkesph,H. Veerman,FC Volendam,FC Volendam,24,1807.2,44,4,4,13,21,9,1,0,0,6.207,6.207,5.094,19.161,10.376,-2.207,-14.068,29.55,9.09,0.141,0.73,0.066,0.216,0.103,0.103,0.085,0.318,0.172,2.191,0.199,0.647,0.309,0.309,0.254,0.954,0.517
7joybllup4h9oe6zfhcepjy6t,S. Berghuis,AFC Ajax,AFC Ajax,21,1355.4,45,4,4,16,18,11,0,0,0,3.796,3.796,4.04,13.119,7.769,0.204,-9.079,35.56,8.89,0.084,0.996,0.089,0.354,0.084,0.084,0.089,0.29,0.172,2.988,0.266,1.062,0.252,0.252,0.268,0.871,0.516
4bkb8qjb5n33wxfopju8r1mtx,D. Bakker,SC Telstar,SC Telstar,30,2850.7,31,4,4,8,14,9,0,1,0,2.89,2.1,4.332,11.859,6.369,1.11,-7.527,25.81,12.9,0.093,0.326,0.042,0.084,0.03,0.022,0.046,0.125,0.067,0.979,0.126,0.253,0.091,0.066,0.137,0.374,0.201
7o8auo4uu5mzh7f4a44ucdf8q,D. Min,FC Utrecht,FC Utrecht,23,1017.7,24,4,4,7,14,3,0,0,0,5.253,5.253,3.064,14.146,7.342,-1.253,-11.082,29.17,16.67,0.219,0.708,0.118,0.206,0.155,0.155,0.09,0.417,0.216,2.123,0.354,0.619,0.465,0.465,0.271,1.251,0.649
5wwqe546ohp130rvi8x8pt0tm,A. Zagré,SBV Excelsior,SBV Excelsior,30,2554.8,26,4,3,8,3,12,3,2,1,3.526,1.946,4.747,9.674,6.251,0.474,-4.928,30.77,15.38,0.136,0.305,0.047,0.094,0.041,0.023,0.056,0.114,0.073,0.916,0.141,0.282,0.124,0.069,0.167,0.341,0.22
1m0qpbce7dob7mdbo7titbqp5,V. Edvardsen,Go Ahead Eagles,Go Ahead Eagles,26,2112.1,32,4,4,12,8,12,0,0,0,3.398,3.398,4.005,10.06,6.381,0.602,-6.054,37.5,12.5,0.106,0.455,0.057,0.17,0.048,0.048,0.057,0.143,0.091,1.364,0.17,0.511,0.145,0.145,0.171,0.429,0.272
d7ml58kwwpetvnw46qja9ru5m,A. Descotte,FC Volendam,FC Volendam,14,953.7,25,4,4,16,5,4,0,0,0,3.086,3.086,6.034,10.658,6.213,0.914,-4.625,64.0,16.0,0.123,0.786,0.126,0.503,0.097,0.097,0.19,0.335,0.195,2.359,0.377,1.51,0.291,0.291,0.569,1.006,0.586
9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,Fortuna Sittard,Fortuna Sittard,15,944.2,15,4,4,5,8,2,0,0,0,1.587,1.587,1.629,5.981,3.115,2.413,-4.352,33.33,26.67,0.106,0.477,0.127,0.159,0.05,0.05,0.052,0.19,0.099,1.43,0.381,0.477,0.151,0.151,0.155,0.57,0.297
bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,Feyenoord Rotterdam,Feyenoord Rotterdam,28,2210.9,38,4,4,14,13,11,0,0,0,2.115,2.115,2.924,11.023,5.694,1.885,-8.099,36.84,10.53,0.056,0.516,0.054,0.19,0.029,0.029,0.04,0.15,0.077,1.547,0.163,0.57,0.086,0.086,0.119,0.449,0.232
5r47vtvu418kae5j2rpv6w2dw,M. Rots,FC Twente,FC Twente,34,3147.9,37,4,4,12,11,13,1,0,0,3.067,3.067,3.87,10.243,6.479,0.933,-6.373,32.43,10.81,0.083,0.353,0.038,0.114,0.029,0.029,0.037,0.098,0.062,1.058,0.114,0.343,0.088,0.088,0.111,0.293,0.185
64kb0lmkr24rmh59hb01m268k,R. van Cruijsen,FC Volendam,FC Volendam,24,1416.2,16,4,4,9,1,6,0,0,0,1.897,1.897,2.69,5.83,3.463,2.103,-3.14,56.25,25.0,0.119,0.339,0.085,0.191,0.04,0.04,0.057,0.123,0.073,1.017,0.254,0.572,0.121,0.121,0.171,0.37,0.22
1gl82ymzh9vpitix6v645awa,D. Nejašmić,Nijmegen Eendracht Combinatie,Nijmegen Eendracht Combinatie,29,2532.3,27,4,4,11,10,6,0,0,0,1.638,1.638,2.744,9.455,4.458,2.362,-6.711,40.74,14.81,0.061,0.32,0.047,0.13,0.019,0.019,0.033,0.112,0.053,0.96,0.142,0.391,0.058,0.058,0.098,0.336,0.158
33yauarx84sam5u05vgyqxfxl,J. Karlsson,FC Utrecht,FC Utrecht,18,766.1,22,4,4,9,6,7,0,0,0,1.092,1.092,1.974,5.059,3.191,2.908,-3.086,40.91,18.18,0.05,0.861,0.157,0.352,0.043,0.043,0.077,0.198,0.125,2.584,0.47,1.057,0.128,0.128,0.232,0.594,0.375
a2psnkhu3h7m0ng8e7qdietey,S. Tengstedt,Go Ahead Eagles,Go Ahead Eagles,13,717.2,19,4,4,7,6,6,0,0,0,1.63,1.63,2.274,5.51,3.475,2.37,-3.236,36.84,21.05,0.086,0.795,0.167,0.293,0.068,0.068,0.095,0.23,0.145,2.384,0.502,0.878,0.205,0.205,0.285,0.691,0.436
60jptu288hf6gcljkbzcdie39,K. Peterson,Fortuna Sittard,Fortuna Sittard,34,1822.3,49,3,3,15,14,19,1,0,0,3.961,3.961,3.715,11.609,8.203,-0.961,-7.894,30.61,6.12,0.081,0.807,0.049,0.247,0.065,0.065,0.061,0.191,0.135,2.42,0.148,0.741,0.196,0.196,0.183,0.573,0.405
8nnxi9lw3hso096kk81h0azh0,J. Talvitie,NAC Breda,NAC Breda,27,1502.8,29,3,3,11,10,7,1,0,0,1.77,1.77,2.583,7.981,4.527,1.23,-5.398,37.93,10.34,0.061,0.579,0.06,0.22,0.035,0.035,0.052,0.159,0.09,1.737,0.18,0.659,0.106,0.106,0.155,0.478,0.271
3o4tq8qooplx2izq9rucgu7d,C. Tengstedt,Feyenoord Rotterdam,Feyenoord Rotterdam,18,527.8,22,3,2,9,8,5,0,1,1,4.097,3.307,4.293,10.267,6.642,-1.097,-5.973,40.91,13.64,0.186,1.251,0.171,0.512,0.233,0.188,0.244,0.584,0.378,3.752,0.512,1.535,0.699,0.564,0.732,1.751,1.133
30t0ph1icrggc0x62om801ses,G. de Regt,SBV Excelsior,SBV Excelsior,34,2817.8,41,3,3,15,14,10,2,0,0,4.262,4.262,4.023,12.67,8.339,-1.262,-8.647,36.59,7.32,0.104,0.437,0.032,0.16,0.045,0.045,0.043,0.135,0.089,1.31,0.096,0.479,0.136,0.136,0.128,0.405,0.266
a76yp8gkkg6frtuhh3d6l46i,D. Proper,Nijmegen Eendracht Combinatie,Nijmegen Eendracht Combinatie,22,1202.3,10,3,3,4,1,5,0,0,0,1.341,1.341,1.755,3.293,2.328,1.659,-1.538,40.0,30.0,0.134,0.25,0.075,0.1,0.033,0.033,0.044,0.082,0.058,0.749,0.225,0.299,0.1,0.1,0.131,0.247,0.174
dse071e8zbzm8l37m64g6e1p0,K. Sano,Nijmegen Eendracht Combinatie,Nijmegen Eendracht Combinatie,34,3345.0,34,3,3,9,17,8,0,0,0,1.792,1.792,2.726,10.737,5.25,1.208,-8.011,26.47,8.82,0.053,0.305,0.027,0.081,0.016,0.016,0.024,0.096,0.047,0.915,0.081,0.242,0.048,0.048,0.073,0.289,0.141
avv12sgcucblnbfb790xovf8,R. van Bommel,PSV Eindhoven,PSV Eindhoven,6,379.0,8,3,3,5,0,3,0,0,0,1.707,1.707,1.39,2.307,2.099,1.293,-0.917,62.5,37.5,0.213,0.633,0.237,0.396,0.135,0.135,0.11,0.183,0.166,1.9,0.712,1.187,0.405,0.405,0.33,0.548,0.498
cgsmk5437f466uoqvol7devze,R. Flamingo,PSV Eindhoven,PSV Eindhoven,33,1865.5,18,3,3,6,9,3,0,0,0,1.644,1.644,2.819,6.963,3.535,1.356,-4.144,33.33,16.67,0.091,0.289,0.048,0.096,0.026,0.026,0.045,0.112,0.057,0.868,0.145,0.289,0.079,0.079,0.136,0.336,0.171
cmdeqxibr6holfqg17ap9uihg,Yarek Gąsiorowski,PSV Eindhoven,PSV Eindhoven,28,2290.9,13,3,3,7,3,3,0,0,0,2.09,2.09,2.599,6.758,3.526,0.91,-4.159,53.85,23.08,0.161,0.17,0.039,0.092,0.027,0.027,0.034,0.088,0.046,0.511,0.118,0.275,0.082,0.082,0.102,0.265,0.139
al7bdbzd91zkuh6ilsvw3fsru,V. Sejk,SC Heerenveen,SC Heerenveen,17,596.1,14,3,3,6,4,4,0,0,0,1.424,1.424,2.371,4.252,2.903,1.576,-1.881,42.86,21.43,0.102,0.705,0.151,0.302,0.072,0.072,0.119,0.214,0.146,2.114,0.453,0.906,0.215,0.215,0.358,0.642,0.438
1vn6w1mjdztfks75bxn0hk7x0,S. Hetli,SC Telstar,SC Telstar,31,1714.1,53,3,3,14,18,19,2,1,0,5.291,4.501,4.205,17.014,9.744,-2.291,-12.809,26.42,5.66,0.1,0.928,0.053,0.245,0.093,0.079,0.074,0.298,0.171,2.783,0.158,0.735,0.278,0.236,0.221,0.893,0.512
8u19xeh9ugvh8f1mh7jnbbhuc,K. Smit,Alkmaar Zaanstreek,Alkmaar Zaanstreek,26,2273.7,38,3,3,10,12,14,2,0,0,2.872,2.872,3.235,11.593,6.381,0.128,-8.359,26.32,7.89,0.076,0.501,0.04,0.132,0.038,0.038,0.043,0.153,0.084,1.504,0.119,0.396,0.114,0.114,0.128,0.459,0.253
f4liap69r76gyc8pnxsergbqi,T. de Jonge,FC Groningen,FC Groningen,29,2247.5,32,3,3,9,14,9,0,0,0,2.099,2.099,2.927,12.158,5.559,0.901,-9.231,28.12,9.38,0.066,0.427,0.04,0.12,0.028,0.028,0.039,0.162,0.074,1.281,0.12,0.36,0.084,0.084,0.117,0.487,0.223
4dk7h575fifmw2lhslevhmhux,M. Rente,FC Groningen,FC Groningen,30,2453.6,20,3,3,7,5,6,2,0,0,2.252,2.252,2.856,6.927,4.153,0.748,-4.071,35.0,15.0,0.113,0.245,0.037,0.086,0.028,0.028,0.035,0.085,0.051,0.734,0.11,0.257,0.083,0.083,0.105,0.254,0.152
enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,FC Utrecht,FC Utrecht,34,3276.3,51,3,3,19,19,12,1,1,0,2.772,1.982,3.222,13.14,7.882,0.228,-9.918,37.25,5.88,0.054,0.467,0.027,0.174,0.025,0.018,0.03,0.12,0.072,1.401,0.082,0.522,0.076,0.054,0.089,0.361,0.217
9ano8w4jrlk6zq92rxchzaru2,Miguel Rodríguez,FC Utrecht,FC Utrecht,24,1441.3,45,3,3,15,15,14,1,0,0,3.295,3.295,2.891,11.596,7.078,-0.295,-8.704,33.33,6.67,0.073,0.937,0.062,0.312,0.069,0.069,0.06,0.241,0.147,2.81,0.187,0.937,0.206,0.206,0.181,0.724,0.442
e3akocgpppdty3ayxty1gf6xh,D. Mirani,Heracles Almelo,Heracles Almelo,33,3115.5,15,3,3,5,7,2,1,0,0,1.533,1.533,1.761,6.488,3.121,1.467,-4.727,33.33,20.0,0.102,0.144,0.029,0.048,0.015,0.015,0.017,0.062,0.03,0.433,0.087,0.144,0.044,0.044,0.051,0.187,0.09
7ty1wdxxnusgkl34k5raipbl5,M. van Bergen,Sparta Rotterdam,FC Twente; Sparta Rotterdam,30,2502.8,65,3,3,21,20,23,1,0,0,4.634,4.634,4.345,16.603,10.498,-1.634,-12.258,32.31,4.62,0.071,0.779,0.036,0.252,0.056,0.056,0.052,0.199,0.126,2.337,0.108,0.755,0.167,0.167,0.156,0.597,0.378
1nk0hcaa9o4jnyxc9ndz1lams,D. van der Werff,FC Groningen,FC Groningen,35,2202.9,56,3,3,23,13,20,0,0,0,5.291,5.291,4.586,12.647,9.249,-2.291,-8.06,41.07,5.36,0.094,0.763,0.041,0.313,0.072,0.072,0.062,0.172,0.126,2.288,0.123,0.94,0.216,0.216,0.187,0.517,0.378
4mz9mhuv21kti5x38fb36q2g9,Y. El Kachati,Nijmegen Eendracht Combinatie,Nijmegen Eendracht Combinatie,19,654.9,22,3,3,8,6,8,0,0,0,2.208,2.208,2.357,7.579,4.348,0.792,-5.222,36.36,13.64,0.1,1.008,0.137,0.366,0.101,0.101,0.108,0.347,0.199,3.023,0.412,1.099,0.303,0.303,0.324,1.042,0.598
qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,FC Twente,FC Twente,33,3110.2,36,3,3,9,17,10,0,0,0,1.937,1.937,2.191,10.172,5.326,1.063,-7.981,25.0,8.33,0.054,0.347,0.029,0.087,0.019,0.019,0.021,0.098,0.051,1.042,0.087,0.26,0.056,0.056,0.063,0.294,0.154
3uq3lrjyj4mnvq6162b0jyhnt,M. de Wit,Alkmaar Zaanstreek,Alkmaar Zaanstreek,31,2633.3,20,3,3,11,5,4,0,0,0,1.922,1.922,3.822,5.369,3.997,1.078,-1.546,55.0,15.0,0.096,0.228,0.034,0.125,0.022,0.022,0.044,0.061,0.046,0.684,0.103,0.376,0.066,0.066,0.131,0.183,0.137
brfa9yhy2llgt9l75unddogk,J. Mokio,AFC Ajax,AFC Ajax,28,1619.1,21,3,3,7,9,4,1,0,0,1.803,1.803,2.597,9.72,4.581,1.197,-7.123,33.33,14.29,0.086,0.389,0.056,0.13,0.033,0.033,0.048,0.18,0.085,1.167,0.167,0.389,0.1,0.1,0.144,0.54,0.255
2t2mq9pun2hrdvadnpixxvlzo,A. Blake,FC Utrecht,FC Utrecht,25,1166.4,41,3,2,16,11,12,2,1,1,3.637,2.847,4.53,11.451,7.428,-0.637,-6.921,39.02,7.32,0.089,1.055,0.077,0.412,0.094,0.073,0.117,0.295,0.191,3.164,0.231,1.235,0.281,0.22,0.35,0.884,0.573
ekjy3o3ymld0zkjdaynb4itat,O. Zawada,FC Groningen,FC Groningen,16,405.5,20,3,3,6,10,3,1,0,0,3.114,3.114,2.014,10.68,4.979,-0.114,-8.666,30.0,15.0,0.156,1.48,0.222,0.444,0.23,0.23,0.149,0.79,0.368,4.439,0.666,1.332,0.691,0.691,0.447,2.37,1.105
6f3c55lmvbkyifp466cepudt6,S. Włodarczyk,SBV Excelsior,SBV Excelsior,23,846.5,21,3,3,10,7,4,0,1,0,4.056,3.266,3.657,9.512,5.955,-1.056,-5.855,47.62,14.29,0.193,0.744,0.106,0.354,0.144,0.116,0.13,0.337,0.211,2.233,0.319,1.063,0.431,0.347,0.389,1.011,0.633
98qi4clazqen9kimkxt3jb6j9,M. Peersman,FC Groningen,FC Groningen,34,3031.8,21,3,2,6,10,4,1,1,1,3.127,2.337,2.905,9.852,5.472,-0.127,-6.947,28.57,14.29,0.149,0.208,0.03,0.059,0.031,0.023,0.029,0.097,0.054,0.623,0.089,0.178,0.093,0.069,0.086,0.292,0.162
6k6qt155b79yf36833pamwbxm,K. Tejan,SC Telstar,SC Telstar,28,966.6,26,3,3,12,6,7,1,0,0,3.536,3.536,3.942,8.147,6.075,-0.536,-4.205,46.15,11.54,0.136,0.807,0.093,0.372,0.11,0.11,0.122,0.253,0.189,2.421,0.279,1.117,0.329,0.329,0.367,0.759,0.566
dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,FC Twente,FC Twente,32,2807.6,33,3,3,8,14,11,0,0,0,1.662,1.662,1.895,10.072,4.859,1.338,-8.177,24.24,9.09,0.05,0.353,0.032,0.085,0.018,0.018,0.02,0.108,0.052,1.058,0.096,0.256,0.053,0.053,0.061,0.323,0.156
6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,FC Twente,FC Twente,30,2173.1,63,3,3,20,17,23,3,0,0,4.866,4.866,3.262,14.6,9.457,-1.866,-11.338,31.75,4.76,0.077,0.87,0.041,0.276,0.067,0.067,0.045,0.202,0.131,2.609,0.124,0.828,0.202,0.202,0.135,0.605,0.392
aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,FC Utrecht,FC Utrecht,31,2598.6,15,3,3,6,6,3,0,0,0,1.498,1.498,2.466,6.639,3.233,1.502,-4.173,40.0,20.0,0.1,0.173,0.035,0.069,0.017,0.017,0.028,0.077,0.037,0.52,0.104,0.208,0.052,0.052,0.085,0.23,0.112
1pezvbb0n8z7hu5063jysg2s4,L. Sauer,Feyenoord Rotterdam,Feyenoord Rotterdam,20,1469.5,33,3,3,14,9,10,0,0,0,2.587,2.587,3.229,8.034,5.451,0.413,-4.805,42.42,9.09,0.078,0.674,0.061,0.286,0.053,0.053,0.066,0.164,0.111,2.021,0.184,0.857,0.158,0.158,0.198,0.492,0.334
f4pqxviuwzd6a803jfx9bh4o9,M. Boadu,PSV Eindhoven,PSV Eindhoven,13,390.4,13,3,3,6,4,1,2,0,0,3.909,3.909,3.787,8.018,4.884,-0.909,-4.231,46.15,23.08,0.301,0.999,0.231,0.461,0.3,0.3,0.291,0.616,0.375,2.997,0.692,1.383,0.901,0.901,0.873,1.849,1.126
ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,Fortuna Sittard,Fortuna Sittard; Sparta Rotterdam,28,2061.2,46,3,3,16,24,6,0,0,0,4.554,4.554,4.717,18.204,9.388,-1.554,-13.487,34.78,6.52,0.099,0.67,0.044,0.233,0.066,0.066,0.069,0.265,0.137,2.009,0.131,0.699,0.199,0.199,0.206,0.795,0.41
e6x3hs6v8cq74ojgluyny72fo,T. Land,FC Groningen,FC Groningen; PSV Eindhoven,30,1707.5,12,3,3,5,4,3,0,0,0,1.198,1.198,1.309,4.802,2.391,1.802,-3.493,41.67,25.0,0.1,0.211,0.053,0.088,0.021,0.021,0.023,0.084,0.042,0.633,0.158,0.264,0.063,0.063,0.069,0.253,0.126
bpprd2haoafk6y0rjans4iytx,K. Dolberg,AFC Ajax,AFC Ajax,24,1284.1,27,3,3,12,9,5,1,0,0,3.483,3.483,3.217,10.217,6.275,-0.483,-7.0,44.44,11.11,0.129,0.631,0.07,0.28,0.081,0.081,0.075,0.239,0.147,1.892,0.21,0.841,0.244,0.244,0.225,0.716,0.44
1x6fhuy49w4rpnyavwotbf504,T. Gooijer,PEC Zwolle,PEC Zwolle,23,1461.7,14,3,3,7,5,2,0,0,0,1.93,1.93,1.542,5.006,3.003,1.07,-3.464,50.0,21.43,0.138,0.287,0.062,0.144,0.04,0.04,0.032,0.103,0.062,0.862,0.185,0.431,0.119,0.119,0.095,0.308,0.185
2yc1t7u26zctwjizi283g6q6s,P. Wanner,PSV Eindhoven,PSV Eindhoven,22,1717.8,33,3,3,14,12,6,1,0,0,3.95,3.95,4.063,13.137,7.591,-0.95,-9.074,42.42,9.09,0.12,0.576,0.052,0.245,0.069,0.069,0.071,0.229,0.133,1.729,0.157,0.734,0.207,0.207,0.213,0.688,0.398
cp866ucakmwqiwxrstkaxwgt0,N. Rossen,SC Telstar,SC Telstar,28,2480.7,9,3,3,4,1,4,0,0,0,1.307,1.307,1.503,2.599,2.018,1.693,-1.096,44.44,33.33,0.145,0.109,0.036,0.048,0.016,0.016,0.018,0.031,0.024,0.327,0.109,0.145,0.047,0.047,0.055,0.094,0.073
2tc8y9du64tjno62zll2jhy7e,Y. Cathline,FC Utrecht,FC Utrecht,28,2182.1,65,3,3,19,17,28,1,0,0,4.723,4.723,4.867,15.894,10.045,-1.723,-11.027,29.23,4.62,0.073,0.894,0.041,0.261,0.065,0.065,0.067,0.219,0.138,2.681,0.124,0.784,0.195,0.195,0.201,0.656,0.414
c3j7m8kaoius8i6jihubgy6p6,Ángel Alarcón,FC Utrecht,FC Utrecht,14,1007.2,33,3,3,15,8,8,2,0,0,3.52,3.52,3.895,9.399,6.64,-0.52,-5.504,45.45,9.09,0.107,0.983,0.089,0.447,0.105,0.105,0.116,0.28,0.198,2.949,0.268,1.34,0.315,0.315,0.348,0.84,0.593
3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,Go Ahead Eagles,Go Ahead Eagles,14,673.2,24,3,3,11,5,8,0,0,0,3.653,3.653,4.549,9.513,5.961,-0.653,-4.964,45.83,12.5,0.152,1.069,0.134,0.49,0.163,0.163,0.203,0.424,0.266,3.208,0.401,1.47,0.488,0.488,0.608,1.272,0.797
dsh8ta4q6v5ews2e19p9xh6y2,J. Hubner,Fortuna Sittard,Fortuna Sittard,25,1682.5,12,2,2,3,6,3,0,0,0,1.857,1.857,1.976,5.573,2.855,0.143,-3.597,25.0,16.67,0.155,0.214,0.036,0.053,0.033,0.033,0.035,0.099,0.051,0.642,0.107,0.16,0.099,0.099,0.106,0.298,0.153
2ifp36vdm0d6rb3xc7muuvv11,D. Limnios,Fortuna Sittard,Fortuna Sittard,34,2295.0,25,2,2,10,7,7,1,0,0,2.368,2.368,2.818,8.238,4.906,-0.368,-5.42,40.0,8.0,0.095,0.327,0.026,0.131,0.031,0.031,0.037,0.108,0.064,0.98,0.078,0.392,0.093,0.093,0.111,0.323,0.192
30oqkmhal9o3ktfnt06u17spg,L. Tunjić,Fortuna Sittard,Fortuna Sittard,16,499.6,9,2,2,2,4,3,0,0,0,0.579,0.579,0.491,3.133,1.44,1.421,-2.642,22.22,22.22,0.064,0.54,0.12,0.12,0.035,0.035,0.029,0.188,0.086,1.621,0.36,0.36,0.104,0.104,0.088,0.564,0.259
2ekx0fvuf0dsat062oj430d05,G. Nauber,Go Ahead Eagles,Go Ahead Eagles,9,864.7,7,2,2,3,2,2,0,0,0,0.648,0.648,2.335,3.156,1.946,1.352,-0.821,42.86,28.57,0.093,0.243,0.069,0.104,0.022,0.022,0.081,0.11,0.068,0.729,0.208,0.312,0.067,0.067,0.243,0.329,0.203
29fr98or3mqippn84z3p9ihhw,L. Valente,Feyenoord Rotterdam,Feyenoord Rotterdam,32,2687.1,41,2,2,12,9,19,1,0,0,3.541,3.541,3.098,11.062,6.721,-1.541,-7.964,29.27,4.88,0.086,0.458,0.022,0.134,0.04,0.04,0.035,0.124,0.075,1.373,0.067,0.402,0.119,0.119,0.104,0.371,0.225
e5xuwwa4qs6zxjd7y52tslih,Q. Timber,Feyenoord Rotterdam,Feyenoord Rotterdam,17,1443.2,23,2,1,8,11,3,1,1,1,2.658,1.868,1.714,8.434,4.707,-0.658,-6.72,34.78,8.7,0.116,0.478,0.042,0.166,0.055,0.039,0.036,0.175,0.098,1.434,0.125,0.499,0.166,0.116,0.107,0.526,0.294
412l28fqhx21ivpcxzn1kpilm,V. Zagaritis,SC Heerenveen,SC Heerenveen,35,3047.8,22,2,2,6,10,6,0,0,0,1.227,1.227,1.35,6.625,3.452,0.773,-5.275,27.27,9.09,0.056,0.217,0.02,0.059,0.012,0.012,0.013,0.065,0.034,0.65,0.059,0.177,0.036,0.036,0.04,0.196,0.102
35qg0rrwtl00pycx468s62m3u,K. Taylor,AFC Ajax,AFC Ajax,15,1376.6,26,2,1,9,5,12,0,1,1,3.096,2.306,2.455,6.628,5.303,-1.096,-4.173,34.62,7.69,0.119,0.567,0.044,0.196,0.067,0.05,0.053,0.144,0.116,1.7,0.131,0.588,0.202,0.151,0.16,0.433,0.347
1zybkcmp40td92a6yg8sw9uga,T. Owusu,SC Telstar,SC Telstar,22,1658.9,24,2,2,10,8,6,0,0,0,1.804,1.804,3.122,6.964,4.241,0.196,-3.841,41.67,8.33,0.075,0.434,0.036,0.181,0.033,0.033,0.056,0.126,0.077,1.302,0.109,0.543,0.098,0.098,0.169,0.378,0.23
b94d67jluhh4076wp2se5fqsq,D. Kasius,Alkmaar Zaanstreek,Alkmaar Zaanstreek,17,1297.5,25,2,2,8,9,8,0,0,0,1.19,1.19,1.204,4.866,3.397,0.81,-3.662,32.0,8.0,0.048,0.578,0.046,0.185,0.028,0.028,0.028,0.113,0.079,1.734,0.139,0.555,0.083,0.083,0.084,0.338,0.236
2fadtqb0v2zreactvdosbxy50,Y. Borges Sanches,Heracles Almelo,Heracles Almelo,11,556.4,6,2,2,4,0,1,1,0,0,0.396,0.396,0.476,1.221,0.894,1.604,-0.745,66.67,33.33,0.066,0.323,0.108,0.216,0.021,0.021,0.026,0.066,0.048,0.97,0.323,0.647,0.064,0.064,0.077,0.198,0.145
6u7z5qrlwzl9aug8awejq37xl,Jamiro Monteiro,PEC Zwolle,PEC Zwolle,21,1323.1,20,2,2,3,12,5,0,0,0,1.585,1.585,1.065,7.768,3.806,0.415,-6.703,15.0,10.0,0.079,0.453,0.045,0.068,0.036,0.036,0.024,0.176,0.086,1.36,0.136,0.204,0.108,0.108,0.072,0.528,0.259
d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,PEC Zwolle,PEC Zwolle,32,3035.9,15,2,2,5,5,5,0,0,0,1.172,1.172,0.845,5.3,2.519,0.828,-4.455,33.33,13.33,0.078,0.148,0.02,0.049,0.012,0.012,0.008,0.052,0.025,0.445,0.059,0.148,0.035,0.035,0.025,0.157,0.075
bner5siqnwn1fqusfrgujt0fe,M. Bruns,FC Twente,FC Twente,13,903.7,4,2,2,2,1,1,0,0,0,1.299,1.299,1.78,2.359,1.55,0.701,-0.578,50.0,50.0,0.325,0.133,0.066,0.066,0.043,0.043,0.059,0.078,0.051,0.398,0.199,0.199,0.129,0.129,0.177,0.235,0.154
52cqyvn8cfh83i5zwm3181pbe,T. Noslin,SC Telstar,SC Telstar,34,2402.2,39,2,2,17,12,10,0,0,0,2.681,2.681,3.226,10.411,6.495,-0.681,-7.184,43.59,5.13,0.069,0.487,0.025,0.212,0.033,0.033,0.04,0.13,0.081,1.461,0.075,0.637,0.1,0.1,0.121,0.39,0.243
96om2im2vd1621ajcexlyekno,T. van Gilst,Heracles Almelo,Heracles Almelo,28,1394.5,20,2,2,7,10,3,0,0,0,2.736,2.736,1.289,7.275,3.995,-0.736,-5.985,35.0,10.0,0.137,0.43,0.043,0.151,0.059,0.059,0.028,0.157,0.086,1.291,0.129,0.452,0.177,0.177,0.083,0.47,0.258
6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,Feyenoord Rotterdam,Feyenoord Rotterdam,30,2866.4,23,2,2,6,8,8,1,0,0,2.503,2.503,3.925,11.017,5.207,-0.503,-7.093,26.09,8.7,0.109,0.241,0.021,0.063,0.026,0.026,0.041,0.115,0.054,0.722,0.063,0.188,0.079,0.079,0.123,0.346,0.163
