player_id,vaep_offensive,vaep_defensive,VAEP,vaep_actions
dwyl0yii553i57u7azfa7d15g,12.435713946201506,3.5537535694072795,15.989467515608775,1583
cx6fxszjvjam6zb3c3p0dd1jo,9.724295234967922,3.1163518010430518,12.840647036010974,1975
by85t8ssyumcjcks1jx3v96vo,8.243092986673682,3.5641022584659843,11.807195245139669,1405
2yivr64anye4c0p62m16l78yc,8.785809266647222,2.681025559844857,11.466834826492075,1512
enimk3ibb10vk3f8vrmmhq7oq,8.79150775615626,2.0051379311735698,10.796645687329816,2528
ds0hd4ezvb5rw6l95rhbxtq1g,8.34999267281187,2.189602948201098,10.539595621013007,1317
9zryne6aa951ltubvjo0gk12i,6.509167929979067,3.7850695756413963,10.29423750562047,1293
6wwk8y9mklkh8x606ynhe1lp0,8.308450099871589,1.4428870103278006,9.75133711019938,1170
8gde39dg3u3kqhd8pa2mdcn2t,4.964224229102883,4.370504650628717,9.334728879731626,1641
5m8pflpgynidzk7d9507oujje,7.251520651507314,1.9903751745528366,9.241895826060148,1523
73lwz4he5erpp25zi8crjvztg,7.452729394128567,1.6304221426320513,9.083151536760612,1234
2zwe056wfzof0v5jv01dv9uc5,6.013316515390831,2.8908234846631355,8.904140000053976,1543
d4j19ipiaeuetyij08fofgs15,6.9138456723272865,1.7805633479787717,8.694409020306061,2604
b0me6l44boibnwpbtasxoy02x,5.614715907718219,2.4805605691404464,8.095276476858679,2056
czlf1kiqdfepc61hwfutoydqs,4.708940205015688,2.8551479810500133,7.56408818606571,919
30t0ph1icrggc0x62om801ses,5.668000737576909,1.8571629457251044,7.52516368330201,1330
biee6dvb524juzai7iryyskix,5.900798512054669,1.2561270118124648,7.156925523867129,995
dc119ejc7lls2rd3ywigl2smi,5.221352921255302,1.9033728088483373,7.124725730103651,2324
c6ip6gwp8yvchd1n3dv42go9,5.996272441326219,1.1201202203817202,7.116392661707917,2181
1nk0hcaa9o4jnyxc9ndz1lams,5.3438940562752775,1.33189082389071,6.67578488016598,1213
dficbkp6sp4kw7xihaxneozpx,5.917743075280572,0.7283717028908187,6.646114778171392,671
aqnr6l3f02hx0soadunxbjcpg,3.910018917914785,2.718236839421365,6.628255757336137,1469
2gsq05yyxwe4f8t79j6d49q6t,4.7693957636503095,1.5873788212335809,6.3567745848838895,1566
3aly8eihwfvtwde7dg0k18w7o,3.8968729707597736,2.4245304761013324,6.321403446861121,1665
bwxn7o8ved1xo5bmfkfgzekiy,4.469969306216782,1.8404389459486037,6.310408252165394,1766
qobf1v5kwuz6hj2ooixfw4mi,4.693884960351008,1.6136106360782243,6.307495596429229,2812
5nhideyjwp2347ryi1n9wfq50,4.844767630780682,1.3819368460035943,6.226704476784278,1481
7jpreaads35pnnfqbn7hmrmy,3.0279975710770572,3.117881667337182,6.145879238414231,1631
8hgpvnzy2mra3ps209tniq7f8,4.254133374694163,1.8207561781327537,6.074889552826913,1129
ac3lkaa1lkbsa82tfylq5zcb8,3.0924365594039864,2.687138429388291,5.779574988792269,837
6q77vt9bp8dsq48pa97mfzsa1,2.071006052299263,3.639676977945951,5.71068303024521,1462
264gu641hrd38wqf28xolwhlg,4.057866744863697,1.5984543830557794,5.656321127919478,686
9vf02r3geinhsy732oxyrcacq,3.3683973927406115,2.213636533767199,5.582033926507811,1462
36veg0wk1z3om89daf0clbl5h,1.707537050057909,3.828435142182267,5.5359721922401866,784
21k54i5a6d9bi4f6gplgzxiw9,1.4103904615995546,4.106628859313667,5.517019320913226,1011
dse071e8zbzm8l37m64g6e1p0,4.530108970330824,0.9114879342044608,5.441596904535293,2492
7joybllup4h9oe6zfhcepjy6t,4.415177580394129,0.9384182442205955,5.353595824614711,1092
536qjh4gcmpo5q68ti87e60kq,2.693172957498331,2.646976817060054,5.34014977455839,941
2ifp36vdm0d6rb3xc7muuvv11,3.2840556337499835,2.0445291077555128,5.328584741505499,1185
7ty1wdxxnusgkl34k5raipbl5,4.17258926555737,1.018966983233696,5.1915562487910725,1197
9najgqcaamqj0qtiicuq9hey,4.33180471097372,0.8137342398612621,5.1455389508349905,1309
a3m4r77behilkcznll07b7d1x,2.062965409315731,3.058154066779392,5.121119476095117,1342
8d0ffyx2qnnp0limf5aou92ei,0.8798691920957584,4.111835787236795,4.991704979332552,921
24sgu58uugxgy49el075dz21g,3.991742633612787,0.8962591060476857,4.888001739660475,756
29fr98or3mqippn84z3p9ihhw,4.727395097027531,0.15358337708249165,4.88097847411003,1990
5oghztk07za2yuqq4jnav22y2,3.22065802783367,1.6565729662392654,4.877230994072935,1153
3dc82sro077by40u3qdmhw0r9,3.9919529069677733,0.8677658732071406,4.8597187801749175,423
8u19xeh9ugvh8f1mh7jnbbhuc,4.264510888702083,0.586816621094409,4.851327509796491,1656
2tc8y9du64tjno62zll2jhy7e,2.855073946802459,1.8530879006232688,4.70816184742572,1013
5r47vtvu418kae5j2rpv6w2dw,4.491631493727142,0.1761440834709993,4.667775577198134,2378
1q0v3qpciql8rkyz4qrlvbuju,3.398027763747866,1.1657794650782856,4.563807228826146,1357
