team,date,is_home,total_min,n_passes,long_ball_pct,deep_circ_pct,wing_pct,territory,cross_pct,ppda,low_block,counters_per90,gk_short_pct,gk_passes_per90,sp_pct,sp_shots_pct
Fortuna Sittard,2025-08-08,True,101,277,0.056451612903225805,0.39919354838709675,0.43548387096774194,41.28225806451613,0.03225806451612903,23.8,0.7466666666666667,26.73267326732673,0.125,7.128712871287129,0.05415162454873646,0.5714285714285714
Go Ahead Eagles,2025-08-08,False,101,553,0.028846153846153848,0.4076923076923077,0.47692307692307695,42.73076923076923,0.038461538461538464,10.166666666666666,0.3559322033898305,74.85148514851485,0.42857142857142855,12.475247524752476,0.03074141048824593,0.21621621621621623
Feyenoord Rotterdam,2025-08-09,True,95,516,0.05030181086519115,0.3118712273641851,0.45472837022132795,46.877062374245476,0.012072434607645875,9.916666666666666,0.28378378378378377,58.73684210526316,0.5,3.789473684210526,0.029069767441860465,0.0
NAC Breda,2025-08-09,False,95,353,0.06363636363636363,0.403030303030303,0.5272727272727272,40.124242424242425,0.012121212121212121,19.266666666666666,0.6857142857142857,61.57894736842105,0.5,7.578947368421052,0.042492917847025496,0.0
Nijmegen Eendracht Combinatie,2025-08-09,True,94,321,0.07560137457044673,0.4261168384879725,0.5120274914089347,40.60171821305842,0.010309278350515464,10.107142857142858,0.4588235294117647,64.14893617021276,0.5714285714285714,6.702127659574468,0.056074766355140186,0.2222222222222222
SBV Excelsior,2025-08-09,False,94,515,0.05702647657841141,0.31568228105906315,0.45417515274949083,46.269450101833,0.008146639511201629,8.115384615384615,0.4430379746835443,88.08510638297872,0.2857142857142857,6.702127659574468,0.038834951456310676,0.0
PSV Eindhoven,2025-08-09,True,96,720,0.018439716312056736,0.3375886524822695,0.475177304964539,45.56879432624113,0.009929078014184398,9.8,0.1320754716981132,120.9375,0.0,3.75,0.013888888888888888,0.21739130434782608
Sparta Rotterdam,2025-08-09,False,96,364,0.02023121387283237,0.34971098265895956,0.43352601156069365,44.94942196531792,0.02601156069364162,45.2,0.7857142857142857,39.375,0.0,0.9375,0.04120879120879121,0.0
SC Heerenveen,2025-08-09,True,97,514,0.033542976939203356,0.28721174004192873,0.42348008385744235,48.22662473794549,0.018867924528301886,14.333333333333334,0.12962962962962962,69.58762886597938,0.3684210526315789,17.628865979381445,0.038910505836575876,0.11764705882352941
FC Volendam,2025-08-09,False,97,383,0.058011049723756904,0.3314917127071823,0.5193370165745856,45.61629834254144,0.024861878453038673,41.0,0.76,55.670103092783506,0.5,1.8556701030927836,0.031331592689295036,0.16666666666666666
AFC Ajax,2025-08-10,True,96,394,0.02425876010781671,0.46630727762803237,0.38274932614555257,39.31832884097035,0.01078167115902965,30.5,0.6818181818181818,68.4375,0.16666666666666666,5.625,0.048223350253807105,0.3333333333333333
SC Telstar,2025-08-10,False,96,648,0.02576489533011272,0.2463768115942029,0.4557165861513688,48.314653784219004,0.00966183574879227,14.0,0.4027777777777778,71.25,0.625,7.5,0.032407407407407406,0.14285714285714285
Alkmaar Zaanstreek,2025-08-10,True,94,437,0.043583535108958835,0.2784503631961259,0.5205811138014528,46.69661016949153,0.007263922518159807,9.217391304347826,0.5783132530120482,45.0,0.0,2.872340425531915,0.038901601830663615,0.2
