zone,zone_x,zone_y,event_count,shot_count,move_count,p_shot,shot_goal_prob,xT
62,90.625,29.166666666666668,1256,235,333,0.4137323943661972,0.0676724726661248,0.11045747971163104
63,96.875,29.166666666666668,1406,57,229,0.1993006993006993,0.12021403285534839,0.15252715672110542
64,3.125,37.5,2876,0,781,0.0,0.11282402649309124,0.12222594792102053
65,9.375,37.5,3190,0,906,0.0,0.11282402649309124,0.12202540406791117
66,15.625,37.5,2331,1,904,0.0011049723756906078,0.15507050142199166,0.12207562755221539
67,21.875,37.5,2735,0,1391,0.0,0.11282402649309124,0.1220786436919566
68,28.125,37.5,3588,0,1987,0.0,0.11282402649309124,0.12203172291740653
69,34.375,37.5,3785,0,2377,0.0,0.11282402649309124,0.12213011805109666
70,40.625,37.5,3307,0,2154,0.0,0.11282402649309124,0.12220289817410801
71,46.875,37.5,2292,0,1573,0.0,0.11282402649309124,0.12207589014897546
72,53.125,37.5,2253,2,1495,0.0013360053440213762,0.10256729681190113,0.12208963935598559
73,59.375,37.5,2714,0,1664,0.0,0.11282402649309124,0.12126534812333047
74,65.625,37.5,3039,5,1699,0.0029342723004694834,0.090259221194473,0.12034556938410589
75,71.875,37.5,2232,98,1211,0.0748663101604278,0.03607186889713411,0.11367750643248672
76,78.125,37.5,1470,280,637,0.3053435114503817,0.04752160176620608,0.099635909599394
77,84.375,37.5,1004,346,295,0.5397815912636506,0.07173901784115252,0.10287131044903491
78,90.625,37.5,1214,410,214,0.657051282051282,0.08664297797642286,0.11062014278926674
79,96.875,37.5,1547,119,88,0.5748792270531401,0.10975885273281889,0.14076712104383948
80,3.125,45.833333333333336,6942,10,2230,0.004464285714285714,0.4085493509953942,0.1233009062336018
81,9.375,45.833333333333336,6763,4,2433,0.0016413623307345096,0.2606866887442427,0.1221853264525817
82,15.625,45.833333333333336,4378,1,2009,0.0004975124378109452,0.15507050142199166,0.12197083124829008
83,21.875,45.833333333333336,2665,0,1397,0.0,0.11282402649309124,0.12198508935098856
84,28.125,45.833333333333336,3708,0,2098,0.0,0.11282402649309124,0.1220182290310228
85,34.375,45.833333333333336,3514,0,2090,0.0,0.11282402649309124,0.12200549935783503
86,40.625,45.833333333333336,2125,2,1342,0.001488095238095238,0.10256729681190113,0.12204867416181533
87,46.875,45.833333333333336,3708,0,2449,0.0,0.11282402649309124,0.12195141370256618
88,53.125,45.833333333333336,3447,1,2335,0.0004280821917808219,0.10745145380294405,0.12156761997554674
89,59.375,45.833333333333336,1501,1,884,0.0011299435028248588,0.15507050142199166,0.12058073896518293
90,65.625,45.833333333333336,2443,11,1379,0.007913669064748202,0.07278969451167178,0.11916340865127559
91,71.875,45.833333333333336,2205,184,1118,0.141321044546851,0.045374904558146203,0.10883651110164363
92,78.125,45.833333333333336,1287,331,489,0.4036585365853659,0.06625777928735563,0.10171990068408343
93,84.375,45.833333333333336,1243,517,263,0.6628205128205128,0.10476067137776876,0.11849552906029065
94,90.625,45.833333333333336,1895,828,173,0.8271728271728271,0.15832132137955404,0.16241331233038164
95,96.875,45.833333333333336,1514,257,65,0.7981366459627329,0.31500534487314735,0.29525432909468324
96,3.125,54.166666666666664,6942,4,2304,0.0017331022530329288,0.2606866887442427,0.12222257895472453
97,9.375,54.166666666666664,6295,3,2165,0.0013837638376383763,0.22854263173312284,0.12209988107041246
98,15.625,54.166666666666664,4106,0,1817,0.0,0.11282402649309124,0.12188870205798255
99,21.875,54.166666666666664,2385,0,1264,0.0,0.11282402649309124,0.1219932944220691
100,28.125,54.166666666666664,3558,0,2030,0.0,0.11282402649309124,0.12197899268481378
101,34.375,54.166666666666664,3492,0,2147,0.0,0.11282402649309124,0.12203263294013512
102,40.625,54.166666666666664,2152,0,1331,0.0,0.11282402649309124,0.12201775823306575
103,46.875,54.166666666666664,3801,1,2617,0.0003819709702062643,0.10745145380294405,0.12187583048512396
104,53.125,54.166666666666664,3515,2,2395,0.0008343763037129745,0.10256729681190113,0.12152155277340058
105,59.375,54.166666666666664,1522,1,861,0.001160092807424594,0.10745145380294405,0.12022110721842247
106,65.625,54.166666666666664,2469,9,1414,0.006324666198172874,0.07780967344351121,0.11859005163292255
107,71.875,54.166666666666664,2218,210,1102,0.1600609756097561,0.03589774143418185,0.10570974349152815
108,78.125,54.166666666666664,1347,339,501,0.4035714285714286,0.05921025217231706,0.09883147011710595
109,84.375,54.166666666666664,1282,501,291,0.6325757575757576,0.09838096070990754,0.11510470061182225
110,90.625,54.166666666666664,2022,935,215,0.8130434782608695,0.20236280683755165,0.20052718342041037
111,96.875,54.166666666666664,1588,312,58,0.8432432432432433,0.3592062666562103,0.33740396735197076
112,3.125,62.5,3546,0,1389,0.0,0.11282402649309124,0.12246753695580502
113,9.375,62.5,3019,0,862,0.0,0.11282402649309124,0.12197290024124832
114,15.625,62.5,2038,0,806,0.0,0.11282402649309124,0.12197004871085451
115,21.875,62.5,2575,0,1394,0.0,0.11282402649309124,0.12197567159334868
116,28.125,62.5,3498,0,2011,0.0,0.11282402649309124,0.12201203434064264
117,34.375,62.5,4046,2,2471,0.0008087343307723412,0.10256729681190113,0.12197138308225733
118,40.625,62.5,3480,0,2270,0.0,0.11282402649309124,0.12194295867333031
119,46.875,62.5,2488,1,1725,0.0005793742757821553,0.10745145380294405,0.12185485356440166
120,53.125,62.5,2332,1,1570,0.0006365372374283895,0.10745145380294405,0.12156733940561118
121,59.375,62.5,2673,0,1702,0.0,0.11282402649309124,0.12070794608511447
122,65.625,62.5,2978,10,1774,0.005605381165919282,0.07521601766206083,0.11944593883389236
123,71.875,62.5,2382,127,1229,0.09365781710914454,0.049363813128311736,0.11270453848068043
124,78.125,62.5,1651,319,708,0.31061343719571566,0.05090407235947441,0.10026893548229035
125,84.375,62.5,1047,326,284,0.5344262295081967,0.078775955288618,0.1035607298184124
126,90.625,62.5,1197,409,196,0.6760330578512397,0.13812699424210215,0.14344307566836484
127,96.875,62.5,1522,158,88,0.6422764227642277,0.09132854230259452,0.1273670727239094
128,3.125,70.83333333333333,1585,0,311,0.0,0.11282402649309124,0.12206552858888041
129,9.375,70.83333333333333,2007,0,749,0.0,0.11282402649309124,0.12207462311216073
130,15.625,70.83333333333333,1759,0,826,0.0,0.11282402649309124,0.1220594850209708
131,21.875,70.83333333333333,2913,0,1674,0.0,0.11282402649309124,0.12203087505501185
132,28.125,70.83333333333333,3728,0,2191,0.0,0.11282402649309124,0.12203027528463364
133,34.375,70.83333333333333,4068,1,2423,0.00041254125412541255,0.10745145380294405,0.12199072454110702
134,40.625,70.83333333333333,4228,0,2676,0.0,0.11282402649309124,0.12195476279680462
135,46.875,70.83333333333333,2950,0,2010,0.0,0.11282402649309124,0.12198013142611804
136,53.125,70.83333333333333,3085,0,2126,0.0,0.11282402649309124,0.12172472924530708
137,59.375,70.83333333333333,3798,0,2468,0.0,0.11282402649309124,0.12138615698542345
138,65.625,70.83333333333333,3429,4,2077,0.0019221528111484864,0.09402002207757604,0.12069642055259605
139,71.875,70.83333333333333,2827,55,1651,0.03223915592028136,0.030086407064824332,0.11743345521064316
140,78.125,70.83333333333333,1924,206,1011,0.16926869350862778,0.04538265721177799,0.11032665820608673
141,84.375,70.83333333333333,1112,256,446,0.3646723646723647,0.04078434974587618,0.09699373575322122
142,90.625,70.83333333333333,1386,258,364,0.41479099678456594,0.04049093715777635,0.09797855629518629
143,96.875,70.83333333333333,1558,58,238,0.19594594594594594,0.08021128884438238,0.14494043206031312
144,3.125,79.16666666666667,889,0,165,0.0,0.11282402649309124,0.12206451340318035
145,9.375,79.16666666666667,1206,0,497,0.0,0.11282402649309124,0.12205773684806065
146,15.625,79.16666666666667,1084,0,549,0.0,0.11282402649309124,0.12208559709100256
147,21.875,79.16666666666667,2163,0,1243,0.0,0.11282402649309124,0.12202557012310457
148,28.125,79.16666666666667,3085,0,1705,0.0,0.11282402649309124,0.12199426147253141
149,34.375,79.16666666666667,3486,0,1949,0.0,0.11282402649309124,0.12197918945413275
150,40.625,79.16666666666667,3292,1,1909,0.0005235602094240838,0.10745145380294405,0.12202275499138586
151,46.875,79.16666666666667,2296,0,1443,0.0,0.11282402649309124,0.12188911191722472
152,53.125,79.16666666666667,2443,0,1590,0.0,0.11282402649309124,0.12189683364790144
153,59.375,79.16666666666667,3330,0,2184,0.0,0.11282402649309124,0.12183303248824157
154,65.625,79.16666666666667,3342,1,2114,0.00047281323877068556,0.10745145380294405,0.12194756754466804
155,71.875,79.16666666666667,2918,7,1787,0.0039018952062430325,0.1206103899948824,0.12292842282014613
156,78.125,79.16666666666667,1691,24,911,0.025668449197860963,0.051283648405950566,0.12363479837635134
157,84.375,79.16666666666667,859,9,414,0.02127659574468085,0.07780967344351121,0.12613576038988197
158,90.625,79.16666666666667,1177,14,444,0.03056768558951965,0.12519060381946545,0.1363438215994711
159,96.875,79.16666666666667,1110,1,214,0.004651162790697674,0.10745145380294405,0.14806403543298632
160,3.125,87.5,932,0,216,0.0,0.11282402649309124,0.12204385898319844
161,9.375,87.5,1416,0,520,0.0,0.11282402649309124,0.12201801599454482
162,15.625,87.5,1702,0,761,0.0,0.11282402649309124,0.12199745559255873
163,21.875,87.5,2137,0,1058,0.0,0.11282402649309124,0.12201346842767748
164,28.125,87.5,2921,0,1468,0.0,0.11282402649309124,0.12196386455296658
165,34.375,87.5,3287,0,1635,0.0,0.11282402649309124,0.12196594754261088
166,40.625,87.5,3257,0,1785,0.0,0.11282402649309124,0.12206356695643834
167,46.875,87.5,2142,1,1257,0.000794912559618442,0.10745145380294405,0.12197232684825673
168,53.125,87.5,2476,0,1605,0.0,0.11282402649309124,0.1220429054192981
169,59.375,87.5,3781,0,2302,0.0,0.11282402649309124,0.12212224167212737
170,65.625,87.5,3566,0,2247,0.0,0.11282402649309124,0.1221737950408923
171,71.875,87.5,2982,2,1856,0.001076426264800861,0.14802184226644657,0.12284572698967143
172,78.125,87.5,2194,0,1317,0.0,0.11282402649309124,0.12425322443441868
173,84.375,87.5,1647,0,812,0.0,0.11282402649309124,0.1276130603168854
174,90.625,87.5,1594,3,643,0.0046439628482972135,0.14158610999399238,0.1309973823171201
175,96.875,87.5,913,0,214,0.0,0.11282402649309124,0.14200610099311764
176,3.125,95.83333333333333,785,0,129,0.0,0.11282402649309124,0.1220195038864704
177,9.375,95.83333333333333,1436,0,359,0.0,0.11282402649309124,0.12198451349261502
178,15.625,95.83333333333333,1953,0,604,0.0,0.11282402649309124,0.12200441176214974
179,21.875,95.83333333333333,2567,0,989,0.0,0.11282402649309124,0.12195151645663238
180,28.125,95.83333333333333,3484,0,1281,0.0,0.11282402649309124,0.12200351163507622
181,34.375,95.83333333333333,3791,0,1476,0.0,0.11282402649309124,0.12197104514768771
182,40.625,95.83333333333333,3805,0,1511,0.0,0.11282402649309124,0.12199334171745088
183,46.875,95.83333333333333,2629,0,1175,0.0,0.11282402649309124,0.12202987064546723
184,53.125,95.83333333333333,2945,0,1444,0.0,0.11282402649309124,0.12229087034854953
185,59.375,95.83333333333333,4178,0,2075,0.0,0.11282402649309124,0.12225174845212843
186,65.625,95.83333333333333,4385,0,2154,0.0,0.11282402649309124,0.12267426761669521
187,71.875,95.83333333333333,3719,2,1907,0.0010476689366160294,0.14802184226644657,0.12370469946873408
188,78.125,95.83333333333333,2942,0,1443,0.0,0.11282402649309124,0.12468470438872284
189,84.375,95.83333333333333,2091,0,942,0.0,0.11282402649309124,0.1280748908727124
190,90.625,95.83333333333333,1726,0,634,0.0,0.11282402649309124,0.1304546306486972
191,96.875,95.83333333333333,2336,1,878,0.0011376564277588168,0.15507050142199166,0.15865885065993374
