match_file,event_id,period_id,time_min,time_sec,contestant_id,team_name,player_id,player_name,action_type,x,y,link_type,disruption_score,linked_pass_team,linked_pass_player,start_xT,end_xT,positive_xT_added,disruption_value
2025-08-09_Feyenoord Rotterdam - NAC Breda,3,1,0,7,59t7flioj4w4mpwnrwbm0m8ck,NAC Breda,2wkew38juoofry6oo3t1vcwyd,E. Mahmutović,Aerial Duel,32.025,26.928000000000004,blocked,0.2513991844334834,Feyenoord Rotterdam,T. Wellenreuther,0.1088365111016436,0.1219789926848137,0.013142481583170107,0.003304009151441041
2025-08-09_Feyenoord Rotterdam - NAC Breda,221,1,25,15,59t7flioj4w4mpwnrwbm0m8ck,NAC Breda,2wkew38juoofry6oo3t1vcwyd,E. Mahmutović,Clearance,30.03,37.400000000000006,intercepted,0.2888662106959417,Feyenoord Rotterdam,T. Wellenreuther,0.0988314701171059,0.1220326329401351,0.023201162823029198,0.0067020319884280016
2025-08-09_Feyenoord Rotterdam - NAC Breda,244,1,28,26,20vymiy7bo8wkyxai3ew494fz,Feyenoord Rotterdam,ecqjg6wtntf1guejvm10redck,G. Read,Ball Recovery,54.6,28.492,recovery,0.9071303135451968,NAC Breda,M. Balard,0.122202898174108,0.1215215527734005,0.0,0.0
2025-08-09_Feyenoord Rotterdam - NAC Breda,424,2,48,48,59t7flioj4w4mpwnrwbm0m8ck,NAC Breda,37c696bwovmn1x8lc8z4wp53o,C. Valerius,Clearance,44.31,34.068000000000005,intercepted,0.29595656352182,Feyenoord Rotterdam,T. Wellenreuther,0.12197083124829,0.1202211072184224,0.0,0.0
2025-08-09_Feyenoord Rotterdam - NAC Breda,461,2,55,53,59t7flioj4w4mpwnrwbm0m8ck,NAC Breda,37c696bwovmn1x8lc8z4wp53o,C. Valerius,Ball Recovery,41.895,37.264,recovery,0.2935527958416378,Feyenoord Rotterdam,T. Wellenreuther,0.1222335157903134,0.1205807389651829,0.0,0.0
2025-08-09_Feyenoord Rotterdam - NAC Breda,481,2,61,7,59t7flioj4w4mpwnrwbm0m8ck,NAC Breda,7qwmlcxsxlxmq01g7dkt7v14a,M. Balard,Tackle,38.010000000000005,29.376000000000005,intercepted,0.2525537626545898,Feyenoord Rotterdam,T. Wellenreuther,0.1220786436919566,0.1185900516329225,0.0,0.0
2025-08-09_Feyenoord Rotterdam - NAC Breda,539,2,67,54,59t7flioj4w4mpwnrwbm0m8ck,NAC Breda,b486fhu2s7pyi92yk1iczglp1,T. Kongolo,Ball Recovery,55.44,35.904,recovery,0.7320777092379138,Feyenoord Rotterdam,S. Steijn,0.1219850893509885,0.1219514137025661,0.0,0.0
2025-08-09_Feyenoord Rotterdam - NAC Breda,711,2,78,33,20vymiy7bo8wkyxai3ew494fz,Feyenoord Rotterdam,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,Interception,35.28,38.964,intercepted,0.2858958930389436,NAC Breda,T. Kongolo,0.1220177582330657,0.1191634086512755,0.0,0.0
2025-08-09_Feyenoord Rotterdam - NAC Breda,619,2,78,36,59t7flioj4w4mpwnrwbm0m8ck,NAC Breda,b486fhu2s7pyi92yk1iczglp1,T. Kongolo,Ball Recovery,44.1,31.28,recovery,0.7833335356574684,Feyenoord Rotterdam,Q. Timber,0.1220326329401351,0.1215215527734005,0.0,0.0
2025-08-09_Feyenoord Rotterdam - NAC Breda,800,2,86,31,20vymiy7bo8wkyxai3ew494fz,Feyenoord Rotterdam,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,Ball Recovery,48.405,37.672,recovery,0.3195381126457249,NAC Breda,D. Bielica,0.1222259479210205,0.1205807389651829,0.0,0.0
2025-08-09_Feyenoord Rotterdam - NAC Breda,696,2,89,45,59t7flioj4w4mpwnrwbm0m8ck,NAC Breda,2wkew38juoofry6oo3t1vcwyd,E. Mahmutović,Aerial Duel,42.0,31.892000000000003,intercepted,0.3631548549708325,Feyenoord Rotterdam,T. Wellenreuther,0.1219700487108545,0.1202211072184224,0.0,0.0
2025-08-09_Feyenoord Rotterdam - NAC Breda,834,2,89,45,20vymiy7bo8wkyxai3ew494fz,Feyenoord Rotterdam,3o4tq8qooplx2izq9rucgu7d,C. Tengstedt,Aerial Duel,63.0,36.108,intercepted,0.421307692034789,NAC Breda,E. Mahmutović,0.122202898174108,0.1215215527734005,0.0,0.0
2025-08-09_Feyenoord Rotterdam - NAC Breda,714,2,92,51,59t7flioj4w4mpwnrwbm0m8ck,NAC Breda,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,Clearance,26.040000000000003,15.164,intercepted,0.3327937078237237,Feyenoord Rotterdam,T. Wellenreuther,0.1220786436919566,0.1174334552106431,0.0,0.0
2025-08-09_Nijmegen Eendracht Combinatie - SBV Excelsior,3,1,0,8,dqk062lu0vm8epvytbm6r4mmf,SBV Excelsior,2vfhae70oyyzm0qttlckworqi,A. Carlén,Aerial Duel,26.25,17.408,intercepted,0.2735720141497276,Nijmegen Eendracht Combinatie,G. Crettaz,0.1220317229174065,0.1229284228201461,0.0008966999027396061,0.0002453119984803389
2025-08-09_Nijmegen Eendracht Combinatie - SBV Excelsior,95,1,8,30,8iawijq7s9s6d85mjz8wdslki,Nijmegen Eendracht Combinatie,6dd248q0adq6su677bw2kk2c5,C. Verdonk,Ball Recovery,28.14,49.3,recovery,0.2601187418302552,SBV Excelsior,S. van Gassel,0.1219700487108545,0.1245672845391812,0.002597235828326702,0.0006755897159008024
2025-08-09_Nijmegen Eendracht Combinatie - SBV Excelsior,322,1,45,42,dqk062lu0vm8epvytbm6r4mmf,SBV Excelsior,5wwqe546ohp130rvi8x8pt0tm,A. Zagré,Ball Recovery,56.49,37.876000000000005,recovery,0.809674885919328,Nijmegen Eendracht Combinatie,B. Önal,0.1219789926848137,0.1219514137025661,0.0,0.0
2025-08-09_Nijmegen Eendracht Combinatie - SBV Excelsior,520,2,46,27,8iawijq7s9s6d85mjz8wdslki,Nijmegen Eendracht Combinatie,247ipjjd0cak2sggwbuorx4yy,B. Pereira,Ball Recovery,39.9,24.548,recovery,0.1765417277887729,SBV Excelsior,C. Widell,0.1221301180510966,0.1207079460851144,0.0,0.0
2025-08-09_Nijmegen Eendracht Combinatie - SBV Excelsior,452,2,56,7,dqk062lu0vm8epvytbm6r4mmf,SBV Excelsior,4fcmk1x7n95o7owons6mc5a1g,S. Henderikx,Aerial Duel,44.1,29.376000000000005,intercepted,0.3573574570872274,Nijmegen Eendracht Combinatie,G. Crettaz,0.1220594850209708,0.1215673394056111,0.0,0.0
2025-08-09_Nijmegen Eendracht Combinatie - SBV Excelsior,612,2,56,7,8iawijq7s9s6d85mjz8wdslki,Nijmegen Eendracht Combinatie,dgex06nxjy9fdvc12o8keg99l,K. Ogawa,Aerial Duel,60.900000000000006,38.624,intercepted,0.5451437295994572,SBV Excelsior,S. Henderikx,0.1220486741618153,0.1218758304851239,0.0,0.0
2025-08-09_Nijmegen Eendracht Combinatie - SBV Excelsior,495,2,61,53,dqk062lu0vm8epvytbm6r4mmf,SBV Excelsior,1l6pokz0idh52sh8seqkznms4,T. Holla,Ball Recovery,7.665,25.432,recovery,0.047154472784107,Nijmegen Eendracht Combinatie,G. Crettaz,0.1220998810704124,0.1151047006118222,0.0,0.0
2025-08-09_Nijmegen Eendracht Combinatie - SBV Excelsior,857,2,86,40,8iawijq7s9s6d85mjz8wdslki,Nijmegen Eendracht Combinatie,247ipjjd0cak2sggwbuorx4yy,B. Pereira,Interception,57.12,24.956000000000003,intercepted,0.9831685804696992,SBV Excelsior,Yoon Do-Young,0.1220758901489754,0.1218548535644016,0.0,0.0
2025-08-09_PSV Eindhoven - Sparta Rotterdam,6,1,0,15,89w5c6pw7vn0dxypi61tt0g4k,Sparta Rotterdam,9lctm8txbd4n87mk61lwa0rf9,S. Bakari,Ball Recovery,58.17,32.980000000000004,recovery,0.9178458174647656,PSV Eindhoven,J. Schouten,0.1216217638869492,0.1205807389651829,0.0,0.0
2025-08-09_PSV Eindhoven - Sparta Rotterdam,84,1,7,40,24fvcruwqrqvqa3aonf8c3zuy,PSV Eindhoven,b0me6l44boibnwpbtasxoy02x,S. Dest,Clearance,22.575,30.328000000000003,intercepted,0.1269817272549573,Sparta Rotterdam,J. Drommel,0.1233009062336018,0.1057097434915281,0.0,0.0
2025-08-09_PSV Eindhoven - Sparta Rotterdam,170,1,13,33,24fvcruwqrqvqa3aonf8c3zuy,PSV Eindhoven,5lvdnoyknuoyr6kdruposgctl,J. Schouten,Interception,54.81,32.708000000000006,intercepted,0.8224365283282292,Sparta Rotterdam,J. Kitolano,0.1220317229174065,0.1218758304851239,0.0,0.0
2025-08-09_PSV Eindhoven - Sparta Rotterdam,190,1,14,50,24fvcruwqrqvqa3aonf8c3zuy,PSV Eindhoven,cgsmk5437f466uoqvol7devze,R. Flamingo,Clearance,37.065,33.32,intercepted,0.2291498922499412,Sparta Rotterdam,J. Drommel,0.1221853264525817,0.1203455693841058,0.0,0.0
2025-08-09_PSV Eindhoven - Sparta Rotterdam,261,1,23,3,24fvcruwqrqvqa3aonf8c3zuy,PSV Eindhoven,cmdeqxibr6holfqg17ap9uihg,Yarek Gąsiorowski,Clearance,25.935,23.46,intercepted,0.2210916351872845,Sparta Rotterdam,J. Drommel,0.1218887020579825,0.1088365111016436,0.0,0.0
2025-08-09_PSV Eindhoven - Sparta Rotterdam,348,1,31,42,24fvcruwqrqvqa3aonf8c3zuy,PSV Eindhoven,cgsmk5437f466uoqvol7devze,R. Flamingo,Aerial Duel,49.14,34.884,intercepted,0.7176969456553782,Sparta Rotterdam,T. Lauritsen,0.1215676199755467,0.1228617115393393,0.0012940915637925932,0.0009287655627323361
2025-08-09_PSV Eindhoven - Sparta Rotterdam,383,1,34,54,24fvcruwqrqvqa3aonf8c3zuy,PSV Eindhoven,cgsmk5437f466uoqvol7devze,R. Flamingo,Aerial Duel,37.065,33.388000000000005,intercepted,0.3076118986278837,Sparta Rotterdam,J. Drommel,0.1233009062336018,0.1191634086512755,0.0,0.0
2025-08-09_PSV Eindhoven - Sparta Rotterdam,403,1,36,54,24fvcruwqrqvqa3aonf8c3zuy,PSV Eindhoven,5lvdnoyknuoyr6kdruposgctl,J. Schouten,Ball Recovery,56.7,38.352,recovery,0.6190815689381064,Sparta Rotterdam,S. Ltaief,0.1223623898297288,0.1219514137025661,0.0,0.0
2025-08-09_PSV Eindhoven - Sparta Rotterdam,543,1,37,58,24fvcruwqrqvqa3aonf8c3zuy,PSV Eindhoven,cmdeqxibr6holfqg17ap9uihg,Yarek Gąsiorowski,Ball Recovery,52.815,34.816,recovery,0.462023390815196,Sparta Rotterdam,T. Lauritsen,0.1219429586733303,0.1215215527734005,0.0,0.0
2025-08-09_PSV Eindhoven - Sparta Rotterdam,526,1,47,29,24fvcruwqrqvqa3aonf8c3zuy,PSV Eindhoven,5lvdnoyknuoyr6kdruposgctl,J. Schouten,Ball Recovery,34.65,22.644,recovery,0.2955439847894504,Sparta Rotterdam,M. Young,0.122005499357835,0.1127045384806804,0.0,0.0
2025-08-09_PSV Eindhoven - Sparta Rotterdam,745,2,61,5,24fvcruwqrqvqa3aonf8c3zuy,PSV Eindhoven,cgsmk5437f466uoqvol7devze,R. Flamingo,Aerial Duel,55.650000000000006,39.440000000000005,intercepted,0.3783804769372724,Sparta Rotterdam,J. Drommel,0.1233009062336018,0.1219514137025661,0.0,0.0
2025-08-09_SC Heerenveen - FC Volendam,403,2,45,8,4vd2t5schmvvufrfib7f2vjdf,SC Heerenveen,412l28fqhx21ivpcxzn1kpilm,V. Zagaritis,Aerial Duel,29.61,16.116,intercepted,0.2315202635676753,FC Volendam,K. van Oevelen,0.1219850893509885,0.1229284228201461,0.0009433334691576062,0.00021840081341157849
2025-08-09_SC Heerenveen - FC Volendam,427,2,46,34,4vd2t5schmvvufrfib7f2vjdf,SC Heerenveen,awih1xkabe5o6afn6d85ilxw5,A. Noppert,Ball Recovery,44.52,16.456,recovery,0.3067438190691348,FC Volendam,R. Mühren,0.122202898174108,0.0988314701171059,0.0,0.0
2025-08-09_SC Heerenveen - FC Volendam,521,2,67,19,6g9qrm72224jrk6tkxxxi8a9n,FC Volendam,eu901b75l2ly5p48jdw6kwmad,M. Amevor,Aerial Duel,39.06,32.980000000000004,blocked,0.2614543016173223,SC Heerenveen,S. Kersten,0.1185900516329225,0.1220326329401351,0.0034425813072126027,0.0009000776914381195
2025-08-09_SC Heerenveen - FC Volendam,628,2,72,18,4vd2t5schmvvufrfib7f2vjdf,SC Heerenveen,d2698ncsatg6jtvb0l9ijhj4k,N. Hopland,Ball Recovery,47.98500000000001,32.300000000000004,recovery,0.3829965662278778,FC Volendam,M. Amevor,0.1219713830822573,0.1219514137025661,0.0,0.0
2025-08-09_SC Heerenveen - FC Volendam,662,2,76,14,4vd2t5schmvvufrfib7f2vjdf,SC Heerenveen,d2698ncsatg6jtvb0l9ijhj4k,N. Hopland,Aerial Duel,28.455,41.412,intercepted,0.309217209114401,FC Volendam,K. van Oevelen,0.1220317229174065,0.1136775064324867,0.0,0.0
2025-08-09_SC Heerenveen - FC Volendam,787,2,90,55,4vd2t5schmvvufrfib7f2vjdf,SC Heerenveen,al7bdbzd91zkuh6ilsvw3fsru,V. Sejk,Ball Recovery,65.10000000000001,43.724,recovery,0.8397048871038039,FC Volendam,Y. Leliendal,0.1215673394056111,0.1222185944949384,0.0006512550893272989,0.0005468620812593573
2025-08-10_AFC Ajax - SC Telstar,11,1,0,46,zjawy6qdzk3y69v5pa3zl2cb,SC Telstar,4bkb8qjb5n33wxfopju8r1mtx,D. Bakker,Interception,45.465,37.944,blocked,0.7685346859868248,AFC Ajax,S. Berghuis,0.1215215527734005,0.1220486741618153,0.0005271213884147918,0.00040511107072230116
2025-08-10_AFC Ajax - SC Telstar,486,2,62,58,zjawy6qdzk3y69v5pa3zl2cb,SC Telstar,4bkb8qjb5n33wxfopju8r1mtx,D. Bakker,Ball Recovery,47.565,32.43600000000001,recovery,0.5128717060066472,AFC Ajax,W. Weghorst,0.1218330324882415,0.1218758304851239,4.279799688240715e-05,2.1949881674747326e-05
2025-08-10_Alkmaar Zaanstreek - FC Groningen,4,1,0,19,3kfktv64h7kg7zryax1wktr5r,Alkmaar Zaanstreek,8u19xeh9ugvh8f1mh7jnbbhuc,K. Smit,Ball Recovery,57.435,48.484,recovery,0.970071238988008,FC Groningen,S. Resink,0.1185900516329225,0.1212653481233304,0.0026752964904079024,0.0025952281811102633
2025-08-10_Alkmaar Zaanstreek - FC Groningen,56,1,6,17,cos9hxi16eitbcbthof7zrm4m,FC Groningen,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,Tackle,57.54,16.592,intercepted,0.9522182621958728,Alkmaar Zaanstreek,J. Clasie,0.1219547627968046,0.1220758901489754,0.00012112735217079118,0.00011533967678845826
2025-08-10_Alkmaar Zaanstreek - FC Groningen,300,1,39,10,cos9hxi16eitbcbthof7zrm4m,FC Groningen,4dk7h575fifmw2lhslevhmhux,M. Rente,Dispossessed,45.36000000000001,3.5360000000000005,dispossession,0.9272976365813322,Alkmaar Zaanstreek,D. Kasius,0.1226920073096025,0.1222908703485495,0.0,0.0
2025-08-10_Alkmaar Zaanstreek - FC Groningen,474,2,57,11,cos9hxi16eitbcbthof7zrm4m,FC Groningen,98qi4clazqen9kimkxt3jb6j9,M. Peersman,Dispossessed,36.12,30.872,dispossession,0.2119300107420997,Alkmaar Zaanstreek,M. de Wit,0.1220308750550118,0.1057097434915281,0.0,0.0
2025-08-10_Alkmaar Zaanstreek - FC Groningen,520,2,64,7,cos9hxi16eitbcbthof7zrm4m,FC Groningen,by85t8ssyumcjcks1jx3v96vo,Y. Taha,Aerial Duel,48.510000000000005,24.208,intercepted,0.8131244959844335,Alkmaar Zaanstreek,D. Kasius,0.1226920073096025,0.121724729245307,0.0,0.0
2025-08-10_Alkmaar Zaanstreek - FC Groningen,623,2,68,53,3kfktv64h7kg7zryax1wktr5r,Alkmaar Zaanstreek,73lwz4he5erpp25zi8crjvztg,I. Jensen,Interception,44.94,43.656000000000006,intercepted,0.854514370476664,FC Groningen,T. de Jonge,0.1215215527734005,0.122202898174108,0.0006813454007074948,0.0005822194361627353
2025-08-10_Alkmaar Zaanstreek - FC Groningen,573,2,70,39,cos9hxi16eitbcbthof7zrm4m,FC Groningen,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,Aerial Duel,37.48500000000001,27.472,intercepted,0.2889626238672372,Alkmaar Zaanstreek,J. Zoet,0.122467536955805,0.1194459388338923,0.0,0.0
2025-08-10_Alkmaar Zaanstreek - FC Groningen,676,2,77,52,3kfktv64h7kg7zryax1wktr5r,Alkmaar Zaanstreek,59ynmlwky3h6m9g2r7a8igi96,T. Parrott,Ball Recovery,41.895,24.888,recovery,0.5534678264723675,FC Groningen,T. de Jonge,0.1215215527734005,0.1220120343406426,0.0004904815672421015,0.00027146576694624623
2025-08-10_FC Utrecht - Heracles Almelo,57,1,4,25,ccpscwdcm65czscrun048ecn5,FC Utrecht,4ej8uchqe3rt1s5h6phjo3310,G. Zechiël,Ball Recovery,54.81,31.076000000000004,recovery,0.8989444496188296,Heracles Almelo,S. Scheperman,0.1220635669564383,0.1218758304851239,0.0,0.0
2025-08-10_FC Utrecht - Heracles Almelo,106,1,10,1,ccpscwdcm65czscrun048ecn5,FC Utrecht,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,Aerial Duel,51.45,37.536,intercepted,0.4925100729164675,Heracles Almelo,I. Mesík,0.1220308750550118,0.1219514137025661,0.0,0.0
2025-08-10_FC Utrecht - Heracles Almelo,96,1,10,1,dac758ef858jbq7pcb3gfwite,Heracles Almelo,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,Aerial Duel,53.55,30.464,intercepted,0.1852138469229653,FC Utrecht,N. Viergever,0.1218758304851239,0.0988314701171059,0.0,0.0
2025-08-10_FC Utrecht - Heracles Almelo,180,1,21,3,dac758ef858jbq7pcb3gfwite,Heracles Almelo,f2snk84xy67ergwrwoblgt2ad,T. Bruns,Ball Recovery,45.465,32.912,recovery,0.989695290385456,FC Utrecht,Y. Cathline,0.1226742676166952,0.1215215527734005,0.0,0.0
2025-08-10_FC Utrecht - Heracles Almelo,231,1,24,43,dac758ef858jbq7pcb3gfwite,Heracles Almelo,e3akocgpppdty3ayxty1gf6xh,D. Mirani,Aerial Duel,42.21000000000001,27.676000000000005,intercepted,0.2728380038865481,FC Utrecht,V. Barkas,0.1220998810704124,0.1207079460851144,0.0,0.0
2025-08-10_FC Utrecht - Heracles Almelo,372,1,42,12,dac758ef858jbq7pcb3gfwite,Heracles Almelo,e3akocgpppdty3ayxty1gf6xh,D. Mirani,Aerial Duel,38.85,41.61600000000001,intercepted,0.3014519726497461,FC Utrecht,V. Barkas,0.1222225789547245,0.1191634086512755,0.0,0.0
2025-08-10_FC Utrecht - Heracles Almelo,374,1,42,15,dac758ef858jbq7pcb3gfwite,Heracles Almelo,do5gstk4ks97daehnudehyjxm,J. Žambůrek,Aerial Duel,48.93000000000001,36.856,intercepted,0.844858733274681,FC Utrecht,M. van der Hoorn,0.122202898174108,0.1215676199755467,0.0,0.0
2025-08-10_FC Utrecht - Heracles Almelo,503,2,56,58,dac758ef858jbq7pcb3gfwite,Heracles Almelo,e3akocgpppdty3ayxty1gf6xh,D. Mirani,Clearance,32.13,35.292,intercepted,0.2961951958084082,FC Utrecht,M. van der Hoorn,0.1220756275522153,0.1088365111016436,0.0,0.0
2025-08-10_FC Utrecht - Heracles Almelo,590,2,71,17,ccpscwdcm65czscrun048ecn5,FC Utrecht,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,Aerial Duel,30.03,43.112,intercepted,0.3225653483572569,Heracles Almelo,D. Mirani,0.1219659475426108,0.121448412059176,0.0,0.0
2025-08-10_FC Utrecht - Heracles Almelo,678,2,82,46,ccpscwdcm65czscrun048ecn5,FC Utrecht,4ej8uchqe3rt1s5h6phjo3310,G. Zechiël,Aerial Duel,52.605,37.264,intercepted,0.4279132212209767,Heracles Almelo,B. Limbombe,0.1219514137025661,0.1219514137025661,0.0,0.0
2025-08-10_FC Utrecht - Heracles Almelo,682,2,82,46,dac758ef858jbq7pcb3gfwite,Heracles Almelo,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,Aerial Duel,52.395,30.736000000000004,intercepted,0.2558206982793195,FC Utrecht,G. Zechiël,0.1215215527734005,0.1215673394056111,4.5786632210595424e-05,1.1713168223972905e-05
2025-08-10_FC Utrecht - Heracles Almelo,712,2,85,56,dac758ef858jbq7pcb3gfwite,Heracles Almelo,6ok4k757utbtswx5618xffsru,I. Mesík,Clearance,32.445,42.432,intercepted,0.2109884442579189,FC Utrecht,V. Barkas,0.1219700487108545,0.1088365111016436,0.0,0.0
2025-08-10_FC Utrecht - Heracles Almelo,745,2,91,29,ccpscwdcm65czscrun048ecn5,FC Utrecht,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,Clearance,32.025,38.89600000000001,intercepted,0.2148084203251812,Heracles Almelo,F. de Keijzer,0.1219729002412483,0.1136775064324867,0.0,0.0
2025-08-10_PEC Zwolle - FC Twente,235,1,23,23,4tic29sox7m39fy1ztgv0jsiq,FC Twente,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,Clearance,34.755,21.76,intercepted,0.4039110702656817,PEC Zwolle,T. de Graaff,0.1221804091701723,0.120696420552596,0.0,0.0
2025-08-10_PEC Zwolle - FC Twente,281,1,29,28,4tic29sox7m39fy1ztgv0jsiq,FC Twente,7ty1wdxxnusgkl34k5raipbl5,M. van Bergen,Ball Recovery,45.885000000000005,20.468000000000004,recovery,0.953041441741178,PEC Zwolle,S. Graves,0.1220758901489754,0.1218330324882415,0.0,0.0
2025-08-10_PEC Zwolle - FC Twente,324,1,34,7,2uuh2bir8ktof0uxfo06lb4ox,PEC Zwolle,9ugpnnovqttl8lguv7wdyiezu,S. Graves,Ball Recovery,45.885000000000005,37.672,recovery,0.6888879447225309,FC Twente,R. Pröpper,0.1219514137025661,0.120696420552596,0.0,0.0
2025-08-10_PEC Zwolle - FC Twente,357,1,38,43,2uuh2bir8ktof0uxfo06lb4ox,PEC Zwolle,1rd0zzpp3dn0y7qtxwc57g7h1,R. Thomas,Interception,56.28,34.068000000000005,intercepted,0.8989793678513996,FC Twente,R. van Wolfswinkel,0.1218758304851239,0.1220177582330657,0.00014192774794179186,0.00012759011712528483
2025-08-10_PEC Zwolle - FC Twente,447,2,47,29,4tic29sox7m39fy1ztgv0jsiq,FC Twente,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,Ball Recovery,57.75,25.024,recovery,0.989725943154482,PEC Zwolle,K. de Rooij,0.1220429054192981,0.1218758304851239,0.0,0.0
2025-08-10_PEC Zwolle - FC Twente,774,2,92,36,2uuh2bir8ktof0uxfo06lb4ox,PEC Zwolle,hjb0mn4fgmfiimwn5odvl8fd,T. Buitink,Ball Recovery,59.85,36.652,recovery,0.8515577641162548,FC Twente,M. Rots,0.1220429054192981,0.1219547627968046,0.0,0.0
2025-08-15_SC Telstar - PEC Zwolle,123,1,16,38,zjawy6qdzk3y69v5pa3zl2cb,SC Telstar,4bkb8qjb5n33wxfopju8r1mtx,D. Bakker,Clearance,30.24,58.004000000000005,intercepted,0.715158065719725,PEC Zwolle,R. Thomas,0.1220302752846336,0.1238757833455678,0.0018455080609341978,0.0013198299751278613
2025-08-15_SC Telstar - PEC Zwolle,836,1,25,32,zjawy6qdzk3y69v5pa3zl2cb,SC Telstar,1zybkcmp40td92a6yg8sw9uga,T. Owusu,Ball Recovery,60.48,21.556,recovery,0.8538869815127473,PEC Zwolle,Jamiro Monteiro,0.1218968336479014,0.1205807389651829,0.0,0.0
2025-08-15_SC Telstar - PEC Zwolle,302,1,29,51,2uuh2bir8ktof0uxfo06lb4ox,PEC Zwolle,684nd3xjli51z43pbla0mwa21,T. Oosting,Aerial Duel,49.77,32.232,intercepted,0.8344360466129918,SC Telstar,D. Koswal,0.1223623898297288,0.1202211072184224,0.0,0.0
