match_file,team,player,period,minute,x,y,end_x,end_y,length,angle,dist_to_goal_start,dist_to_goal_end,byline_proximity,lateral_shift,is_cross,is_through_ball,is_cutback,body_part,phase,origin_channel,entry_channel,outcome,shot_xg,pred_psv
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Go Ahead Eagles,V. Edvardsen,1,3.1333333333333333,56.6,42.7,96.2,27.0,42.9,6.03,44.0096580309368,23.31179958733345,3.799999999999997,15.700000000000003,0,0,0,other,regular,central,halfspace,0,0.0,0.007920470754101412
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,D. Limnios,1,4.55,97.6,9.4,92.4,41.8,22.7,1.81,40.67087409928634,11.180339887498947,7.599999999999994,32.4,1,0,0,right_foot,regular,wide,central,0,0.0,0.021864547642149502
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,D. Limnios,1,5.85,81.2,49.5,85.9,58.5,7.9,0.89,18.806647760831805,16.46389990251398,14.099999999999994,9.0,0,0,0,other,regular,central,central,1,0.13627992570400238,0.040191942825286466
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Go Ahead Eagles,M. Deijl,1,7.15,48.7,8.6,96.0,25.8,51.0,0.23,65.92154427802795,24.52835094334717,4.0,17.200000000000003,0,0,0,other,regular,wide,halfspace,0,0.0,0.007937729860770673
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,P. Gladon,1,7.7,73.3,49.9,89.9,69.7,22.0,0.66,26.700187265260897,22.138202275704323,10.099999999999994,19.800000000000004,0,1,0,other,regular,central,halfspace,0,0.0,0.008990432496072431
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,P. Gladon,1,13.233333333333333,74.1,39.8,83.0,22.4,15.1,5.38,27.83612760424841,32.4154284253656,17.0,17.4,0,1,0,other,regular,halfspace,halfspace,0,0.0,0.012340390898048595
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,J. Dahlhaus,1,14.383333333333333,91.5,80.9,92.0,55.1,17.6,4.74,32.04777683397088,9.487360012142473,8.0,25.800000000000004,1,0,0,left_foot,regular,wide,central,0,0.05756358802318573,0.04383574579699551
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,J. Dahlhaus,1,15.6,86.2,87.1,96.7,47.5,29.1,5.1,39.583456140160365,4.140048308896888,3.299999999999997,39.599999999999994,0,0,0,other,regular,wide,central,0,0.0,0.018796732278951397
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Fortuna Sittard,S. Adewoye,1,21.1,33.5,26.6,83.1,69.3,59.6,0.51,70.49687936355765,25.65345980564805,16.900000000000006,42.699999999999996,0,0,0,other,regular,halfspace,halfspace,0,0.0,0.01319937317200938
2025-08-08_Fortuna Sittard - Go Ahead Eagles.json,Go Ahead Eagles,R. Margaret,1,24.216666666666665,45.2,26.8,86.8,25.6,43.7,6.26,59.5086548327216,27.741665415039524,13.200000000000003,1.1999999999999993,0,0,0,other,regular,halfspace,halfspace,1,0.0,0.01179359343319631
